_SEX,_AGEG5YR,_RACEPRV,_EDUCAG,_INCOMG1,n_train,reliability,cell_key,cell_id
1,3,5,2,3,9,unreliable,1|3|5|2|3,1198
1,3,5,2,4,15,marginal,1|3|5|2|4,1199
1,3,5,2,5,10,marginal,1|3|5|2|5,1200
1,3,5,2,6,4,unreliable,1|3|5|2|6,1201
1,3,5,2,7,1,unreliable,1|3|5|2|7,1202
1,3,5,3,1,1,unreliable,1|3|5|3|1,1203
1,3,5,3,2,6,unreliable,1|3|5|3|2,1204
1,3,5,3,3,7,unreliable,1|3|5|3|3,1205
1,3,5,3,4,8,unreliable,1|3|5|3|4,1206
1,3,5,3,5,13,marginal,1|3|5|3|5,1207
1,3,5,3,6,7,unreliable,1|3|5|3|6,1208
1,3,5,3,7,2,unreliable,1|3|5|3|7,1209
1,3,5,4,2,2,unreliable,1|3|5|4|2,1210
1,3,5,4,3,2,unreliable,1|3|5|4|3,1211
1,3,5,4,4,4,unreliable,1|3|5|4|4,1212
1,3,5,4,5,14,marginal,1|3|5|4|5,1213
1,3,5,4,6,8,unreliable,1|3|5|4|6,1214
1,3,5,4,7,2,unreliable,1|3|5|4|7,1215
1,3,6,1,1,10,marginal,1|3|6|1|1,1216
1,3,6,1,2,13,marginal,1|3|6|1|2,1217
1,3,6,1,3,15,marginal,1|3|6|1|3,1218
1,3,6,1,4,2,unreliable,1|3|6|1|4,1219
1,3,6,1,5,11,marginal,1|3|6|1|5,1220
1,3,6,1,7,1,unreliable,1|3|6|1|7,1221
1,3,6,2,1,9,unreliable,1|3|6|2|1,1222
1,3,6,2,2,29,marginal,1|3|6|2|2,1223
1,3,6,2,3,30,reliable,1|3|6|2|3,1224
1,3,6,2,4,45,reliable,1|3|6|2|4,1225
1,3,6,2,5,59,reliable,1|3|6|2|5,1226
1,3,6,2,6,22,marginal,1|3|6|2|6,1227
1,3,6,2,7,6,unreliable,1|3|6|2|7,1228
1,3,6,3,1,5,unreliable,1|3|6|3|1,1229
1,3,6,3,2,12,marginal,1|3|6|3|2,1230
1,3,6,3,3,39,reliable,1|3|6|3|3,1231
1,3,6,3,4,42,reliable,1|3|6|3|4,1232
1,3,6,3,5,91,reliable,1|3|6|3|5,1233
1,3,6,3,6,44,reliable,1|3|6|3|6,1234
1,3,6,3,7,8,unreliable,1|3|6|3|7,1235
1,3,6,4,1,4,unreliable,1|3|6|4|1,1236
1,3,6,4,2,10,marginal,1|3|6|4|2,1237
1,3,6,4,3,18,marginal,1|3|6|4|3,1238
1,3,6,4,4,37,reliable,1|3|6|4|4,1239
1,3,6,4,5,125,reliable,1|3|6|4|5,1240
1,3,6,4,6,79,reliable,1|3|6|4|6,1241
1,3,6,4,7,31,reliable,1|3|6|4|7,1242
1,3,7,1,1,65,reliable,1|3|7|1|1,1243
1,3,7,1,2,104,reliable,1|3|7|1|2,1244
1,3,7,1,3,118,reliable,1|3|7|1|3,1245
1,3,7,1,4,79,reliable,1|3|7|1|4,1246
1,3,7,1,5,46,reliable,1|3|7|1|5,1247
1,3,7,1,6,11,marginal,1|3|7|1|6,1248
1,3,7,2,1,65,reliable,1|3|7|2|1,1249
1,3,7,2,2,139,reliable,1|3|7|2|2,1250
1,3,7,2,3,212,reliable,1|3|7|2|3,1251
1,3,7,2,4,172,reliable,1|3|7|2|4,1252
1,3,7,2,5,198,reliable,1|3|7|2|5,1253
1,3,7,2,6,64,reliable,1|3|7|2|6,1254
1,3,7,2,7,16,marginal,1|3|7|2|7,1255
1,3,7,3,1,35,reliable,1|3|7|3|1,1256
1,3,7,3,2,76,reliable,1|3|7|3|2,1257
1,3,7,3,3,113,reliable,1|3|7|3|3,1258
1,3,7,3,4,142,reliable,1|3|7|3|4,1259
1,3,7,3,5,213,reliable,1|3|7|3|5,1260
1,3,7,3,6,93,reliable,1|3|7|3|6,1261
1,3,7,3,7,22,marginal,1|3|7|3|7,1262
1,3,7,4,1,20,marginal,1|3|7|4|1,1263
1,3,7,4,2,41,reliable,1|3|7|4|2,1264
1,3,7,4,3,75,reliable,1|3|7|4|3,1265
1,3,7,4,4,117,reliable,1|3|7|4|4,1266
1,3,7,4,5,273,reliable,1|3|7|4|5,1267
1,3,7,4,6,211,reliable,1|3|7|4|6,1268
1,3,7,4,7,72,reliable,1|3|7|4|7,1269
1,4,1,1,1,54,reliable,1|4|1|1|1,1270
1,4,1,1,2,79,reliable,1|4|1|1|2,1271
1,4,1,1,3,105,reliable,1|4|1|1|3,1272
1,4,1,1,4,101,reliable,1|4|1|1|4,1273
1,4,1,1,5,120,reliable,1|4|1|1|5,1274
1,4,1,1,6,58,reliable,1|4|1|1|6,1275
1,4,1,1,7,12,marginal,1|4|1|1|7,1276
1,4,1,2,1,125,reliable,1|4|1|2|1,1277
1,4,1,2,2,306,reliable,1|4|1|2|2,1278
1,4,1,2,3,497,reliable,1|4|1|2|3,1279
1,4,1,2,4,670,reliable,1|4|1|2|4,1280
1,4,1,2,5,1180,reliable,1|4|1|2|5,1281
1,4,1,2,6,594,reliable,1|4|1|2|6,1282
1,4,1,2,7,144,reliable,1|4|1|2|7,1283
1,4,1,3,1,100,reliable,1|4|1|3|1,1284
1,4,1,3,2,185,reliable,1|4|1|3|2,1285
1,4,1,3,3,373,reliable,1|4|1|3|3,1286
1,4,1,3,4,624,reliable,1|4|1|3|4,1287
1,4,1,3,5,1476,reliable,1|4|1|3|5,1288
1,4,1,3,6,967,reliable,1|4|1|3|6,1289
1,4,1,3,7,274,reliable,1|4|1|3|7,1290
1,4,1,4,1,47,reliable,1|4|1|4|1,1291
1,4,1,4,2,89,reliable,1|4|1|4|2,1292
1,4,1,4,3,315,reliable,1|4|1|4|3,1293
1,4,1,4,4,627,reliable,1|4|1|4|4,1294
1,4,1,4,5,2028,reliable,1|4|1|4|5,1295
1,4,1,4,6,2744,reliable,1|4|1|4|6,1296
1,4,1,4,7,1497,reliable,1|4|1|4|7,1297
1,4,2,1,1,16,marginal,1|4|2|1|1,1298
1,4,2,1,2,14,marginal,1|4|2|1|2,1299
1,4,2,1,3,14,marginal,1|4|2|1|3,1300
1,4,2,1,4,17,marginal,1|4|2|1|4,1301
1,4,2,1,5,16,marginal,1|4|2|1|5,1302
1,4,2,1,6,6,unreliable,1|4|2|1|6,1303
1,4,2,2,1,29,marginal,1|4|2|2|1,1304
1,4,2,2,2,62,reliable,1|4|2|2|2,1305
1,4,2,2,3,94,reliable,1|4|2|2|3,1306
1,4,2,2,4,87,reliable,1|4|2|2|4,1307
1,4,2,2,5,105,reliable,1|4|2|2|5,1308
1,4,2,2,6,40,reliable,1|4|2|2|6,1309
1,4,2,2,7,11,marginal,1|4|2|2|7,1310
1,4,2,3,1,15,marginal,1|4|2|3|1,1311
1,4,2,3,2,41,reliable,1|4|2|3|2,1312
1,4,2,3,3,72,reliable,1|4|2|3|3,1313
1,4,2,3,4,89,reliable,1|4|2|3|4,1314
1,4,2,3,5,116,reliable,1|4|2|3|5,1315
1,4,2,3,6,61,reliable,1|4|2|3|6,1316
1,4,2,3,7,19,marginal,1|4|2|3|7,1317
1,4,2,4,1,12,marginal,1|4|2|4|1,1318
1,4,2,4,2,19,marginal,1|4|2|4|2,1319
1,4,2,4,3,41,reliable,1|4|2|4|3,1320
1,4,2,4,4,83,reliable,1|4|2|4|4,1321
1,4,2,4,5,174,reliable,1|4|2|4|5,1322
1,4,2,4,6,159,reliable,1|4|2|4|6,1323
1,4,2,4,7,74,reliable,1|4|2|4|7,1324
1,4,3,1,1,12,marginal,1|4|3|1|1,1325
1,4,3,1,2,8,unreliable,1|4|3|1|2,1326
1,4,3,1,3,8,unreliable,1|4|3|1|3,1327
1,4,3,1,4,7,unreliable,1|4|3|1|4,1328
1,4,3,1,5,4,unreliable,1|4|3|1|5,1329
1,4,3,1,6,2,unreliable,1|4|3|1|6,1330
1,4,3,2,1,10,marginal,1|4|3|2|1,1331
1,4,3,2,2,26,marginal,1|4|3|2|2,1332
1,4,3,2,3,33,reliable,1|4|3|2|3,1333
1,4,3,2,4,23,marginal,1|4|3|2|4,1334
1,4,3,2,5,37,reliable,1|4|3|2|5,1335
1,4,3,2,6,17,marginal,1|4|3|2|6,1336
1,4,3,2,7,2,unreliable,1|4|3|2|7,1337
1,4,3,3,1,4,unreliable,1|4|3|3|1,1338
1,4,3,3,2,20,marginal,1|4|3|3|2,1339
1,4,3,3,3,18,marginal,1|4|3|3|3,1340
1,4,3,3,4,26,marginal,1|4|3|3|4,1341
1,4,3,3,5,38,reliable,1|4|3|3|5,1342
1,4,3,3,6,22,marginal,1|4|3|3|6,1343
1,4,3,3,7,5,unreliable,1|4|3|3|7,1344
1,4,3,4,1,2,unreliable,1|4|3|4|1,1345
1,4,3,4,2,6,unreliable,1|4|3|4|2,1346
1,4,3,4,3,7,unreliable,1|4|3|4|3,1347
1,4,3,4,4,18,marginal,1|4|3|4|4,1348
1,4,3,4,5,27,marginal,1|4|3|4|5,1349
1,4,3,4,6,22,marginal,1|4|3|4|6,1350
1,4,3,4,7,11,marginal,1|4|3|4|7,1351
1,4,4,1,1,2,unreliable,1|4|4|1|1,1352
1,4,4,1,2,2,unreliable,1|4|4|1|2,1353
1,4,4,1,4,3,unreliable,1|4|4|1|4,1354
1,4,4,1,5,4,unreliable,1|4|4|1|5,1355
1,4,4,1,6,3,unreliable,1|4|4|1|6,1356
1,4,4,1,7,2,unreliable,1|4|4|1|7,1357
1,4,4,2,1,6,unreliable,1|4|4|2|1,1358
1,4,4,2,2,7,unreliable,1|4|4|2|2,1359
1,4,4,2,3,26,marginal,1|4|4|2|3,1360
1,4,4,2,4,20,marginal,1|4|4|2|4,1361
1,4,4,2,5,32,reliable,1|4|4|2|5,1362
1,4,4,2,6,21,marginal,1|4|4|2|6,1363
1,4,4,2,7,5,unreliable,1|4|4|2|7,1364
1,4,4,3,1,2,unreliable,1|4|4|3|1,1365
1,4,4,3,2,5,unreliable,1|4|4|3|2,1366
1,4,4,3,3,11,marginal,1|4|4|3|3,1367
1,4,4,3,4,23,marginal,1|4|4|3|4,1368
1,4,4,3,5,31,reliable,1|4|4|3|5,1369
1,4,4,3,6,17,marginal,1|4|4|3|6,1370
1,4,4,3,7,6,unreliable,1|4|4|3|7,1371
1,4,4,4,1,12,marginal,1|4|4|4|1,1372
1,4,4,4,2,22,marginal,1|4|4|4|2,1373
1,4,4,4,3,28,marginal,1|4|4|4|3,1374
1,4,4,4,4,74,reliable,1|4|4|4|4,1375
1,4,4,4,5,193,reliable,1|4|4|4|5,1376
1,4,4,4,6,246,reliable,1|4|4|4|6,1377
1,4,4,4,7,140,reliable,1|4|4|4|7,1378
1,4,5,1,1,2,unreliable,1|4|5|1|1,1379
1,4,5,1,2,2,unreliable,1|4|5|1|2,1380
1,4,5,1,3,2,unreliable,1|4|5|1|3,1381
1,4,5,1,5,1,unreliable,1|4|5|1|5,1382
1,4,5,1,7,1,unreliable,1|4|5|1|7,1383
1,4,5,2,1,5,unreliable,1|4|5|2|1,1384
1,4,5,2,2,4,unreliable,1|4|5|2|2,1385
1,4,5,2,3,6,unreliable,1|4|5|2|3,1386
1,4,5,2,4,9,unreliable,1|4|5|2|4,1387
1,4,5,2,5,16,marginal,1|4|5|2|5,1388
1,4,5,2,6,6,unreliable,1|4|5|2|6,1389
1,4,5,3,1,2,unreliable,1|4|5|3|1,1390
1,4,5,3,2,3,unreliable,1|4|5|3|2,1391
1,4,5,3,3,3,unreliable,1|4|5|3|3,1392
1,4,5,3,4,7,unreliable,1|4|5|3|4,1393
1,4,5,3,5,15,marginal,1|4|5|3|5,1394
1,4,5,3,6,3,unreliable,1|4|5|3|6,1395
1,4,5,3,7,1,unreliable,1|4|5|3|7,1396
1,4,5,4,1,1,unreliable,1|4|5|4|1,1397
1,4,5,4,3,3,unreliable,1|4|5|4|3,1398
1,4,5,4,4,5,unreliable,1|4|5|4|4,1399
1,4,5,4,5,4,unreliable,1|4|5|4|5,1400
1,4,5,4,6,21,marginal,1|4|5|4|6,1401
1,4,5,4,7,6,unreliable,1|4|5|4|7,1402
1,4,6,1,1,7,unreliable,1|4|6|1|1,1403
1,4,6,1,2,5,unreliable,1|4|6|1|2,1404
1,4,6,1,3,7,unreliable,1|4|6|1|3,1405
1,4,6,1,4,3,unreliable,1|4|6|1|4,1406
1,4,6,1,5,5,unreliable,1|4|6|1|5,1407
1,4,6,1,6,2,unreliable,1|4|6|1|6,1408
1,4,6,1,7,1,unreliable,1|4|6|1|7,1409
1,4,6,2,1,13,marginal,1|4|6|2|1,1410
1,4,6,2,2,25,marginal,1|4|6|2|2,1411
1,4,6,2,3,33,reliable,1|4|6|2|3,1412
1,4,6,2,4,36,reliable,1|4|6|2|4,1413
1,4,6,2,5,52,reliable,1|4|6|2|5,1414
1,4,6,2,6,27,marginal,1|4|6|2|6,1415
1,4,6,2,7,2,unreliable,1|4|6|2|7,1416
1,4,6,3,1,15,marginal,1|4|6|3|1,1417
1,4,6,3,2,20,marginal,1|4|6|3|2,1418
1,4,6,3,3,29,marginal,1|4|6|3|3,1419
1,4,6,3,4,40,reliable,1|4|6|3|4,1420
1,4,6,3,5,94,reliable,1|4|6|3|5,1421
1,4,6,3,6,33,reliable,1|4|6|3|6,1422
1,4,6,3,7,7,unreliable,1|4|6|3|7,1423
1,4,6,4,1,5,unreliable,1|4|6|4|1,1424
1,4,6,4,2,12,marginal,1|4|6|4|2,1425
1,4,6,4,3,18,marginal,1|4|6|4|3,1426
1,4,6,4,4,28,marginal,1|4|6|4|4,1427
1,4,6,4,5,74,reliable,1|4|6|4|5,1428
1,4,6,4,6,113,reliable,1|4|6|4|6,1429
1,4,6,4,7,51,reliable,1|4|6|4|7,1430
1,4,7,1,1,87,reliable,1|4|7|1|1,1431
1,4,7,1,2,146,reliable,1|4|7|1|2,1432
1,4,7,1,3,156,reliable,1|4|7|1|3,1433
1,4,7,1,4,103,reliable,1|4|7|1|4,1434
1,4,7,1,5,50,reliable,1|4|7|1|5,1435
1,4,7,1,6,13,marginal,1|4|7|1|6,1436
1,4,7,1,7,3,unreliable,1|4|7|1|7,1437
1,4,7,2,1,65,reliable,1|4|7|2|1,1438
1,4,7,2,2,137,reliable,1|4|7|2|2,1439
1,4,7,2,3,174,reliable,1|4|7|2|3,1440
1,4,7,2,4,145,reliable,1|4|7|2|4,1441
1,4,7,2,5,149,reliable,1|4|7|2|5,1442
1,4,7,2,6,58,reliable,1|4|7|2|6,1443
1,4,7,2,7,11,marginal,1|4|7|2|7,1444
1,4,7,3,1,22,marginal,1|4|7|3|1,1445
1,4,7,3,2,63,reliable,1|4|7|3|2,1446
1,4,7,3,3,112,reliable,1|4|7|3|3,1447
1,4,7,3,4,115,reliable,1|4|7|3|4,1448
1,4,7,3,5,207,reliable,1|4|7|3|5,1449
1,4,7,3,6,106,reliable,1|4|7|3|6,1450
1,4,7,3,7,21,marginal,1|4|7|3|7,1451
1,4,7,4,1,16,marginal,1|4|7|4|1,1452
1,4,7,4,2,31,reliable,1|4|7|4|2,1453
1,4,7,4,3,71,reliable,1|4|7|4|3,1454
1,4,7,4,4,98,reliable,1|4|7|4|4,1455
1,4,7,4,5,270,reliable,1|4|7|4|5,1456
1,4,7,4,6,235,reliable,1|4|7|4|6,1457
1,4,7,4,7,101,reliable,1|4|7|4|7,1458
1,5,1,1,1,59,reliable,1|5|1|1|1,1459
1,5,1,1,2,90,reliable,1|5|1|1|2,1460
1,5,1,1,3,112,reliable,1|5|1|1|3,1461
1,5,1,1,4,101,reliable,1|5|1|1|4,1462
1,5,1,1,5,116,reliable,1|5|1|1|5,1463
1,5,1,1,6,63,reliable,1|5|1|1|6,1464
1,5,1,1,7,8,unreliable,1|5|1|1|7,1465
1,5,1,2,1,154,reliable,1|5|1|2|1,1466
1,5,1,2,2,285,reliable,1|5|1|2|2,1467
1,5,1,2,3,514,reliable,1|5|1|2|3,1468
1,5,1,2,4,663,reliable,1|5|1|2|4,1469
1,5,1,2,5,1146,reliable,1|5|1|2|5,1470
1,5,1,2,6,715,reliable,1|5|1|2|6,1471
1,5,1,2,7,165,reliable,1|5|1|2|7,1472
1,5,1,3,1,103,reliable,1|5|1|3|1,1473
1,5,1,3,2,147,reliable,1|5|1|3|2,1474
1,5,1,3,3,389,reliable,1|5|1|3|3,1475
1,5,1,3,4,595,reliable,1|5|1|3|4,1476
1,5,1,3,5,1455,reliable,1|5|1|3|5,1477
1,5,1,3,6,1099,reliable,1|5|1|3|6,1478
1,5,1,3,7,332,reliable,1|5|1|3|7,1479
1,5,1,4,1,56,reliable,1|5|1|4|1,1480
1,5,1,4,2,121,reliable,1|5|1|4|2,1481
1,5,1,4,3,280,reliable,1|5|1|4|3,1482
1,5,1,4,4,635,reliable,1|5|1|4|4,1483
1,5,1,4,5,1930,reliable,1|5|1|4|5,1484
1,5,1,4,6,2755,reliable,1|5|1|4|6,1485
1,5,1,4,7,1635,reliable,1|5|1|4|7,1486
1,5,2,1,1,26,marginal,1|5|2|1|1,1487
1,5,2,1,2,20,marginal,1|5|2|1|2,1488
1,5,2,1,3,27,marginal,1|5|2|1|3,1489
1,5,2,1,4,15,marginal,1|5|2|1|4,1490
1,5,2,1,5,9,unreliable,1|5|2|1|5,1491
1,5,2,1,6,2,unreliable,1|5|2|1|6,1492
1,5,2,1,7,1,unreliable,1|5|2|1|7,1493
1,5,2,2,1,45,reliable,1|5|2|2|1,1494
1,5,2,2,2,69,reliable,1|5|2|2|2,1495
1,5,2,2,3,104,reliable,1|5|2|2|3,1496
1,5,2,2,4,89,reliable,1|5|2|2|4,1497
1,5,2,2,5,104,reliable,1|5|2|2|5,1498
1,5,2,2,6,45,reliable,1|5|2|2|6,1499
1,5,2,2,7,16,marginal,1|5|2|2|7,1500
1,5,2,3,1,19,marginal,1|5|2|3|1,1501
1,5,2,3,2,37,reliable,1|5|2|3|2,1502
1,5,2,3,3,84,reliable,1|5|2|3|3,1503
1,5,2,3,4,95,reliable,1|5|2|3|4,1504
1,5,2,3,5,123,reliable,1|5|2|3|5,1505
1,5,2,3,6,95,reliable,1|5|2|3|6,1506
1,5,2,3,7,28,marginal,1|5|2|3|7,1507
1,5,2,4,1,12,marginal,1|5|2|4|1,1508
1,5,2,4,2,14,marginal,1|5|2|4|2,1509
1,5,2,4,3,50,reliable,1|5|2|4|3,1510
1,5,2,4,4,71,reliable,1|5|2|4|4,1511
1,5,2,4,5,157,reliable,1|5|2|4|5,1512
1,5,2,4,6,185,reliable,1|5|2|4|6,1513
1,5,2,4,7,118,reliable,1|5|2|4|7,1514
1,5,3,1,1,6,unreliable,1|5|3|1|1,1515
1,5,3,1,2,6,unreliable,1|5|3|1|2,1516
1,5,3,1,3,7,unreliable,1|5|3|1|3,1517
1,5,3,1,4,7,unreliable,1|5|3|1|4,1518
1,5,3,1,5,8,unreliable,1|5|3|1|5,1519
1,5,3,1,7,1,unreliable,1|5|3|1|7,1520
1,5,3,2,1,13,marginal,1|5|3|2|1,1521
1,5,3,2,2,31,reliable,1|5|3|2|2,1522
1,5,3,2,3,36,reliable,1|5|3|2|3,1523
1,5,3,2,4,28,marginal,1|5|3|2|4,1524
1,5,3,2,5,40,reliable,1|5|3|2|5,1525
1,5,3,2,6,13,marginal,1|5|3|2|6,1526
1,5,3,2,7,4,unreliable,1|5|3|2|7,1527
1,5,3,3,1,10,marginal,1|5|3|3|1,1528
1,5,3,3,2,14,marginal,1|5|3|3|2,1529
1,5,3,3,3,21,marginal,1|5|3|3|3,1530
1,5,3,3,4,22,marginal,1|5|3|3|4,1531
1,5,3,3,5,35,reliable,1|5|3|3|5,1532
1,5,3,3,6,19,marginal,1|5|3|3|6,1533
1,5,3,3,7,7,unreliable,1|5|3|3|7,1534
1,5,3,4,1,4,unreliable,1|5|3|4|1,1535
1,5,3,4,2,2,unreliable,1|5|3|4|2,1536
1,5,3,4,3,12,marginal,1|5|3|4|3,1537
1,5,3,4,4,10,marginal,1|5|3|4|4,1538
1,5,3,4,5,31,reliable,1|5|3|4|5,1539
1,5,3,4,6,23,marginal,1|5|3|4|6,1540
1,5,3,4,7,11,marginal,1|5|3|4|7,1541
1,5,4,1,1,1,unreliable,1|5|4|1|1,1542
1,5,4,1,2,2,unreliable,1|5|4|1|2,1543
1,5,4,1,3,4,unreliable,1|5|4|1|3,1544
1,5,4,1,4,1,unreliable,1|5|4|1|4,1545
1,5,4,1,5,6,unreliable,1|5|4|1|5,1546
1,5,4,1,6,1,unreliable,1|5|4|1|6,1547
1,5,4,2,1,4,unreliable,1|5|4|2|1,1548
1,5,4,2,2,17,marginal,1|5|4|2|2,1549
1,5,4,2,3,20,marginal,1|5|4|2|3,1550
1,5,4,2,4,25,marginal,1|5|4|2|4,1551
1,5,4,2,5,20,marginal,1|5|4|2|5,1552
1,5,4,2,6,11,marginal,1|5|4|2|6,1553
1,5,4,2,7,3,unreliable,1|5|4|2|7,1554
1,5,4,3,1,3,unreliable,1|5|4|3|1,1555
1,5,4,3,2,7,unreliable,1|5|4|3|2,1556
1,5,4,3,3,10,marginal,1|5|4|3|3,1557
1,5,4,3,4,21,marginal,1|5|4|3|4,1558
1,5,4,3,5,38,reliable,1|5|4|3|5,1559
1,5,4,3,6,26,marginal,1|5|4|3|6,1560
1,5,4,3,7,10,marginal,1|5|4|3|7,1561
1,5,4,4,1,4,unreliable,1|5|4|4|1,1562
1,5,4,4,2,11,marginal,1|5|4|4|2,1563
1,5,4,4,3,28,marginal,1|5|4|4|3,1564
1,5,4,4,4,52,reliable,1|5|4|4|4,1565
1,5,4,4,5,140,reliable,1|5|4|4|5,1566
1,5,4,4,6,194,reliable,1|5|4|4|6,1567
1,5,4,4,7,138,reliable,1|5|4|4|7,1568
1,5,5,1,1,1,unreliable,1|5|5|1|1,1569
1,5,5,1,2,1,unreliable,1|5|5|1|2,1570
1,5,5,1,3,2,unreliable,1|5|5|1|3,1571
1,5,5,1,5,1,unreliable,1|5|5|1|5,1572
1,5,5,1,6,1,unreliable,1|5|5|1|6,1573
1,5,5,2,2,3,unreliable,1|5|5|2|2,1574
1,5,5,2,3,6,unreliable,1|5|5|2|3,1575
1,5,5,2,4,6,unreliable,1|5|5|2|4,1576
1,5,5,2,5,14,marginal,1|5|5|2|5,1577
1,5,5,2,6,7,unreliable,1|5|5|2|6,1578
1,5,5,3,1,1,unreliable,1|5|5|3|1,1579
1,5,5,3,2,2,unreliable,1|5|5|3|2,1580
1,5,5,3,3,2,unreliable,1|5|5|3|3,1581
1,5,5,3,4,7,unreliable,1|5|5|3|4,1582
1,5,5,3,5,14,marginal,1|5|5|3|5,1583
1,5,5,3,6,7,unreliable,1|5|5|3|6,1584
1,5,5,4,1,1,unreliable,1|5|5|4|1,1585
1,5,5,4,2,3,unreliable,1|5|5|4|2,1586
1,5,5,4,3,2,unreliable,1|5|5|4|3,1587
1,5,5,4,4,6,unreliable,1|5|5|4|4,1588
1,5,5,4,5,9,unreliable,1|5|5|4|5,1589
1,5,5,4,6,15,marginal,1|5|5|4|6,1590
1,5,5,4,7,10,marginal,1|5|5|4|7,1591
1,5,6,1,1,11,marginal,1|5|6|1|1,1592
1,5,6,1,2,12,marginal,1|5|6|1|2,1593
1,5,6,1,3,11,marginal,1|5|6|1|3,1594
1,5,6,1,4,10,marginal,1|5|6|1|4,1595
1,5,6,1,5,9,unreliable,1|5|6|1|5,1596
1,5,6,1,6,6,unreliable,1|5|6|1|6,1597
1,5,6,2,1,25,marginal,1|5|6|2|1,1598
1,5,6,2,2,36,reliable,1|5|6|2|2,1599
1,5,6,2,3,34,reliable,1|5|6|2|3,1600
1,5,6,2,4,38,reliable,1|5|6|2|4,1601
1,5,6,2,5,55,reliable,1|5|6|2|5,1602
1,5,6,2,6,32,reliable,1|5|6|2|6,1603
1,5,6,2,7,7,unreliable,1|5|6|2|7,1604
1,5,6,3,1,10,marginal,1|5|6|3|1,1605
1,5,6,3,2,18,marginal,1|5|6|3|2,1606
1,5,6,3,3,27,marginal,1|5|6|3|3,1607
1,5,6,3,4,46,reliable,1|5|6|3|4,1608
1,5,6,3,5,61,reliable,1|5|6|3|5,1609
1,5,6,3,6,48,reliable,1|5|6|3|6,1610
1,5,6,3,7,14,marginal,1|5|6|3|7,1611
1,5,6,4,1,3,unreliable,1|5|6|4|1,1612
1,5,6,4,2,8,unreliable,1|5|6|4|2,1613
1,5,6,4,3,13,marginal,1|5|6|4|3,1614
1,5,6,4,4,26,marginal,1|5|6|4|4,1615
1,5,6,4,5,90,reliable,1|5|6|4|5,1616
1,5,6,4,6,97,reliable,1|5|6|4|6,1617
1,5,6,4,7,51,reliable,1|5|6|4|7,1618
1,5,7,1,1,109,reliable,1|5|7|1|1,1619
1,5,7,1,2,137,reliable,1|5|7|1|2,1620
1,5,7,1,3,146,reliable,1|5|7|1|3,1621
1,5,7,1,4,114,reliable,1|5|7|1|4,1622
1,5,7,1,5,71,reliable,1|5|7|1|5,1623
1,5,7,1,6,12,marginal,1|5|7|1|6,1624
1,5,7,1,7,2,unreliable,1|5|7|1|7,1625
1,5,7,2,1,58,reliable,1|5|7|2|1,1626
1,5,7,2,2,116,reliable,1|5|7|2|2,1627
1,5,7,2,3,152,reliable,1|5|7|2|3,1628
1,5,7,2,4,163,reliable,1|5|7|2|4,1629
1,5,7,2,5,151,reliable,1|5|7|2|5,1630
1,5,7,2,6,68,reliable,1|5|7|2|6,1631
1,5,7,2,7,12,marginal,1|5|7|2|7,1632
1,5,7,3,1,21,marginal,1|5|7|3|1,1633
1,5,7,3,2,69,reliable,1|5|7|3|2,1634
1,5,7,3,3,109,reliable,1|5|7|3|3,1635
1,5,7,3,4,110,reliable,1|5|7|3|4,1636
1,5,7,3,5,202,reliable,1|5|7|3|5,1637
1,5,7,3,6,103,reliable,1|5|7|3|6,1638
1,5,7,3,7,25,marginal,1|5|7|3|7,1639
1,5,7,4,1,14,marginal,1|5|7|4|1,1640
1,5,7,4,2,35,reliable,1|5|7|4|2,1641
1,5,7,4,3,66,reliable,1|5|7|4|3,1642
1,5,7,4,4,109,reliable,1|5|7|4|4,1643
1,5,7,4,5,177,reliable,1|5|7|4|5,1644
1,5,7,4,6,240,reliable,1|5|7|4|6,1645
1,5,7,4,7,100,reliable,1|5|7|4|7,1646
1,6,1,1,1,68,reliable,1|6|1|1|1,1647
1,6,1,1,2,108,reliable,1|6|1|1|2,1648
1,6,1,1,3,104,reliable,1|6|1|1|3,1649
1,6,1,1,4,99,reliable,1|6|1|1|4,1650
1,6,1,1,5,114,reliable,1|6|1|1|5,1651
1,6,1,1,6,66,reliable,1|6|1|1|6,1652
1,6,1,1,7,20,marginal,1|6|1|1|7,1653
1,6,1,2,1,201,reliable,1|6|1|2|1,1654
1,6,1,2,2,339,reliable,1|6|1|2|2,1655
1,6,1,2,3,527,reliable,1|6|1|2|3,1656
1,6,1,2,4,613,reliable,1|6|1|2|4,1657
1,6,1,2,5,1147,reliable,1|6|1|2|5,1658
1,6,1,2,6,696,reliable,1|6|1|2|6,1659
1,6,1,2,7,181,reliable,1|6|1|2|7,1660
1,6,1,3,1,124,reliable,1|6|1|3|1,1661
1,6,1,3,2,207,reliable,1|6|1|3|2,1662
1,6,1,3,3,373,reliable,1|6|1|3|3,1663
1,6,1,3,4,572,reliable,1|6|1|3|4,1664
1,6,1,3,5,1354,reliable,1|6|1|3|5,1665
1,6,1,3,6,1191,reliable,1|6|1|3|6,1666
1,6,1,3,7,367,reliable,1|6|1|3|7,1667
1,6,1,4,1,57,reliable,1|6|1|4|1,1668
1,6,1,4,2,106,reliable,1|6|1|4|2,1669
1,6,1,4,3,296,reliable,1|6|1|4|3,1670
1,6,1,4,4,636,reliable,1|6|1|4|4,1671
1,6,1,4,5,1782,reliable,1|6|1|4|5,1672
