age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed,obesity_rate_modeled
60-64,Male,Did not graduate high school,100k-200k,AIAN,0.1393719166737116,8,0,0.2974105868706371,0.41870300635844576
75-79,Female,Did not graduate high school,35k-50k,AIAN,0.230529154077748,8,0,0.3166015842188553,0.3705553638112429
45-49,Male,Did not graduate high school,35k-50k,AIAN,0.8806259743122438,8,0,0.4534640726892755,0.484847241481518
70-74,Male,Graduated college or technical school,35k-50k,NHOPI,0.1789680550914654,8,0,0.3057466160112169,0.3381531189806191
45-49,Male,Did not graduate high school,25k-35k,Asian,0.0,8,0,0.2680691307288031,0.2303801170816131
80+,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.0568640423897018,8,0,0.2800405080740035,0.20933711076014622
80+,Male,Did not graduate high school,<15k,AIAN,0.2457303965706052,8,0,0.3198018457962989,0.239850507134089
50-54,Male,Did not graduate high school,200k+,Hispanic,0.2851541452524149,8,0,0.3281015823608905,0.3599206559196889
35-39,Male,Graduated college or technical school,15k-25k,AIAN,0.1239504748692194,8,0,0.2941639675433756,0.3845810449358733
55-59,Female,Graduated college or technical school,35k-50k,NHOPI,0.5245563337775623,8,0,0.3785020431030267,0.43023139873365585
40-44,Male,Graduated college or technical school,15k-25k,AIAN,0.5968627318948718,8,0,0.3937244427066709,0.40484405166392556
18-24,Male,Did not graduate high school,35k-50k,Asian,0.0,8,0,0.2680691307288031,0.08674148211946656
45-49,Female,Attended college or technical school,15k-25k,NHOPI,0.6881626312593597,8,0,0.4129454741518262,0.5310549639697887
80+,Female,Graduated college or technical school,50k-100k,NHOPI,0.0,8,0,0.2680691307288031,0.20886740850861682
18-24,Female,Graduated college or technical school,25k-35k,AIAN,0.6636224827199815,8,0,0.4077791270909044,0.21081034407739438
25-29,Male,Graduated high school,200k+,Other/Multiracial,0.3576391627722523,8,0,0.3433615860492773,0.24135497134489575
65-69,Male,Attended college or technical school,35k-50k,NHOPI,0.1932088703599835,8,0,0.3087446823835365,0.439861229943636
50-54,Male,Did not graduate high school,25k-35k,Asian,0.0,8,0,0.2680691307288031,0.23404376017939726
65-69,Female,Did not graduate high school,<15k,Asian,0.3534551733570531,8,0,0.3424807461723932,0.19528089279782493
45-49,Female,Attended college or technical school,<15k,Asian,0.0864424275462988,8,0,0.2862675365280239,0.25266624821699246
40-44,Male,Did not graduate high school,35k-50k,Asian,0.0586238253844409,8,0,0.2804109887044749,0.210430767197117
65-69,Male,Graduated college or technical school,<15k,AIAN,0.0340756262675601,8,0,0.2752429467851315,0.3579515809389662
40-44,Male,Attended college or technical school,<15k,Asian,0.5948294930313263,8,0,0.3932963924196087,0.2210425634543557
80+,Female,Graduated high school,100k-200k,Asian,0.0,8,0,0.2680691307288031,0.09377285253545783
30-34,Male,Did not graduate high school,35k-50k,AIAN,0.0387560795501754,8,0,0.2762283053709453,0.41376890490519025
75-79,Female,Graduated college or technical school,200k+,Hispanic,0.0348476479381242,8,0,0.275405477663145,0.21078212903606808
25-29,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.2351338580123987,8,0,0.3175709955735186,0.30075643206194663
65-69,Female,Graduated high school,100k-200k,AIAN,0.7014222733649752,8,0,0.4157369777530084,0.4327099717805289
75-79,Female,Graduated high school,100k-200k,Other/Multiracial,0.6771281086335286,8,0,0.4106224167569144,0.3269577117034397
80+,Male,Graduated high school,100k-200k,Asian,0.1440904860208612,8,0,0.2984039698910897,0.08662989933433353
45-49,Male,Attended college or technical school,25k-35k,NHOPI,0.0383588496251426,8,0,0.2761446780183068,0.511809438860218
65-69,Female,Did not graduate high school,100k-200k,Hispanic,0.0884457048434487,8,0,0.2866892791168975,0.4035642189652807
80+,Male,Graduated college or technical school,<15k,NH-Black,0.0739521814260792,8,0,0.2836380110290303,0.22408813074065492
60-64,Male,Did not graduate high school,15k-25k,NHOPI,0.6469552217545328,8,0,0.4042702300455468,0.4534672349515892
60-64,Female,Graduated college or technical school,15k-25k,NHOPI,0.462695419572294,8,0,0.3654786927440229,0.412329430147646
60-64,Male,Did not graduate high school,15k-25k,Asian,0.0588581092965268,8,0,0.280460311633335,0.20272387014669774
60-64,Female,Graduated college or technical school,25k-35k,NHOPI,0.771083629016162,8,0,0.430402526311153,0.4147420873141886
35-39,Male,Did not graduate high school,50k-100k,AIAN,0.3337724412888257,7,0,0.3384603799112513,0.43507199375533523
80+,Female,Graduated college or technical school,35k-50k,NHOPI,0.0,7,0,0.2753142423701221,0.2134736069519664
35-39,Male,Did not graduate high school,50k-100k,Asian,0.0229012778925892,7,0,0.2796469165660173,0.1923502023615506
70-74,Male,Graduated high school,100k-200k,Asian,0.0,7,0,0.2753142423701221,0.16303232680831864
80+,Female,Graduated high school,100k-200k,NH-Black,0.0390838563679848,7,0,0.2827084854667679,0.2832217150283101
80+,Female,Graduated college or technical school,<15k,AIAN,0.4625745784475605,7,0,0.3628283518061471,0.21062337791609237
80+,Female,Graduated college or technical school,100k-200k,AIAN,0.1191501697784453,7,0,0.2978561663822604,0.19350375133251155
75-79,Female,Did not graduate high school,25k-35k,Asian,0.0,7,0,0.2753142423701221,0.15770932591208273
80+,Female,Did not graduate high school,50k-100k,AIAN,0.1473274453134503,7,0,0.3031870022942884,0.25235854530473945
75-79,Male,Graduated high school,15k-25k,NHOPI,0.3887361176543546,7,0,0.3488589132777027,0.3747579250178457
35-39,Female,Attended college or technical school,200k+,Other/Multiracial,0.0010107659046794,7,0,0.2755054683520885,0.3262601325547838
35-39,Female,Attended college or technical school,200k+,Asian,0.0304642808128152,7,0,0.2810777549563304,0.14893207823668894
55-59,Male,Attended college or technical school,200k+,NHOPI,0.1995557972901397,7,0,0.3130680418574458,0.369081412326658
65-69,Male,Did not graduate high school,100k-200k,Hispanic,0.5330117682141629,7,0,0.3761543066268557,0.382791247905774
35-39,Female,Attended college or technical school,15k-25k,NHOPI,0.9935663886190764,7,0,0.463286261838596,0.48787128982424216
65-69,Male,Attended college or technical school,<15k,NHOPI,0.6571894818204423,7,0,0.399647387579395,0.43789163193917713
55-59,Female,Graduated college or technical school,25k-35k,NHOPI,0.0339772283295197,7,0,0.2817423666486799,0.437129636903759
50-54,Male,Graduated college or technical school,35k-50k,NHOPI,0.1115673775565651,7,0,0.2964215840700128,0.429038845261638
30-34,Female,Attended college or technical school,100k-200k,NHOPI,0.3433564474775339,7,0,0.3402735702712772,0.4265931728337715
75-79,Female,Graduated high school,100k-200k,Hispanic,0.0036743549116954,7,0,0.2760093905966591,0.35247422346085977
65-69,Female,Graduated high school,100k-200k,Asian,0.0262538783509801,7,0,0.2802811923284156,0.19086072610354696
65-69,Male,Attended college or technical school,15k-25k,NHOPI,0.2871941653829904,7,0,0.3296482736587959,0.44433524235108285
30-34,Female,Did not graduate high school,100k-200k,Hispanic,0.4685597801595948,7,0,0.3639606872651806,0.39710829250364904
50-54,Male,Graduated high school,200k+,NHOPI,0.256227542754503,7,0,0.3237897234317848,0.39011838059198095
55-59,Female,Attended college or technical school,<15k,NHOPI,0.2295601176170218,7,0,0.3187445348922614,0.509143183280959
75-79,Male,Attended college or technical school,100k-200k,AIAN,0.0897815683236464,7,0,0.2922999444854066,0.3406458764654756
30-34,Female,Did not graduate high school,35k-50k,NH-Black,0.5468778832340542,7,0,0.3787776256846729,0.47625015646332586
30-34,Female,Graduated college or technical school,25k-35k,NHOPI,0.5339386765566514,7,0,0.3763296676646237,0.3825046786488215
30-34,Female,Graduated high school,100k-200k,NHOPI,0.8081438531076939,7,0,0.4282063226877939,0.4283381546908842
55-59,Male,Attended college or technical school,35k-50k,NHOPI,0.4624240834435905,7,0,0.3627998797783689,0.4893748944889729
55-59,Male,Attended college or technical school,<15k,NHOPI,0.0272959312088234,7,0,0.2804783374636833,0.4873764961447865
35-39,Male,Did not graduate high school,100k-200k,NH-Black,0.580253010065393,7,0,0.3850918388689803,0.45474710450609646
25-29,Male,Did not graduate high school,50k-100k,Asian,0.1593257643638473,7,0,0.3054569545470662,0.1449246738398313
35-39,Male,Attended college or technical school,25k-35k,NHOPI,0.4366214679838562,7,0,0.3579183038805814,0.4686268266569411
80+,Female,Did not graduate high school,200k+,NH-White,0.3301840705176773,7,0,0.3377814989545475,0.1490306107502176
35-39,Male,Attended college or technical school,200k+,AIAN,0.4971238553375471,7,0,0.3693647014880364,0.3415354820711327
35-39,Male,Attended college or technical school,15k-25k,NHOPI,0.0387099273853182,7,0,0.2826377421457229,0.4661503761652908
65-69,Male,Did not graduate high school,<15k,NHOPI,0.0743604812072962,7,0,0.2893824415174484,0.42056588555231655
50-54,Male,Attended college or technical school,15k-25k,NHOPI,0.8240902337110373,7,0,0.4312232055046427,0.5144578619882978
35-39,Female,Graduated high school,<15k,Asian,0.1870729207433494,7,0,0.3107064165648098,0.22266261764599826
35-39,Female,Graduated high school,200k+,Other/Multiracial,0.0,7,0,0.2753142423701221,0.3278293436347954
35-39,Female,Graduated high school,200k+,Asian,0.1820803584651781,7,0,0.3097618777554261,0.1498380772148906
35-39,Female,Graduated high school,100k-200k,AIAN,0.0485738989434691,7,0,0.2845038989269947,0.4544211123543477
35-39,Female,Graduated college or technical school,<15k,AIAN,0.1036453131074266,7,0,0.2949228151201758,0.39910287751793067
80+,Female,Attended college or technical school,25k-35k,NHOPI,0.0075232670317317,7,0,0.2767375631599092,0.2787755036727927
75-79,Female,Attended college or technical school,50k-100k,NHOPI,0.9331082734914736,7,0,0.4518482400576982,0.3827955408461284
25-29,Male,Did not graduate high school,15k-25k,AIAN,0.0655129195916614,7,0,0.2877085785090851,0.36457562717155084
75-79,Female,Attended college or technical school,<15k,Asian,0.5697539804094933,7,0,0.3831055359611073,0.16236583337285118
25-29,Male,Did not graduate high school,25k-35k,Asian,0.1190185701726544,7,0,0.2978312691595432,0.15196972548435017
75-79,Female,Did not graduate high school,15k-25k,Asian,0.0708203469047292,7,0,0.2887126863791249,0.15639233901748253
25-29,Male,Did not graduate high school,35k-50k,AIAN,0.1281558667427221,7,0,0.2995599468890155,0.3603838533568014
55-59,Male,Did not graduate high school,15k-25k,Asian,0.4937878374680097,7,0,0.368733562972178,0.21792834772280598
80+,Female,Graduated high school,100k-200k,Other/Multiracial,0.4342460847532712,7,0,0.3574689070531734,0.2226028564952728
65-69,Male,Graduated college or technical school,200k+,NHOPI,0.0660541790082928,7,0,0.2878109789392586,0.2571451645650908
60-64,Female,Graduated college or technical school,35k-50k,NHOPI,0.4142370276692012,7,0,0.353683409766998,0.4079410924215276
60-64,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.7471940484442899,7,0,0.4166752785622851,0.42982587083771046
18-24,Male,Attended college or technical school,15k-25k,NHOPI,0.253111936776245,7,0,0.3232002844629252,0.25302665116981593
65-69,Male,Graduated high school,200k+,Hispanic,0.7065976321970181,7,0,0.4089948754884769,0.31447414816663377
18-24,Male,Graduated college or technical school,15k-25k,AIAN,0.2074763168215715,7,0,0.3145665185255545,0.19512015114741404
70-74,Female,Did not graduate high school,100k-200k,NH-Black,0.7277382416505287,7,0,0.4129944502499518,0.42880339882482726
60-64,Female,Did not graduate high school,<15k,NHOPI,0.7688303141719007,7,0,0.4207686261323736,0.4686095773339697
60-64,Male,Graduated college or technical school,25k-35k,NHOPI,0.0337817290790193,7,0,0.2817053803039906,0.39377361301995245
40-44,Male,Graduated college or technical school,<15k,Other/Multiracial,0.7084991333823776,7,0,0.4093546189559773,0.3618761271146996
80+,Male,Graduated high school,35k-50k,NHOPI,0.144813563475184,7,0,0.3027114030275893,0.257580377358027
40-44,Female,Did not graduate high school,200k+,NH-White,0.4240217923432443,7,0,0.3555345814620873,0.3218179343451662
18-24,Male,Did not graduate high school,<15k,NHOPI,0.3340960710166306,7,0,0.3385216071570522,0.235160155414235
80+,Female,Graduated high school,<15k,NHOPI,0.0816671969287316,7,0,0.2907647931404227,0.2729911716864674
50-54,Female,Attended college or technical school,25k-35k,NHOPI,0.0679421415837384,7,0,0.2881681610481267,0.5386421072822146
45-49,Male,Graduated college or technical school,15k-25k,AIAN,0.7093158809733948,7,0,0.4095091387704941,0.4262312506787584
60-64,Female,Did not graduate high school,200k+,NH-White,0.1850378321201236,7,0,0.3103213997982536,0.3077637811987225
80+,Male,Attended college or technical school,100k-200k,Asian,0.0,7,0,0.2753142423701221,0.08606739836597894
18-24,Male,Did not graduate high school,200k+,NH-Black,0.1130927106992859,7,0,0.2967101606105276,0.1812559399113727
70-74,Female,Graduated high school,100k-200k,Hispanic,0.1651232371447314,7,0,0.306553773721828,0.397209310784321
18-24,Female,Attended college or technical school,15k-25k,NHOPI,0.1669153783230615,7,0,0.3068928274582689,0.2698363299704337
60-64,Male,Graduated high school,200k+,Other/Multiracial,0.4607703728543948,7,0,0.3624870156128454,0.3131489832203632
60-64,Male,Did not graduate high school,<15k,Asian,0.0859468367005018,7,0,0.2915744547188657,0.19853217738242845
80+,Female,Graduated high school,35k-50k,NHOPI,0.1447046077456076,7,0,0.3026907897814533,0.27458137487749806
80+,Male,Graduated college or technical school,15k-25k,AIAN,0.4614477986758889,7,0,0.3626151772547497,0.20066935270691322
45-49,Male,Did not graduate high school,100k-200k,AIAN,0.3510181408431111,7,0,0.3417230798269269,0.45639656099389153
60-64,Female,Graduated high school,100k-200k,AIAN,0.0855342760648133,7,0,0.2914964027067084,0.4593000540705738
50-54,Female,Did not graduate high school,200k+,NH-White,0.5905993856265965,7,0,0.3870492612724512,0.3459694669717241
65-69,Male,Graduated high school,<15k,NHOPI,0.3070275363412128,7,0,0.3334005330292705,0.4396473947651312
70-74,Female,Attended college or technical school,100k-200k,AIAN,0.0558720659869909,7,0,0.2858846332325258,0.40558161865561015
80+,Male,Attended college or technical school,<15k,Other/Multiracial,0.0033168137851749,7,0,0.2759417476808309,0.22468966158261083
80+,Male,Attended college or technical school,50k-100k,NHOPI,0.0,7,0,0.2753142423701221,0.250985035799097
40-44,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.1212895852080219,7,0,0.2982609206527208,0.4458638593917027
45-49,Male,Attended college or technical school,15k-25k,NHOPI,0.1744807588155224,7,0,0.3083241156595453,0.5093235191624174
80+,Female,Graduated high school,25k-35k,NHOPI,0.8479620107399976,7,0,0.4357394876452568,0.28021131518981635
70-74,Male,Attended college or technical school,200k+,Hispanic,0.0,7,0,0.2753142423701221,0.29095659878905344
45-49,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.1549533581343883,7,0,0.3046297425577091,0.4747135839267694
70-74,Male,Attended college or technical school,200k+,NH-Black,0.4081825868087109,7,0,0.352537975009608,0.3357005908324768
18-24,Male,Did not graduate high school,100k-200k,Asian,0.0,7,0,0.2753142423701221,0.07810947632792345
40-44,Female,Attended college or technical school,15k-25k,NHOPI,0.3577844371894364,7,0,0.343003189946502,0.5090747091711478
40-44,Male,Did not graduate high school,25k-35k,Asian,0.8378312006117888,6,0,0.4226003936490347,0.21513546404675335
40-44,Male,Did not graduate high school,15k-25k,NHOPI,0.2016277666937886,6,0,0.3165664879960347,0.46966072921361524
75-79,Female,Did not graduate high school,200k+,NH-White,0.0127659845013902,6,0,0.2850895242973016,0.22905768493657
65-69,Female,Graduated college or technical school,200k+,AIAN,0.8314926452939476,6,0,0.4215439677627279,0.2723287740979063
18-24,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.0,6,0,0.2829618602137366,0.20369134839663688
40-44,Male,Did not graduate high school,200k+,Hispanic,0.7583447904243505,6,0,0.409352658617795,0.3352944975536372
18-24,Male,Attended college or technical school,100k-200k,NHOPI,0.237936157639695,6,0,0.3226178864870191,0.22883476957790658
30-34,Female,Graduated college or technical school,<15k,AIAN,0.0549103952030158,6,0,0.2921135927475726,0.3718993766301585
75-79,Male,Graduated high school,<15k,AIAN,0.1332345142225592,6,0,0.3051676125841631,0.36654749551222365
65-69,Female,Did not graduate high school,<15k,NHOPI,0.2872468101251989,6,0,0.3308363285679364,0.4419210353384494
80+,Male,Did not graduate high school,100k-200k,NH-Black,0.6807061466383876,6,0,0.3964128846534678,0.25096434794949724
80+,Female,Attended college or technical school,15k-25k,NHOPI,0.3400169252915611,6,0,0.3396313477623301,0.2767797416474329
35-39,Female,Did not graduate high school,25k-35k,Asian,0.0988116872447396,6,0,0.2994304747545265,0.2155163647647154
18-24,Female,Attended college or technical school,<15k,NHOPI,0.2266670247152036,6,0,0.3207396976662706,0.2647177087691055
40-44,Male,Attended college or technical school,15k-25k,NHOPI,0.4882489297874796,6,0,0.3643366818449832,0.48730804319919474
50-54,Male,Attended college or technical school,<15k,NHOPI,0.1371764785595494,6,0,0.3058246066403282,0.5079268887208906
55-59,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.0,6,0,0.2829618602137366,0.43092775280201545
65-69,Female,Did not graduate high school,50k-100k,AIAN,0.7758802785402296,6,0,0.4122752399704416,0.4348512053188753
35-39,Female,Did not graduate high school,<15k,NHOPI,0.6069725052881276,6,0,0.3841239444284245,0.46371655579195653
25-29,Male,Attended college or technical school,100k-200k,NHOPI,0.389088606299247,6,0,0.3478099612636111,0.3524840019241718
30-34,Male,Attended college or technical school,<15k,AIAN,0.369627320039684,6,0,0.3445664135536839,0.42906259492741555
75-79,Female,Attended college or technical school,200k+,NH-Black,0.8013244964589082,6,0,0.416515942956888,0.3129193473632092
40-44,Male,Did not graduate high school,100k-200k,NH-Black,0.2146852557207791,6,0,0.3187427361671998,0.4758485389112925
25-29,Male,Did not graduate high school,<15k,Other/Multiracial,0.381733867850181,6,0,0.3465841715221001,0.32355807188384755
50-54,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.1004257939019446,6,0,0.2996994925307274,0.42309513495062523
50-54,Male,Graduated college or technical school,25k-35k,NHOPI,0.4235235297624303,6,0,0.3535491151741416,0.43593259196271117
18-24,Female,Did not graduate high school,<15k,NHOPI,0.0901088766109703,6,0,0.297980006315565,0.25118201539383805
60-64,Male,Graduated high school,200k+,AIAN,0.0071215260301322,6,0,0.2841487812187587,0.3475860976729321
30-34,Male,Graduated college or technical school,200k+,NHOPI,0.506956767749673,6,0,0.3674546548386821,0.25204173247753875
75-79,Female,Graduated college or technical school,35k-50k,NHOPI,0.014646927753393,6,0,0.2854030148393021,0.3152844336253149
25-29,Male,Graduated high school,<15k,NHOPI,0.8869986852206713,6,0,0.4307949744171818,0.37876866891953404
60-64,Male,Attended college or technical school,25k-35k,NHOPI,0.1160820711962149,6,0,0.3023088720797725,0.47352591139272604
70-74,Female,Attended college or technical school,25k-35k,NHOPI,0.1525865887961884,6,0,0.3083929583464347,0.44253394618860414
70-74,Female,Graduated college or technical school,25k-35k,NHOPI,0.0,6,0,0.2829618602137366,0.36438864672815546
55-59,Female,Graduated high school,200k+,Hispanic,0.0121677200425692,6,0,0.2849898135541648,0.37919078718974164
45-49,Male,Attended college or technical school,<15k,Asian,0.0357186358249026,6,0,0.2889149661845537,0.23657962593895357
18-24,Female,Did not graduate high school,50k-100k,AIAN,0.2694876159959232,6,0,0.3278764628797238,0.2458195400431133
18-24,Female,Did not graduate high school,35k-50k,Asian,0.0110573893871296,6,0,0.2848047584449249,0.09389268994634352
30-34,Female,Attended college or technical school,200k+,NH-Black,0.2187263874598108,6,0,0.3194162581237051,0.373320940778134
45-49,Female,Graduated high school,200k+,NH-Black,0.4932834346502859,6,0,0.3651757659887843,0.4444578592827176
45-49,Female,Did not graduate high school,50k-100k,AIAN,0.7763207980951353,6,0,0.4123486598962592,0.4996997742096196
65-69,Male,Attended college or technical school,200k+,Asian,0.3902760767420178,6,0,0.3480078730040729,0.1280777161232959
25-29,Male,Graduated high school,100k-200k,NHOPI,0.215319082379156,6,0,0.3188483739435959,0.35411304935436344
40-44,Male,Graduated high school,25k-35k,NHOPI,0.3769285797426703,6,0,0.3457832901708483,0.4915756453136525
30-34,Male,Did not graduate high school,100k-200k,NH-Black,0.4560257656926932,6,0,0.3589661544958522,0.4264424637175935
75-79,Female,Did not graduate high school,<15k,Asian,0.0,6,0,0.2829618602137366,0.15297482537671536
55-59,Female,Attended college or technical school,<15k,Asian,0.3307973336111428,6,0,0.338094749148927,0.24120065034046984
80+,Male,Graduated high school,25k-35k,NHOPI,0.1873249376298556,6,0,0.3141826831520459,0.26298810700230224
50-54,Male,Did not graduate high school,15k-25k,Asian,0.1573126343940488,6,0,0.3091806326127447,0.23226510438848155
80+,Male,Did not graduate high school,50k-100k,Asian,0.0,6,0,0.2829618602137366,0.08732219183699393
60-64,Female,Graduated high school,200k+,Hispanic,0.1871825176449844,6,0,0.3141589464879006,0.35788388251508674
55-59,Female,Attended college or technical school,200k+,NHOPI,0.5003509706907382,6,0,0.366353688662193,0.38957999614572114
25-29,Male,Graduated college or technical school,15k-25k,NHOPI,0.044103152178889,6,0,0.2903123855768848,0.30975769165392053
18-24,Female,Graduated college or technical school,35k-50k,AIAN,0.1868152775775738,6,0,0.3140977398099989,0.20617538505779645
40-44,Male,Graduated high school,200k+,Asian,0.0,6,0,0.2829618602137366,0.1495511265509816
70-74,Female,Graduated high school,100k-200k,Asian,0.6462285151407903,6,0,0.3906666127372016,0.1752661020951432
55-59,Female,Graduated high school,200k+,Other/Multiracial,0.5720529723735879,6,0,0.3783040222760012,0.3527939474271083
70-74,Female,Attended college or technical school,200k+,Asian,0.0,6,0,0.2829618602137366,0.12616402878948174
25-29,Male,Graduated college or technical school,25k-35k,NHOPI,0.9966947405283436,6,0,0.4490776503017939,0.311888698163043
30-34,Male,Graduated high school,200k+,Asian,0.0,6,0,0.2829618602137366,0.12588692085422
55-59,Female,Attended college or technical school,15k-25k,NHOPI,0.4631491578102596,6,0,0.3601533865154465,0.5156734064758245
50-54,Male,Did not graduate high school,35k-50k,AIAN,0.7454881149489114,6,0,0.4072098793718885,0.48998123470061816
70-74,Male,Attended college or technical school,15k-25k,NHOPI,0.0065478911226116,6,0,0.2840531754008386,0.41874823236724706
35-39,Female,Did not graduate high school,35k-50k,AIAN,0.0404428167996922,6,0,0.289702329680352,0.46345221070069337
50-54,Male,Attended college or technical school,25k-35k,NHOPI,0.9729897716881934,6,0,0.4451268221617689,0.5169424402306467
70-74,Male,Graduated college or technical school,<15k,AIAN,0.3675499490821999,6,0,0.3442201850607699,0.3343458518295655
25-29,Female,Did not graduate high school,35k-50k,NH-Black,0.2695262116026549,6,0,0.3278828954808458,0.4205872929140681
25-29,Female,Attended college or technical school,50k-100k,NHOPI,0.4341918946603185,6,0,0.3553271759904564,0.39305676167220793
18-24,Male,Graduated high school,200k+,NHOPI,0.1672738361471186,6,0,0.3108408329049231,0.16977863960721537
70-74,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.0123253193471953,6,0,0.2850160801049358,0.35222652332452803
55-59,Male,Did not graduate high school,<15k,Asian,0.2258458270255592,6,0,0.3206028313846631,0.21350646370416557
35-39,Male,Did not graduate high school,15k-25k,Asian,0.4500053575562603,6,0,0.35796275313978,0.19956448321839235
35-39,Male,Graduated college or technical school,25k-35k,NHOPI,0.6197473488876566,6,0,0.386253085028346,0.38908984331147184
75-79,Male,Attended college or technical school,15k-25k,Asian,0.0213257670225173,6,0,0.2865161547174895,0.15424680628314585
50-54,Female,Did not graduate high school,<15k,NHOPI,0.7292528204631972,6,0,0.4045039969576028,0.512013725194198
60-64,Male,Did not graduate high school,<15k,NHOPI,0.1885152761805103,6,0,0.3143810729104883,0.44699772637343577
40-44,Female,Did not graduate high school,50k-100k,AIAN,0.4435930475953161,6,0,0.3568940348129559,0.4776953034300968
70-74,Male,Did not graduate high school,100k-200k,Hispanic,0.1728177501638632,6,0,0.3117648185743805,0.35846198875510327
65-69,Male,Graduated high school,100k-200k,NHOPI,0.459905308511907,6,0,0.3596127449657211,0.41366772244667055
80+,Female,Graduated college or technical school,25k-35k,NHOPI,0.2721315860400718,6,0,0.3283171245537486,0.21822753123517383
55-59,Male,Graduated college or technical school,35k-50k,NHOPI,0.0,6,0,0.2829618602137366,0.40902711817458737
40-44,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.1186865405948883,6,0,0.3027429503128847,0.4390423333911053
80+,Male,Attended college or technical school,100k-200k,AIAN,0.5695382680748511,6,0,0.3778849048928785,0.23343746529061504
55-59,Male,Did not graduate high school,<15k,NHOPI,0.6569026598398288,6,0,0.3924456368537081,0.4697289744263994
70-74,Female,Did not graduate high school,35k-50k,NHOPI,0.2070301909783691,6,0,0.3174668920434648,0.4183137092220845
45-49,Male,Graduated high school,200k+,AIAN,0.6874337762730584,6,0,0.3975341562592464,0.38309672106568354
30-34,Female,Graduated college or technical school,200k+,AIAN,0.0,6,0,0.2829618602137366,0.2670323230217313
80+,Female,Graduated high school,15k-25k,NHOPI,0.2397346169712916,6,0,0.3229176297089519,0.2782092392340254
70-74,Male,Attended college or technical school,200k+,Asian,0.0172492406482336,6,0,0.2858367336551089,0.11687194500548931
65-69,Female,Attended college or technical school,200k+,Asian,0.0,6,0,0.2829618602137366,0.13812139003932825
75-79,Female,Attended college or technical school,100k-200k,NHOPI,0.0338885121324949,6,0,0.2886099455691524,0.3625589319575949
25-29,Female,Attended college or technical school,200k+,Asian,0.0,6,0,0.2829618602137366,0.11074377880422222
40-44,Female,Attended college or technical school,200k+,AIAN,0.0224518442437424,6,0,0.2867038342543603,0.3811782104582799
70-74,Male,Attended college or technical school,200k+,AIAN,0.5614687151444169,6,0,0.3765399794044727,0.29969151258158294
35-39,Female,Graduated college or technical school,200k+,NHOPI,0.7537032955795717,6,0,0.4085790761436653,0.2919776484174236
35-39,Female,Attended college or technical school,200k+,AIAN,0.017602331670211,5,0,0.2935611036013021,0.36138047500286835
60-64,Female,Did not graduate high school,100k-200k,NH-Black,0.8345697104755269,5,0,0.4102707291449186,0.4813175985322739
70-74,Female,Graduated high school,100k-200k,AIAN,0.0306774316404536,5,0,0.2954289750256225,0.4073017030343883
25-29,Female,Did not graduate high school,35k-50k,AIAN,0.2054947790476689,5,0,0.3204028817980818,0.38069085231443534
45-49,Female,Graduated college or technical school,200k+,NHOPI,0.0503414905954027,5,0,0.2982381263049009,0.32895966730589804
18-24,Female,Attended college or technical school,100k-200k,NHOPI,0.1523475942391411,5,0,0.312810426825435,0.24456347286475083
18-24,Male,Did not graduate high school,50k-100k,NHOPI,0.0311030347249425,5,0,0.2954897754662637,0.2316434407703961
40-44,Male,Graduated high school,15k-25k,NHOPI,0.8113710631063004,5,0,0.4069566366636006,0.4890895446409034
50-54,Male,Did not graduate high school,25k-35k,NHOPI,0.9535015872922,5,0,0.4272609972615863,0.49926702492544134
25-29,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.697408854490724,5,0,0.3906763211470896,0.33848757748150443
60-64,Male,Graduated high school,200k+,Asian,0.4486682437978544,5,0,0.3551419481909654,0.14145094178408626
70-74,Female,Graduated high school,100k-200k,NHOPI,0.2842982788703524,5,0,0.3316605246298937,0.40949090285629974
55-59,Male,Attended college or technical school,15k-25k,NHOPI,0.2602958863963672,5,0,0.3282316114193244,0.49390845497565694
30-34,Male,Graduated high school,<15k,NHOPI,0.3529643908611987,5,0,0.3414699692000146,0.43303332691021945
55-59,Female,Attended college or technical school,200k+,AIAN,0.0,5,0,0.291046484791272,0.387427404354419
50-54,Male,Did not graduate high school,50k-100k,Asian,0.029484316761575,5,0,0.2952585300429255,0.22419980382636118
50-54,Female,Did not graduate high school,100k-200k,Hispanic,1.0,5,0,0.4339036276484148,0.4727264627453901
70-74,Female,Did not graduate high school,200k+,NH-White,0.037195648598565,5,0,0.2963601488767812,0.26452802772872763
60-64,Female,Attended college or technical school,<15k,NHOPI,0.1652581372615463,5,0,0.31465479011435,0.48625360807355894
50-54,Female,Did not graduate high school,15k-25k,NHOPI,0.9223392417310994,5,0,0.4228092336100004,0.5185418718383114
