age_group,sex,education,income_group,race_group,obesity_rate,n,reliable
50-54,Female,Graduated high school,200k+,Hispanic,0.3060160923913234,10,0
55-59,Male,Graduated high school,200k+,Other/Multiracial,0.1804334654333626,10,0
65-69,Male,Did not graduate high school,50k-100k,Asian,0.0171472288217309,10,0
25-29,Male,Attended college or technical school,25k-35k,NHOPI,0.3334217204171582,10,0
70-74,Male,Attended college or technical school,<15k,Asian,0.2197416573000741,10,0
40-44,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.7763239945040113,10,0
18-24,Male,Attended college or technical school,<15k,AIAN,0.1337660175984972,10,0
80+,Male,Attended college or technical school,<15k,AIAN,0.0686316155440606,10,0
80+,Female,Attended college or technical school,100k-200k,Hispanic,0.2563082539872026,10,0
18-24,Female,Graduated college or technical school,100k-200k,AIAN,0.1545089804565516,10,0
35-39,Female,Did not graduate high school,35k-50k,NH-Black,0.8161303772537492,10,0
40-44,Male,Graduated college or technical school,<15k,AIAN,0.316201770727584,10,0
70-74,Male,Did not graduate high school,<15k,Asian,0.0,10,0
75-79,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.4893491368542076,10,0
18-24,Female,Attended college or technical school,100k-200k,AIAN,0.0,10,0
55-59,Female,Did not graduate high school,200k+,NH-White,0.2337568438807725,10,0
55-59,Female,Attended college or technical school,200k+,Asian,0.0,10,0
60-64,Male,Graduated college or technical school,35k-50k,NHOPI,0.7079439116399343,10,0
75-79,Female,Graduated high school,25k-35k,NHOPI,0.3377080513674549,10,0
65-69,Male,Graduated high school,200k+,Other/Multiracial,0.154894930800877,10,0
30-34,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.5622299970649991,11,0
25-29,Male,Attended college or technical school,200k+,Other/Multiracial,0.1224686650969691,11,0
25-29,Female,Graduated high school,<15k,Asian,0.5033330905334727,11,0
40-44,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.5922234932504553,11,0
60-64,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.4896718876446294,11,0
75-79,Male,Graduated high school,100k-200k,Other/Multiracial,0.4513830251195717,11,0
18-24,Female,Did not graduate high school,200k+,NH-White,0.3562766129638458,11,0
75-79,Male,Graduated high school,100k-200k,Hispanic,0.5152125287912737,11,0
80+,Male,Graduated high school,15k-25k,Asian,0.0045148234547842,11,0
55-59,Male,Did not graduate high school,100k-200k,NH-Black,0.3373259410508344,11,0
18-24,Female,Did not graduate high school,25k-35k,AIAN,0.2693807574267718,11,0
45-49,Male,Graduated college or technical school,<15k,Asian,0.0488343549191991,11,0
60-64,Male,Attended college or technical school,15k-25k,NHOPI,0.1278252394902987,11,0
25-29,Male,Did not graduate high school,50k-100k,NH-Black,0.1019504276503443,11,0
40-44,Male,Attended college or technical school,200k+,AIAN,0.3257143971952354,11,0
30-34,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.597354800574905,11,0
18-24,Female,Attended college or technical school,200k+,NH-Black,0.0525941183903295,11,0
18-24,Female,Did not graduate high school,<15k,Other/Multiracial,0.3255681008934151,11,0
40-44,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.2376990139779257,11,0
40-44,Male,Did not graduate high school,25k-35k,AIAN,0.4801564165572057,11,0
60-64,Male,Graduated high school,15k-25k,NHOPI,0.7848837149493911,11,0
80+,Female,Attended college or technical school,50k-100k,NHOPI,0.0,11,0
70-74,Female,Graduated college or technical school,100k-200k,NHOPI,0.290594046925315,11,0
75-79,Male,Did not graduate high school,200k+,NH-White,0.1799094957847679,11,0
30-34,Male,Did not graduate high school,<15k,AIAN,0.7851135123886894,11,0
30-34,Female,Did not graduate high school,<15k,Other/Multiracial,0.2876224510238143,11,0
30-34,Female,Attended college or technical school,15k-25k,NHOPI,0.5433492438496178,11,0
25-29,Female,Graduated high school,100k-200k,Asian,0.0037091074429786,11,0
25-29,Female,Graduated college or technical school,15k-25k,AIAN,0.5697627221736142,11,0
40-44,Male,Graduated high school,<15k,NHOPI,0.3251552094039038,11,0
25-29,Female,Did not graduate high school,25k-35k,NH-Black,0.5043028501020129,11,0
70-74,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.3897697746598196,11,0
45-49,Male,Did not graduate high school,15k-25k,AIAN,0.2907542221640435,11,0
75-79,Female,Graduated high school,15k-25k,NHOPI,0.6813552069687564,11,0
40-44,Male,Graduated high school,200k+,AIAN,0.578186615938583,11,0
18-24,Male,Did not graduate high school,<15k,AIAN,0.1008599952569381,11,0
25-29,Female,Attended college or technical school,<15k,Asian,0.0583437627353078,11,0
80+,Male,Attended college or technical school,25k-35k,Asian,0.0387079035278345,11,0
70-74,Male,Graduated college or technical school,<15k,Asian,0.279047065932601,11,0
25-29,Female,Did not graduate high school,15k-25k,AIAN,0.7448771839653752,11,0
18-24,Male,Did not graduate high school,100k-200k,NH-Black,0.0613182966686185,11,0
18-24,Male,Graduated high school,<15k,NHOPI,0.2852960696913308,11,0
25-29,Female,Did not graduate high school,100k-200k,NH-White,0.2850880030615034,11,0
60-64,Female,Did not graduate high school,<15k,Asian,0.5482017201841488,11,0
60-64,Female,Attended college or technical school,15k-25k,NHOPI,0.0517782784757609,11,0
50-54,Female,Did not graduate high school,25k-35k,AIAN,0.5505296311206042,11,0
60-64,Female,Graduated college or technical school,200k+,NHOPI,0.0618087126123161,11,0
80+,Female,Graduated high school,50k-100k,AIAN,0.4873797330593389,11,0
50-54,Female,Attended college or technical school,15k-25k,NHOPI,0.8903478213832017,11,0
30-34,Male,Graduated high school,<15k,Asian,0.0968409733208532,11,0
65-69,Female,Attended college or technical school,35k-50k,NHOPI,0.0573398307776005,11,0
50-54,Female,Attended college or technical school,200k+,Asian,0.1634306447581126,11,0
60-64,Male,Did not graduate high school,100k-200k,Hispanic,0.0386209070365414,11,0
25-29,Male,Attended college or technical school,<15k,AIAN,0.3404773643055314,11,0
80+,Male,Attended college or technical school,15k-25k,Asian,0.1653873615843353,11,0
35-39,Male,Graduated college or technical school,25k-35k,AIAN,0.2133285512395989,11,0
25-29,Female,Attended college or technical school,<15k,AIAN,0.1428673381088939,11,0
45-49,Male,Graduated high school,35k-50k,NHOPI,0.1617622319931256,11,0
35-39,Female,Did not graduate high school,200k+,NH-White,0.1038296710221284,11,0
50-54,Male,Attended college or technical school,200k+,AIAN,0.6942745905994986,11,0
35-39,Male,Graduated high school,25k-35k,NHOPI,0.5248321933662369,11,0
75-79,Male,Graduated college or technical school,15k-25k,AIAN,0.1577485867340256,11,0
35-39,Male,Graduated college or technical school,<15k,Other/Multiracial,0.2894416569078437,11,0
35-39,Male,Graduated high school,<15k,Asian,0.0565424897822152,11,0
75-79,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.6608237519251529,11,0
40-44,Male,Did not graduate high school,35k-50k,AIAN,0.2380541272333048,12,0
45-49,Male,Graduated college or technical school,200k+,NHOPI,0.0905428322497696,12,0
60-64,Male,Attended college or technical school,200k+,Asian,0.0249095974170163,12,0
80+,Male,Did not graduate high school,<15k,Other/Multiracial,0.4029291082802683,12,0
40-44,Female,Graduated high school,100k-200k,Asian,0.0,12,0
55-59,Female,Graduated high school,100k-200k,NHOPI,0.5827796507007208,12,0
30-34,Female,Attended college or technical school,35k-50k,NHOPI,0.3430225704487452,12,0
80+,Male,Graduated college or technical school,<15k,Asian,0.013921787582143,12,0
70-74,Female,Graduated high school,100k-200k,Other/Multiracial,0.2772522604115707,12,0
40-44,Female,Attended college or technical school,25k-35k,NHOPI,0.1933583520062981,12,0
80+,Male,Graduated college or technical school,50k-100k,NHOPI,0.4357714521265754,12,0
40-44,Male,Graduated college or technical school,35k-50k,NHOPI,0.1656248919045795,12,0
18-24,Female,Did not graduate high school,50k-100k,NH-Black,0.248685375724576,12,0
60-64,Male,Did not graduate high school,100k-200k,NH-Black,0.8273631984998601,12,0
45-49,Male,Did not graduate high school,200k+,Hispanic,0.1882075303283712,12,0
45-49,Female,Graduated high school,<15k,Asian,0.2980183366755524,12,0
60-64,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.2587334624410553,12,0
75-79,Male,Did not graduate high school,<15k,Other/Multiracial,0.3842371437415302,12,0
35-39,Male,Did not graduate high school,25k-35k,AIAN,0.6735839945818466,12,0
80+,Male,Graduated high school,50k-100k,NHOPI,0.1491501583568242,12,0
35-39,Male,Graduated high school,15k-25k,NHOPI,0.997465798902572,12,0
35-39,Male,Graduated high school,200k+,Other/Multiracial,0.3987491215805007,12,0
35-39,Male,Graduated college or technical school,200k+,NHOPI,0.5147941400583235,12,0
40-44,Female,Graduated college or technical school,<15k,AIAN,0.4686689799414608,12,0
70-74,Female,Graduated college or technical school,<15k,AIAN,0.2022869303155418,12,0
40-44,Female,Graduated college or technical school,15k-25k,AIAN,0.67754949947205,12,0
30-34,Female,Did not graduate high school,25k-35k,AIAN,0.7953828481993052,12,0
65-69,Male,Graduated high school,100k-200k,Asian,0.2583729962434039,12,0
30-34,Male,Attended college or technical school,15k-25k,Asian,0.0032276961518692,12,0
70-74,Female,Did not graduate high school,<15k,Asian,0.0979724643732403,12,0
75-79,Male,Did not graduate high school,<15k,AIAN,0.1588123358384182,12,0
35-39,Female,Graduated high school,<15k,NHOPI,0.1320811895499914,12,0
55-59,Female,Graduated high school,100k-200k,AIAN,0.213976465236953,12,0
65-69,Female,Graduated college or technical school,25k-35k,NHOPI,0.5673363954366508,12,0
65-69,Male,Attended college or technical school,<15k,Asian,0.0,12,0
25-29,Male,Did not graduate high school,<15k,NH-Black,0.1929353593638377,12,0
25-29,Male,Did not graduate high school,<15k,AIAN,0.2386273298232675,12,0
35-39,Female,Graduated high school,200k+,Hispanic,0.0671258364226568,12,0
18-24,Male,Graduated college or technical school,<15k,Other/Multiracial,0.0,12,0
75-79,Male,Graduated high school,<15k,Other/Multiracial,0.2521132825226163,12,0
35-39,Male,Attended college or technical school,<15k,AIAN,0.3864334185009884,12,0
25-29,Male,Graduated college or technical school,35k-50k,AIAN,0.3547501828658618,12,0
80+,Female,Attended college or technical school,100k-200k,Asian,0.0032698219302384,12,0
60-64,Female,Graduated college or technical school,200k+,AIAN,0.047078488172096,12,0
25-29,Female,Did not graduate high school,<15k,Other/Multiracial,0.2869749883256217,12,0
75-79,Male,Graduated high school,15k-25k,Asian,0.3038604940275804,12,0
75-79,Female,Graduated college or technical school,200k+,Other/Multiracial,0.0,12,0
18-24,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.1092141569504884,12,0
30-34,Male,Graduated college or technical school,200k+,AIAN,0.1245146569801115,12,0
25-29,Female,Graduated college or technical school,35k-50k,NHOPI,0.1700538431088549,12,0
75-79,Female,Did not graduate high school,25k-35k,AIAN,0.3512517397325245,12,0
25-29,Male,Attended college or technical school,200k+,NH-Black,0.6276767520224735,12,0
25-29,Female,Attended college or technical school,15k-25k,NHOPI,0.7359145418270867,12,0
30-34,Male,Graduated college or technical school,25k-35k,AIAN,0.7311291669959488,12,0
30-34,Female,Attended college or technical school,25k-35k,NHOPI,0.4415401167124169,13,0
50-54,Male,Attended college or technical school,200k+,Asian,0.0,13,0
55-59,Male,Graduated high school,<15k,NHOPI,0.1883245725070001,13,0
65-69,Female,Graduated high school,25k-35k,NHOPI,0.6931256898329767,13,0
65-69,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.1389438343764069,13,0
50-54,Male,Attended college or technical school,35k-50k,NHOPI,0.1532703120244292,13,0
70-74,Female,Did not graduate high school,50k-100k,Hispanic,0.7970051102299014,13,0
55-59,Male,Graduated high school,200k+,Asian,0.0,13,0
65-69,Male,Did not graduate high school,35k-50k,AIAN,0.4922080561982547,13,0
70-74,Female,Did not graduate high school,<15k,Other/Multiracial,0.46398310300923,13,0
30-34,Female,Graduated college or technical school,35k-50k,NHOPI,0.2641369092826285,13,0
30-34,Male,Attended college or technical school,100k-200k,NHOPI,0.6233108426062292,13,0
50-54,Female,Attended college or technical school,35k-50k,NHOPI,0.0498334901339443,13,0
45-49,Female,Graduated high school,100k-200k,NHOPI,0.5423696168515718,13,0
35-39,Male,Attended college or technical school,15k-25k,Asian,0.284955290188739,13,0
18-24,Male,Attended college or technical school,100k-200k,AIAN,0.2163048144693674,13,0
70-74,Female,Did not graduate high school,35k-50k,AIAN,0.215627066234425,13,0
30-34,Male,Attended college or technical school,25k-35k,NHOPI,0.2889116791752959,13,0
50-54,Male,Did not graduate high school,100k-200k,NH-Black,0.5032616149582261,13,0
35-39,Female,Did not graduate high school,15k-25k,AIAN,0.0696974429826862,13,0
18-24,Male,Did not graduate high school,15k-25k,AIAN,0.0766151126448435,13,0
70-74,Male,Did not graduate high school,25k-35k,AIAN,0.7597438028117385,13,0
55-59,Male,Graduated college or technical school,<15k,Asian,0.308086485098049,13,0
25-29,Male,Graduated college or technical school,25k-35k,AIAN,0.2213211810533312,13,0
75-79,Female,Did not graduate high school,<15k,Other/Multiracial,0.619998033761367,13,0
40-44,Male,Did not graduate high school,15k-25k,AIAN,0.3119158722754045,13,0
75-79,Female,Graduated high school,50k-100k,NHOPI,0.0244136464938399,13,0
30-34,Female,Attended college or technical school,<15k,Asian,0.8742746515548205,13,0
60-64,Male,Graduated high school,25k-35k,NHOPI,0.6705324397842801,13,0
18-24,Female,Graduated college or technical school,50k-100k,NHOPI,0.1496069730088434,13,0
75-79,Male,Attended college or technical school,25k-35k,Asian,0.2024145309168385,13,0
55-59,Male,Graduated college or technical school,<15k,AIAN,0.7169219070556522,13,0
18-24,Female,Did not graduate high school,100k-200k,Hispanic,0.2246876127683624,13,0
55-59,Female,Did not graduate high school,35k-50k,AIAN,0.6300610278304346,13,0
70-74,Female,Attended college or technical school,35k-50k,NHOPI,0.3892065160990639,13,0
55-59,Female,Attended college or technical school,25k-35k,Asian,0.2055324702413286,13,0
35-39,Male,Attended college or technical school,200k+,Asian,0.0480228830459157,13,0
18-24,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.1592800486568913,13,0
55-59,Female,Did not graduate high school,50k-100k,NH-Black,0.7945573732112874,13,0
80+,Female,Graduated high school,<15k,AIAN,0.8308499139076326,13,0
80+,Male,Attended college or technical school,100k-200k,Other/Multiracial,0.1117012851342853,13,0
70-74,Female,Graduated high school,15k-25k,NHOPI,0.1039227582306542,13,0
40-44,Male,Graduated high school,35k-50k,NHOPI,0.7512140071565924,13,0
50-54,Male,Graduated high school,200k+,Other/Multiracial,0.1662593641216713,13,0
75-79,Female,Graduated college or technical school,50k-100k,NHOPI,0.145780442206834,13,0
45-49,Female,Attended college or technical school,200k+,Asian,0.2315587987946317,13,0
55-59,Female,Graduated high school,<15k,Asian,0.112970238848821,13,0
80+,Male,Graduated college or technical school,35k-50k,AIAN,0.2302736831436844,13,0
80+,Female,Did not graduate high school,50k-100k,NH-Black,0.0754960829407734,13,0
18-24,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.123429512230381,14,0
40-44,Male,Did not graduate high school,50k-100k,AIAN,0.1382745760753363,14,0
45-49,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.4759090028234243,14,0
75-79,Female,Graduated high school,100k-200k,NH-Black,0.032941021218725,14,0
25-29,Female,Graduated high school,100k-200k,NH-Black,0.6668705761395649,14,0
80+,Female,Graduated college or technical school,<15k,Asian,0.009318057793657,14,0
18-24,Male,Did not graduate high school,25k-35k,AIAN,0.1238605773069757,14,0
40-44,Male,Graduated college or technical school,25k-35k,AIAN,0.5466168808301245,14,0
35-39,Female,Attended college or technical school,35k-50k,NHOPI,0.1602665414484527,14,0
70-74,Male,Graduated high school,15k-25k,NHOPI,0.0811493776460621,14,0
50-54,Female,Graduated high school,100k-200k,NHOPI,0.1931266189329245,14,0
40-44,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.2566713348115666,14,0
18-24,Female,Graduated high school,200k+,NH-Black,0.4202884454824991,14,0
60-64,Male,Attended college or technical school,<15k,Asian,0.0642647836728495,14,0
30-34,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.590818361089822,14,0
60-64,Female,Graduated high school,15k-25k,NHOPI,0.3856682038147221,14,0
50-54,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.1571799426880909,14,0
45-49,Male,Did not graduate high school,50k-100k,AIAN,0.393825679897124,14,0
40-44,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.5701998341069143,14,0
50-54,Female,Graduated college or technical school,200k+,NHOPI,0.2258017588341644,14,0
30-34,Male,Graduated college or technical school,<15k,Other/Multiracial,0.2649702195440634,14,0
45-49,Male,Graduated college or technical school,15k-25k,Asian,0.3119151629238865,14,0
75-79,Female,Graduated college or technical school,25k-35k,AIAN,0.266740604936359,14,0
60-64,Male,Graduated high school,200k+,NH-Black,0.4148441960697924,14,0
40-44,Female,Graduated high school,35k-50k,NHOPI,0.1838392816012315,14,0
50-54,Female,Did not graduate high school,50k-100k,NH-Black,0.4891422123452657,14,0
80+,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.0506347848291023,14,0
60-64,Male,Graduated college or technical school,200k+,NHOPI,0.1419530057802749,14,0
80+,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.430242799307437,14,0
35-39,Male,Graduated high school,100k-200k,NHOPI,0.116645628015085,14,0
18-24,Male,Did not graduate high school,200k+,Hispanic,0.2069227650364747,14,0
30-34,Male,Did not graduate high school,25k-35k,AIAN,0.1468979839046352,14,0
25-29,Male,Attended college or technical school,<15k,Asian,0.0224908572469018,14,0
70-74,Female,Did not graduate high school,15k-25k,Asian,0.1317362082610366,14,0
50-54,Female,Graduated high school,<15k,NHOPI,0.392919323072149,14,0
55-59,Female,Graduated college or technical school,200k+,AIAN,0.3509871492247355,14,0
30-34,Male,Did not graduate high school,15k-25k,AIAN,0.7116384247768903,14,0
75-79,Male,Attended college or technical school,50k-100k,NHOPI,0.4959459610586815,14,0
45-49,Female,Graduated high school,15k-25k,NHOPI,0.7128340140456643,14,0
25-29,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.4817139074655929,14,0
45-49,Female,Did not graduate high school,100k-200k,Hispanic,0.1207100027078303,14,0
25-29,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.4325230683720534,14,0
25-29,Male,Did not graduate high school,35k-50k,NH-Black,0.3662664158596809,14,0
65-69,Female,Graduated high school,<15k,NHOPI,0.1480821726021534,14,0
70-74,Female,Graduated college or technical school,200k+,Other/Multiracial,0.1310393313657399,14,0
75-79,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.0630384669716568,14,0
25-29,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.130994556617474,14,0
65-69,Female,Attended college or technical school,200k+,Hispanic,0.0877432312710024,14,0
65-69,Male,Graduated college or technical school,35k-50k,NHOPI,0.1032267916776665,14,0
18-24,Female,Attended college or technical school,35k-50k,NHOPI,0.072782778554976,14,0
60-64,Female,Attended college or technical school,200k+,Other/Multiracial,0.2816580084005498,14,0
70-74,Male,Graduated college or technical school,100k-200k,NHOPI,0.1052229110613676,14,0
18-24,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.3974246711529072,14,0
50-54,Male,Attended college or technical school,<15k,Asian,0.0446980395756907,14,0
40-44,Female,Attended college or technical school,<15k,Asian,0.2201541524129199,14,0
35-39,Male,Graduated high school,<15k,NHOPI,0.3123315735844867,14,0
35-39,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.6463091864389745,14,0
55-59,Male,Graduated high school,15k-25k,Asian,0.0075499752334518,14,0
40-44,Female,Graduated college or technical school,<15k,Asian,0.0794763246488531,14,0
25-29,Female,Attended college or technical school,200k+,Hispanic,0.3887005429902797,14,0
70-74,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.2246497683873786,14,0
65-69,Male,Attended college or technical school,200k+,Hispanic,0.4289430901997563,14,0
65-69,Male,Graduated high school,15k-25k,NHOPI,0.622738926405423,15,0
30-34,Male,Did not graduate high school,<15k,Other/Multiracial,0.4165125881198864,15,0
50-54,Male,Graduated high school,15k-25k,NHOPI,0.6533810791598004,15,0
40-44,Female,Graduated high school,200k+,NH-Black,0.3617493270531778,15,0
45-49,Male,Graduated high school,200k+,Asian,0.2597125978284074,15,0
50-54,Male,Did not graduate high school,50k-100k,AIAN,0.2836522885887944,15,0
45-49,Male,Graduated high school,15k-25k,NHOPI,0.0875897837261561,15,0
40-44,Male,Attended college or technical school,25k-35k,Asian,0.1495318711757734,15,0
35-39,Male,Did not graduate high school,50k-100k,NH-Black,0.1734799081149228,15,0
35-39,Male,Attended college or technical school,100k-200k,NHOPI,0.5109525740043822,15,0
40-44,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.704397452148692,15,0
50-54,Male,Graduated high school,35k-50k,NHOPI,0.7505466506658807,15,0
40-44,Female,Attended college or technical school,35k-50k,NHOPI,0.4870543135838499,15,0
45-49,Male,Did not graduate high school,25k-35k,AIAN,0.3020622827210265,15,0
30-34,Male,Attended college or technical school,15k-25k,NHOPI,0.5639660703591663,15,0
45-49,Female,Did not graduate high school,50k-100k,NH-Black,0.4818386305159743,15,0
45-49,Female,Graduated high school,200k+,Hispanic,0.7876502356463634,15,0
30-34,Female,Did not graduate high school,15k-25k,AIAN,0.5506621071746082,15,0
45-49,Male,Attended college or technical school,100k-200k,NHOPI,0.7812135599453253,15,0
35-39,Female,Graduated high school,100k-200k,Asian,0.2488320753277803,15,0
30-34,Female,Graduated high school,<15k,Asian,0.0697489057298318,15,0
35-39,Male,Did not graduate high school,15k-25k,AIAN,0.671898234733925,15,0
40-44,Female,Graduated high school,100k-200k,NHOPI,0.531152885315059,15,0
70-74,Female,Graduated college or technical school,35k-50k,NHOPI,0.1235500524479478,15,0
55-59,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.5175018346792443,15,0
30-34,Male,Attended college or technical school,<15k,Asian,0.3237619462294762,15,0
70-74,Male,Attended college or technical school,100k-200k,AIAN,0.5801205337315719,15,0
65-69,Female,Graduated high school,15k-25k,NHOPI,0.4814010179735805,15,0
40-44,Female,Attended college or technical school,200k+,NH-Black,0.268406963516442,15,0
40-44,Female,Attended college or technical school,200k+,Other/Multiracial,0.1186487748331501,15,0
25-29,Male,Graduated high school,15k-25k,Asian,0.0345623485725516,15,0
80+,Female,Graduated high school,<15k,Asian,0.009946596697279,15,0
25-29,Male,Did not graduate high school,15k-25k,NH-Black,0.2857686027693675,15,0
18-24,Female,Attended college or technical school,25k-35k,NHOPI,0.4467271925234901,15,0
60-64,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.3225152369644004,15,0
18-24,Female,Attended college or technical school,50k-100k,NHOPI,0.2753377168737927,15,0
18-24,Female,Attended college or technical school,<15k,AIAN,0.2291888910298861,15,0
80+,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.2826449537134112,15,0
55-59,Male,Attended college or technical school,100k-200k,NHOPI,0.2420217205567135,15,0
18-24,Male,Attended college or technical school,35k-50k,NHOPI,0.0435237950166381,15,0
18-24,Male,Did not graduate high school,50k-100k,AIAN,0.5507797976135772,15,0
18-24,Male,Graduated college or technical school,100k-200k,AIAN,0.070296572779238,15,0
80+,Male,Graduated high school,50k-100k,AIAN,0.026350408888791,15,0
25-29,Female,Did not graduate high school,15k-25k,NH-Black,0.4537887478303672,15,0
60-64,Female,Attended college or technical school,<15k,Asian,0.0309878425612766,15,0
50-54,Male,Did not graduate high school,25k-35k,AIAN,0.6288357553244533,15,0
75-79,Female,Graduated college or technical school,<15k,Other/Multiracial,0.4154668411333352,15,0
35-39,Female,Attended college or technical school,15k-25k,Asian,0.6353979794205427,15,0
35-39,Male,Attended college or technical school,35k-50k,NHOPI,0.532646492583551,15,0
75-79,Female,Did not graduate high school,50k-100k,NH-Black,0.2320749672281042,15,0
25-29,Male,Graduated high school,<15k,Asian,0.5601994683589586,15,0
65-69,Female,Attended college or technical school,100k-200k,NHOPI,0.1937285952340199,15,0
25-29,Female,Graduated high school,15k-25k,Asian,0.0735968232586113,15,0
65-69,Female,Did not graduate high school,15k-25k,Asian,0.0096289706834582,15,0
75-79,Female,Graduated high school,35k-50k,NHOPI,0.3476639132500758,15,0
30-34,Male,Graduated high school,100k-200k,NHOPI,0.3598715097569977,15,0
40-44,Male,Did not graduate high school,<15k,AIAN,0.2899909104519697,16,0
75-79,Female,Graduated high school,<15k,Asian,0.0169095089279496,16,0
55-59,Female,Attended college or technical school,15k-25k,Asian,0.0046919410827648,16,0
18-24,Female,Did not graduate high school,<15k,AIAN,0.4342030414155984,16,0
75-79,Male,Attended college or technical school,<15k,Other/Multiracial,0.4581126406113013,16,0
45-49,Female,Attended college or technical school,200k+,Other/Multiracial,0.4726123570538547,16,0
25-29,Female,Graduated high school,100k-200k,Other/Multiracial,0.3656353285799702,16,0
60-64,Male,Graduated high school,100k-200k,NHOPI,0.579079844218053,16,0
55-59,Female,Attended college or technical school,25k-35k,NHOPI,0.2447416636046723,16,0
50-54,Male,Graduated high school,<15k,Asian,0.406984986647839,16,0
75-79,Female,Graduated high school,35k-50k,AIAN,0.1124808687627625,16,0
50-54,Male,Graduated high school,<15k,NHOPI,0.0673594365892041,16,0
45-49,Female,Attended college or technical school,100k-200k,NHOPI,0.4918256122139012,16,0
50-54,Male,Graduated high school,100k-200k,NHOPI,0.3991477209530041,16,0
50-54,Male,Graduated high school,15k-25k,Asian,0.4817931842457583,16,0
45-49,Female,Graduated high school,100k-200k,AIAN,0.4730889999235842,16,0
30-34,Male,Did not graduate high school,35k-50k,NH-Black,0.4188671161590256,16,0
60-64,Female,Graduated high school,<15k,NHOPI,0.5065158281499439,16,0
18-24,Female,Graduated high school,100k-200k,AIAN,0.0770804808729796,16,0
55-59,Male,Did not graduate high school,50k-100k,AIAN,0.2588016584157563,16,0
45-49,Male,Attended college or technical school,15k-25k,Asian,0.2279540851662575,16,0
45-49,Male,Graduated high school,200k+,Other/Multiracial,0.1366853210632185,16,0
25-29,Male,Attended college or technical school,<15k,Other/Multiracial,0.1714514755648296,16,0
80+,Male,Graduated college or technical school,100k-200k,AIAN,0.0760024116904961,16,0
40-44,Male,Graduated college or technical school,<15k,Asian,0.381698798845424,16,0
75-79,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.2068221163508787,16,0
25-29,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.3671360773216001,16,0
80+,Male,Graduated high school,35k-50k,AIAN,0.0330290785287116,16,0
40-44,Female,Graduated high school,200k+,Hispanic,0.4132250034713857,16,0
75-79,Female,Graduated high school,50k-100k,AIAN,0.4077298526569108,16,0
18-24,Female,Graduated high school,200k+,Other/Multiracial,0.0526450020941768,16,0
50-54,Female,Attended college or technical school,100k-200k,NHOPI,0.6656090842571872,16,0
35-39,Male,Attended college or technical school,<15k,Asian,0.1330965370067543,16,0
50-54,Male,Attended college or technical school,15k-25k,Asian,0.0591802231945412,16,0
50-54,Female,Attended college or technical school,200k+,Other/Multiracial,0.1907442749538749,16,0
65-69,Female,Did not graduate high school,25k-35k,AIAN,0.5248092749927687,16,0
65-69,Male,Did not graduate high school,25k-35k,AIAN,0.8073639072443622,16,0
75-79,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.1507163592517834,16,0
70-74,Male,Graduated high school,25k-35k,NHOPI,0.5656769400505556,16,0
80+,Female,Did not graduate high school,<15k,AIAN,0.35131552943631,16,0
50-54,Female,Graduated college or technical school,<15k,Asian,0.0074163140547019,16,0
35-39,Female,Attended college or technical school,100k-200k,NHOPI,0.6871905064198495,16,0
65-69,Male,Graduated high school,200k+,NH-Black,0.2519470144134866,16,0
40-44,Female,Did not graduate high school,100k-200k,Hispanic,0.4982797371272653,16,0
80+,Female,Did not graduate high school,<15k,Other/Multiracial,0.6293015845208699,16,0
50-54,Male,Attended college or technical school,200k+,Other/Multiracial,0.3486345967974694,16,0
40-44,Female,Attended college or technical school,200k+,Asian,0.4889607842388742,16,0
