age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed
30-34,Female,Did not graduate high school,200k+,NH-White,0.0,5,0,0.291046484791272
18-24,Female,Did not graduate high school,100k-200k,Asian,0.1163688320934474,5,0,0.3076706036617644
50-54,Female,Graduated high school,200k+,NHOPI,0.996003388350318,5,0,0.43333268312703166
75-79,Female,Did not graduate high school,35k-50k,Asian,0.3740733515963412,5,0,0.3444855350193207
45-49,Female,Graduated high school,200k+,Asian,0.0,5,0,0.291046484791272
60-64,Male,Did not graduate high school,50k-100k,Asian,0.6452246912421346,5,0,0.38322144068300545
75-79,Female,Did not graduate high school,50k-100k,NHOPI,0.1710158690452904,5,0,0.31547732322631344
18-24,Female,Did not graduate high school,15k-25k,Asian,0.0,5,0,0.291046484791272
55-59,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.0655000386750799,5,0,0.3004036331734262
70-74,Female,Graduated high school,200k+,Hispanic,0.7399925725147026,5,0,0.3967597094362295
80+,Female,Did not graduate high school,50k-100k,Hispanic,0.2789432416016136,5,0,0.3308955193057882
50-54,Female,Graduated college or technical school,25k-35k,NHOPI,0.5094622804933092,5,0,0.36382681057603045
18-24,Female,Graduated high school,100k-200k,NHOPI,0.602208514426377,5,0,0.3770762725664687
60-64,Female,Did not graduate high school,15k-25k,NHOPI,0.9690628232723504,5,0,0.42948403097303633
60-64,Male,Did not graduate high school,25k-35k,NHOPI,0.9614824368670368,5,0,0.4284011186294201
80+,Male,Did not graduate high school,50k-100k,AIAN,0.0,5,0,0.291046484791272
60-64,Male,Did not graduate high school,200k+,Hispanic,0.7498349674441053,5,0,0.3981657658547156
80+,Female,Did not graduate high school,35k-50k,Asian,0.0,5,0,0.291046484791272
18-24,Male,Did not graduate high school,25k-35k,NHOPI,0.3486970601639551,5,0,0.34086035052897984
50-54,Female,Did not graduate high school,25k-35k,Asian,0.7247541195216458,5,0,0.3945827875800785
25-29,Male,Did not graduate high school,50k-100k,AIAN,0.392804964809973,5,0,0.34716147976412526
80+,Female,Did not graduate high school,25k-35k,Asian,0.0,5,0,0.291046484791272
80+,Male,Graduated high school,<15k,Asian,0.0,5,0,0.291046484791272
40-44,Female,Did not graduate high school,50k-100k,Asian,0.0,5,0,0.291046484791272
70-74,Male,Graduated high school,200k+,Other/Multiracial,0.7603707709683168,5,0,0.3996708806438886
30-34,Female,Did not graduate high school,<15k,NHOPI,0.2465585227639803,5,0,0.326269130900412
80+,Male,Graduated high school,15k-25k,NHOPI,0.5265823398766476,4,0,0.3615575390353267
80+,Male,Graduated high school,<15k,NHOPI,0.3194854190130435,4,0,0.3371931954043145
75-79,Male,Did not graduate high school,15k-25k,NHOPI,0.0,4,0,0.299606675520427
75-79,Male,Did not graduate high school,15k-25k,Asian,0.6186308671189146,4,0,0.37238677753441696
75-79,Male,Did not graduate high school,200k+,NH-Black,0.2820968148158499,4,0,0.3327945360869976
55-59,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.2537951456098966,4,0,0.3294649279451208
75-79,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.3876841903997983,4,0,0.34521658027334445
75-79,Male,Did not graduate high school,25k-35k,Asian,0.0,4,0,0.299606675520427
30-34,Female,Graduated college or technical school,15k-25k,AIAN,0.1498509049132964,4,0,0.31723619374552076
30-34,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.4255988972852969,4,0,0.34967713402457956
30-34,Female,Graduated college or technical school,200k+,NHOPI,0.2379627106940474,4,0,0.3276022885432561
18-24,Female,Did not graduate high school,15k-25k,NHOPI,0.962988985259504,4,0,0.4128994973156628
25-29,Female,Attended college or technical school,200k+,Other/Multiracial,0.0806991477569617,4,0,0.309100692903599
55-59,Female,Graduated college or technical school,15k-25k,NHOPI,0.3780044085020536,4,0,0.34407778240302156
80+,Male,Attended college or technical school,200k+,Hispanic,0.0,4,0,0.299606675520427
65-69,Female,Did not graduate high school,35k-50k,Asian,0.0,4,0,0.299606675520427
25-29,Female,Graduated high school,100k-200k,NHOPI,0.7359737024793267,4,0,0.3861918169885831
60-64,Female,Did not graduate high school,25k-35k,NHOPI,0.0373397081847255,4,0,0.3039995823656888
18-24,Male,Did not graduate high school,15k-25k,NHOPI,0.0,4,0,0.299606675520427
25-29,Female,Graduated high school,100k-200k,AIAN,0.4092417249712261,4,0,0.34775276081115947
80+,Female,Did not graduate high school,15k-25k,NHOPI,0.129982450582935,4,0,0.3148987285301841
60-64,Female,Did not graduate high school,25k-35k,Asian,0.0,4,0,0.299606675520427
80+,Male,Attended college or technical school,25k-35k,NHOPI,0.0,4,0,0.299606675520427
25-29,Female,Graduated college or technical school,<15k,AIAN,0.8868222872404914,4,0,0.403938709313426
80+,Male,Attended college or technical school,200k+,Other/Multiracial,0.3308261107890866,4,0,0.33852739443679014
25-29,Female,Graduated college or technical school,200k+,AIAN,0.2535707010815178,4,0,0.329438522706488
80+,Male,Graduated high school,100k-200k,Hispanic,0.0,4,0,0.299606675520427
18-24,Male,Did not graduate high school,35k-50k,NHOPI,0.486517755295611,4,0,0.35684405849638123
60-64,Female,Did not graduate high school,15k-25k,Asian,0.0724170278523589,4,0,0.30812632585599864
25-29,Female,Did not graduate high school,50k-100k,NH-Black,0.2866544530774969,4,0,0.33333072882366194
25-29,Female,Did not graduate high school,50k-100k,Asian,0.0727552396649923,4,0,0.30816611548101436
75-79,Male,Attended college or technical school,200k+,Other/Multiracial,0.3068726224261236,4,0,0.3357093369823239
80+,Female,Graduated college or technical school,200k+,Other/Multiracial,0.2195205402938295,4,0,0.32543262143734814
60-64,Female,Did not graduate high school,100k-200k,Hispanic,0.964092581082555,4,0,0.41302933211837467
60-64,Female,Attended college or technical school,200k+,Asian,0.0,4,0,0.299606675520427
60-64,Female,Attended college or technical school,200k+,AIAN,0.3621756771840381,4,0,0.3422155787185492
80+,Female,Graduated high school,100k-200k,Hispanic,0.0,4,0,0.299606675520427
65-69,Female,Did not graduate high school,35k-50k,NHOPI,0.1513088034884695,4,0,0.3174077112249528
65-69,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.9106758819688956,4,0,0.4067450145755912
60-64,Female,Did not graduate high school,50k-100k,AIAN,0.3258905709406946,4,0,0.3379467426899205
18-24,Male,Attended college or technical school,200k+,NHOPI,0.2612790499229505,4,0,0.3303453872760682
65-69,Female,Graduated college or technical school,<15k,NHOPI,0.1415046920218716,4,0,0.3162542863465296
80+,Male,Graduated high school,100k-200k,AIAN,0.0488202739146234,4,0,0.30535023715744153
18-24,Female,Did not graduate high school,35k-50k,AIAN,0.0457959430441031,4,0,0.3049944335256156
55-59,Female,Graduated college or technical school,<15k,NHOPI,0.1407822440393732,4,0,0.31616929246623565
80+,Male,Graduated college or technical school,25k-35k,NHOPI,0.0335057765783358,4,0,0.3035485315884665
75-79,Male,Graduated college or technical school,25k-35k,NHOPI,0.1148608420521889,4,0,0.31311971576186104
25-29,Male,Graduated college or technical school,<15k,AIAN,0.988134628135679,4,0,0.41585780824227164
18-24,Female,Graduated college or technical school,100k-200k,NHOPI,0.1578498505167621,4,0,0.31817724616945786
18-24,Female,Graduated college or technical school,<15k,AIAN,0.0675704066714376,4,0,0.30755613512883145
25-29,Male,Graduated college or technical school,15k-25k,AIAN,0.0,4,0,0.299606675520427
60-64,Female,Graduated high school,200k+,NH-Black,0.3655105127025047,4,0,0.342607912308957
80+,Male,Did not graduate high school,<15k,NHOPI,0.5622359862563289,4,0,0.3657520856682304
65-69,Female,Graduated college or technical school,200k+,NHOPI,0.3930844893008332,4,0,0.3458519095558192
75-79,Male,Graduated high school,200k+,NH-Black,0.3700578534970903,4,0,0.34314289357890826
55-59,Male,Did not graduate high school,100k-200k,AIAN,0.4662384096475038,4,0,0.3544582531260157
80+,Male,Did not graduate high school,35k-50k,Asian,0.0,4,0,0.299606675520427
80+,Male,Did not graduate high school,200k+,Hispanic,0.0130183898240162,4,0,0.3011382507938407
25-29,Male,Did not graduate high school,25k-35k,NHOPI,0.0817751252503671,4,0,0.3092272784910584
80+,Male,Did not graduate high school,15k-25k,NHOPI,0.0,4,0,0.299606675520427
80+,Female,Attended college or technical school,100k-200k,AIAN,0.6613614771188119,4,0,0.3774139081226402
25-29,Male,Did not graduate high school,15k-25k,Asian,0.4345737058797122,4,0,0.3507329938592167
65-69,Female,Graduated college or technical school,15k-25k,NHOPI,0.1289707356136863,4,0,0.31477970323968424
70-74,Female,Did not graduate high school,15k-25k,NHOPI,0.6901220844709877,4,0,0.38079750898760206
40-44,Male,Did not graduate high school,100k-200k,Asian,0.0,4,0,0.299606675520427
45-49,Female,Graduated high school,200k+,NHOPI,0.0414040617910167,4,0,0.30447774161348784
35-39,Female,Did not graduate high school,200k+,Hispanic,0.5377814622706839,4,0,0.3628750828463898
70-74,Male,Did not graduate high school,50k-100k,AIAN,0.964647848715524,4,0,0.41309465772225334
40-44,Female,Graduated college or technical school,25k-35k,NHOPI,0.268459013556321,4,0,0.3311900888799942
40-44,Female,Graduated college or technical school,35k-50k,NHOPI,0.9187266878382928,4,0,0.407692168207285
45-49,Male,Attended college or technical school,200k+,NHOPI,0.3786764900698179,4,0,0.34415685082275854
40-44,Male,Did not graduate high school,<15k,Asian,0.4799564898514532,4,0,0.3560721449147156
65-69,Male,Did not graduate high school,50k-100k,NHOPI,0.073240825971205,4,0,0.3082232432817453
65-69,Male,Did not graduate high school,<15k,Asian,0.815145568572292,4,0,0.3955061541759908
35-39,Female,Did not graduate high school,15k-25k,NHOPI,1.0,4,0,0.4172537343439564
50-54,Female,Attended college or technical school,200k+,AIAN,0.0747220662160692,4,0,0.30839750683996453
70-74,Male,Graduated high school,200k+,NHOPI,0.3628525816367278,4,0,0.3422952145365126
70-74,Male,Graduated high school,200k+,NH-Black,0.592621766133354,4,0,0.3693268833008216
40-44,Female,Did not graduate high school,35k-50k,Asian,0.0443274341965712,4,0,0.30482166777884717
65-69,Male,Graduated high school,200k+,Asian,0.0,4,0,0.299606675520427
75-79,Female,Graduated high school,<15k,NHOPI,0.0,4,0,0.299606675520427
30-34,Male,Did not graduate high school,15k-25k,Asian,0.0266641051869006,4,0,0.3027436290718271
45-49,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.2402938986583091,4,0,0.32787654595081633
65-69,Male,Did not graduate high school,25k-35k,Asian,0.0,4,0,0.299606675520427
35-39,Female,Graduated college or technical school,15k-25k,NHOPI,0.3398034082098092,4,0,0.33958354707452226
40-44,Female,Did not graduate high school,35k-50k,AIAN,0.0414254093574223,4,0,0.3044802530918885
40-44,Female,Did not graduate high school,25k-35k,NHOPI,0.5216455235681472,4,0,0.36097673711667966
35-39,Female,Did not graduate high school,<15k,Asian,0.3082705582858536,4,0,0.33587380002464506
70-74,Female,Attended college or technical school,100k-200k,NHOPI,0.1778245324385958,4,0,0.3205272087484971
30-34,Male,Did not graduate high school,50k-100k,Asian,0.5709419897818743,4,0,0.3667763213771181
70-74,Female,Graduated college or technical school,<15k,NHOPI,0.01211846801853,4,0,0.30103237764025403
70-74,Male,Did not graduate high school,100k-200k,NH-Black,0.910505883637234,4,0,0.40672501477186634
70-74,Male,Did not graduate high school,35k-50k,Asian,0.0,4,0,0.299606675520427
70-74,Female,Attended college or technical school,200k+,Other/Multiracial,0.6488679480810908,4,0,0.375944081177026
70-74,Female,Graduated high school,200k+,NH-Black,0.6534357947725045,4,0,0.37648147490542755
45-49,Female,Attended college or technical school,200k+,AIAN,0.6522493371985171,4,0,0.376341891661429
30-34,Male,Graduated college or technical school,15k-25k,AIAN,0.6618346014600514,4,0,0.3774695698098448
45-49,Male,Attended college or technical school,<15k,NHOPI,0.9690613366068864,4,0,0.41361389159182543
45-49,Female,Did not graduate high school,100k-200k,NH-Black,0.0,4,0,0.299606675520427
45-49,Male,Did not graduate high school,35k-50k,Asian,0.0,4,0,0.299606675520427
50-54,Female,Did not graduate high school,15k-25k,Asian,0.628035594794724,4,0,0.37349321608451225
70-74,Female,Attended college or technical school,<15k,NHOPI,0.131105992345179,4,0,0.31503090991397753
35-39,Male,Did not graduate high school,200k+,Hispanic,0.7306287315607386,4,0,0.3855629968805139
50-54,Female,Did not graduate high school,50k-100k,Asian,0.0,4,0,0.299606675520427
70-74,Female,Did not graduate high school,25k-35k,NHOPI,0.375464552164046,4,0,0.3437789757750207
75-79,Male,Attended college or technical school,200k+,Asian,0.0,4,0,0.299606675520427
40-44,Male,Did not graduate high school,100k-200k,AIAN,0.0,4,0,0.299606675520427
30-34,Female,Graduated high school,200k+,Hispanic,0.0,4,0,0.299606675520427
30-34,Female,Graduated high school,200k+,NH-Black,0.2264665457959785,4,0,0.326249798555248
75-79,Female,Did not graduate high school,50k-100k,Asian,0.0,4,0,0.299606675520427
70-74,Female,Did not graduate high school,50k-100k,AIAN,0.9771740938201968,4,0,0.41456833361692075
30-34,Female,Graduated high school,200k+,Other/Multiracial,0.8675481816890583,4,0,0.4016711674838456
35-39,Male,Did not graduate high school,25k-35k,Asian,0.0,4,0,0.299606675520427
50-54,Female,Did not graduate high school,50k-100k,AIAN,1.0,4,0,0.4172537343439564
70-74,Male,Graduated high school,100k-200k,NHOPI,0.0864525904035242,4,0,0.30977756850907695
45-49,Female,Did not graduate high school,<15k,NHOPI,0.3402522559925547,4,0,0.3396363526960217
50-54,Male,Did not graduate high school,100k-200k,AIAN,0.8001087985599462,4,0,0.39373712240983244
70-74,Male,Graduated college or technical school,25k-35k,NHOPI,0.0014536126598206,4,0,0.2997776887745236
35-39,Male,Graduated college or technical school,35k-50k,NHOPI,0.1236883381827958,4,0,0.31415824471840303
75-79,Female,Did not graduate high school,<15k,NHOPI,0.6292814745536077,4,0,0.3736397901737926
55-59,Female,Did not graduate high school,15k-25k,Asian,0.095645259697322,4,0,0.3108590590142296
45-49,Male,Graduated college or technical school,<15k,AIAN,0.7762483778261942,4,0,0.3909300140882146
65-69,Male,Did not graduate high school,100k-200k,AIAN,0.0,4,0,0.299606675520427
40-44,Male,Attended college or technical school,200k+,NHOPI,0.027165369014376,4,0,0.3028026012868242
45-49,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.5165546546171358,4,0,0.3603778113577371
75-79,Male,Graduated high school,200k+,Other/Multiracial,0.4527696449511524,3,0,0.34984654250145386
40-44,Male,Attended college or technical school,<15k,NHOPI,1.0,3,0,0.3995947565968036
80+,Male,Did not graduate high school,15k-25k,Asian,0.0,3,0,0.30868566568771266
25-29,Male,Did not graduate high school,200k+,Hispanic,0.0,3,0,0.30868566568771266
70-74,Male,Attended college or technical school,100k-200k,NHOPI,0.1315589282502348,3,0,0.32064556825591584
35-39,Female,Did not graduate high school,25k-35k,NHOPI,0.9875296453179876,3,0,0.39846108798934793
70-74,Male,Did not graduate high school,15k-25k,Asian,0.0,3,0,0.30868566568771266
80+,Female,Attended college or technical school,200k+,Other/Multiracial,0.0347232641808901,3,0,0.3118423260677936
25-29,Female,Did not graduate high school,25k-35k,NHOPI,0.0,3,0,0.30868566568771266
80+,Female,Attended college or technical school,200k+,AIAN,0.0,3,0,0.30868566568771266
40-44,Female,Graduated college or technical school,<15k,NHOPI,0.3881089758063818,3,0,0.3439682998519292
25-29,Male,Did not graduate high school,100k-200k,Asian,0.3986348119535291,3,0,0.3449251940471244
35-39,Female,Did not graduate high school,200k+,Other/Multiracial,0.1141844633474011,3,0,0.31906607144656735
80+,Male,Attended college or technical school,<15k,Asian,0.0,3,0,0.30868566568771266
55-59,Male,Did not graduate high school,200k+,NH-Black,0.8488262387185815,3,0,0.38585168738940195
70-74,Male,Attended college or technical school,<15k,NHOPI,0.0,3,0,0.30868566568771266
55-59,Male,Did not graduate high school,200k+,Other/Multiracial,0.0,3,0,0.30868566568771266
75-79,Female,Did not graduate high school,100k-200k,NH-Black,0.2097826208032926,3,0,0.32775681303346654
40-44,Female,Did not graduate high school,<15k,Asian,0.1478524068222284,3,0,0.32212679358064256
18-24,Male,Attended college or technical school,<15k,NHOPI,1.0,3,0,0.3995947565968036
25-29,Male,Did not graduate high school,35k-50k,Asian,0.0,3,0,0.30868566568771266
18-24,Male,Did not graduate high school,100k-200k,AIAN,0.0,3,0,0.30868566568771266
55-59,Male,Did not graduate high school,15k-25k,NHOPI,0.226300464324254,3,0,0.32925843517173575
60-64,Female,Did not graduate high school,50k-100k,Asian,0.0386038872471671,3,0,0.3121951099829097
40-44,Female,Graduated high school,200k+,NHOPI,0.0,3,0,0.30868566568771266
65-69,Male,Graduated college or technical school,<15k,NHOPI,0.7235441624899024,3,0,0.37446240773224926
55-59,Male,Did not graduate high school,35k-50k,NHOPI,0.0,3,0,0.30868566568771266
35-39,Female,Did not graduate high school,35k-50k,Asian,0.9597078874942366,3,0,0.39593183727809783
80+,Female,Graduated high school,200k+,NH-Black,0.0,3,0,0.30868566568771266
70-74,Male,Did not graduate high school,<15k,NHOPI,0.0,3,0,0.30868566568771266
35-39,Male,Did not graduate high school,15k-25k,NHOPI,1.0,3,0,0.3995947565968036
65-69,Female,Did not graduate high school,200k+,NH-Black,0.7814728083197992,3,0,0.37972864826223984
40-44,Female,Attended college or technical school,200k+,NHOPI,0.0,3,0,0.30868566568771266
55-59,Male,Graduated college or technical school,<15k,NHOPI,0.6266800970676195,3,0,0.36565658360295084
35-39,Male,Graduated college or technical school,<15k,NHOPI,0.2572143767708397,3,0,0.3320687908486981
25-29,Female,Attended college or technical school,<15k,NHOPI,0.4863377787259351,3,0,0.35289819102643405
65-69,Female,Did not graduate high school,15k-25k,NHOPI,0.8336207129710177,3,0,0.38446936686689615
80+,Female,Graduated college or technical school,100k-200k,NHOPI,0.0,3,0,0.30868566568771266
25-29,Female,Did not graduate high school,50k-100k,NHOPI,0.1147104720227011,3,0,0.3191138904170492
50-54,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.0,3,0,0.30868566568771266
50-54,Female,Graduated college or technical school,15k-25k,NHOPI,0.744583648584876,3,0,0.3763750882863378
25-29,Female,Did not graduate high school,50k-100k,AIAN,0.0,3,0,0.30868566568771266
25-29,Female,Did not graduate high school,15k-25k,Asian,0.1130757224332746,3,0,0.31896527681801035
25-29,Female,Did not graduate high school,200k+,NH-Black,0.7020218222827115,3,0,0.3725058313497774
55-59,Male,Graduated college or technical school,25k-35k,NHOPI,1.0,3,0,0.3995947565968036
25-29,Female,Did not graduate high school,200k+,NH-White,0.1590244257903109,3,0,0.32314243166865003
35-39,Male,Did not graduate high school,25k-35k,NHOPI,1.0,3,0,0.3995947565968036
35-39,Male,Did not graduate high school,<15k,Asian,0.6744077747813405,3,0,0.3699954633951073
35-39,Male,Did not graduate high school,50k-100k,NHOPI,0.1242987799043164,3,0,0.31998555476992324
70-74,Male,Graduated high school,200k+,Asian,0.0,3,0,0.30868566568771266
70-74,Male,Graduated high school,200k+,Hispanic,0.5329335044331762,3,0,0.3571341660907287
35-39,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.9491094657505592,3,0,0.394968344392309
25-29,Female,Graduated high school,200k+,Hispanic,0.1710182903499119,3,0,0.3242327829922501
65-69,Female,Attended college or technical school,200k+,AIAN,0.0132553890156701,3,0,0.3098907010527736
80+,Male,Attended college or technical school,100k-200k,NHOPI,0.0,3,0,0.30868566568771266
25-29,Male,Attended college or technical school,200k+,NHOPI,0.5123585623467077,3,0,0.35526371681014063
75-79,Female,Attended college or technical school,200k+,Other/Multiracial,0.0,3,0,0.30868566568771266
18-24,Male,Did not graduate high school,<15k,Asian,0.0,3,0,0.30868566568771266
75-79,Female,Attended college or technical school,200k+,Hispanic,0.1096186726917466,3,0,0.3186509995687805
40-44,Female,Did not graduate high school,25k-35k,Asian,0.0,3,0,0.30868566568771266
70-74,Male,Did not graduate high school,25k-35k,NHOPI,0.7166400896347712,3,0,0.37383476474541916
75-79,Female,Attended college or technical school,200k+,Asian,0.8672952030854589,3,0,0.3875306841500271
45-49,Male,Did not graduate high school,<15k,NHOPI,0.9013987703126092,3,0,0.3906310084434044
70-74,Male,Did not graduate high school,50k-100k,Asian,0.9197842975366924,3,0,0.3923024200092302
35-39,Female,Graduated college or technical school,25k-35k,NHOPI,0.3087288646582641,3,0,0.33675192611119126
65-69,Male,Did not graduate high school,35k-50k,NHOPI,0.0977077188908289,3,0,0.31756818558687894
50-54,Female,Did not graduate high school,100k-200k,NH-Black,0.1615583509945799,3,0,0.32337278850540174
40-44,Female,Did not graduate high school,15k-25k,NHOPI,0.9359783133575666,3,0,0.3937746032656733
50-54,Male,Attended college or technical school,200k+,NHOPI,0.9828083842976774,3,0,0.398031882442047
65-69,Female,Did not graduate high school,25k-35k,NHOPI,0.760124228677979,3,0,0.3777878682948017
60-64,Female,Attended college or technical school,200k+,NHOPI,0.4509923268717064,3,0,0.34968496813059513
18-24,Male,Graduated college or technical school,<15k,AIAN,0.2346807881118209,3,0,0.3300202827887873
50-54,Female,Graduated high school,200k+,Asian,0.0580035290119196,3,0,0.3139587137797054
75-79,Male,Graduated high school,200k+,Asian,0.6601033091523286,3,0,0.36869505742883346
35-39,Male,Did not graduate high school,200k+,Other/Multiracial,0.3890018548027876,3,0,0.3440494706697843
65-69,Male,Did not graduate high school,15k-25k,NHOPI,0.0,3,0,0.30868566568771266
50-54,Male,Did not graduate high school,<15k,NHOPI,0.3376956287183951,3,0,0.33938526829847593
30-34,Male,Did not graduate high school,100k-200k,AIAN,0.0,3,0,0.30868566568771266
45-49,Female,Did not graduate high school,15k-25k,NHOPI,0.0769173328892713,3,0,0.31567815049582826
45-49,Male,Attended college or technical school,35k-50k,NHOPI,0.451236498411339,3,0,0.34970716554328896
80+,Male,Graduated college or technical school,35k-50k,NHOPI,0.3068686998682841,3,0,0.33658282022119307
60-64,Male,Attended college or technical school,<15k,NHOPI,0.1888938174868397,3,0,0.32585783091378906
45-49,Male,Did not graduate high school,100k-200k,Asian,0.6396162376077986,3,0,0.36683259637933074
30-34,Male,Did not graduate high school,200k+,Hispanic,0.3708926817394854,3,0,0.34240318220948407
30-34,Female,Did not graduate high school,100k-200k,Asian,0.0,3,0,0.30868566568771266
18-24,Female,Graduated college or technical school,15k-25k,NHOPI,0.6150013107672546,3,0,0.36459487575746313
80+,Male,Graduated college or technical school,200k+,AIAN,0.8345836296049141,3,0,0.3845569047427049
30-34,Female,Attended college or technical school,<15k,NHOPI,0.1380070773315511,3,0,0.3212317636269446
30-34,Male,Did not graduate high school,35k-50k,Asian,0.0,3,0,0.30868566568771266
80+,Male,Graduated college or technical school,100k-200k,NHOPI,0.5386116665299984,3,0,0.3576503626449853
75-79,Female,Graduated high school,100k-200k,NHOPI,0.0,3,0,0.30868566568771266
30-34,Male,Did not graduate high school,35k-50k,NHOPI,0.2964363087574906,3,0,0.33563442102930274
18-24,Female,Graduated college or technical school,35k-50k,NHOPI,0.0,3,0,0.30868566568771266
75-79,Female,Graduated high school,100k-200k,AIAN,0.1810048032551638,3,0,0.3251406478018185
30-34,Female,Attended college or technical school,200k+,AIAN,0.6339910815344237,3,0,0.36632121855447847
60-64,Female,Graduated high school,200k+,NHOPI,0.7859114922980146,3,0,0.3801321649875322
60-64,Male,Did not graduate high school,200k+,AIAN,0.9574871644966284,3,0,0.39572995336922434
45-49,Female,Did not graduate high school,200k+,NH-White,0.3418164119142631,3,0,0.3397598849526457
30-34,Female,Did not graduate high school,25k-35k,Asian,0.0,3,0,0.30868566568771266
75-79,Male,Attended college or technical school,100k-200k,NHOPI,0.0,3,0,0.30868566568771266
30-34,Female,Graduated high school,200k+,Asian,0.0,3,0,0.30868566568771266
45-49,Female,Graduated college or technical school,<15k,NHOPI,0.4389905310675633,3,0,0.34859389578476385
45-49,Female,Graduated college or technical school,15k-25k,NHOPI,0.25098687654126,3,0,0.33150265446419086
30-34,Female,Graduated college or technical school,15k-25k,NHOPI,0.0,3,0,0.30868566568771266
70-74,Female,Did not graduate high school,50k-100k,Asian,0.3079248974600782,3,0,0.33667883818408345
18-24,Female,Did not graduate high school,100k-200k,AIAN,0.3874904401292748,3,0,0.3439120693358286
60-64,Male,Did not graduate high school,35k-50k,NHOPI,0.1316597519428678,3,0,0.32065473404615524
30-34,Female,Did not graduate high school,50k-100k,NHOPI,0.3211769238535381,3,0,0.33788356785621615
30-34,Female,Did not graduate high school,50k-100k,NH-Black,0.0725729897285772,3,0,0.3152832102084924
45-49,Female,Did not graduate high school,25k-35k,Asian,0.0,3,0,0.30868566568771266
55-59,Female,Did not graduate high school,15k-25k,NHOPI,0.8020499729942518,3,0,0.381599299596281
70-74,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.9896463836624076,3,0,0.3986535187479316
80+,Male,Graduated high school,200k+,NH-Black,0.3760340011241189,3,0,0.3428705748808144
30-34,Male,Attended college or technical school,200k+,AIAN,0.7621642404082096,3,0,0.37797332390664085
30-34,Female,Did not graduate high school,35k-50k,AIAN,0.4883715161207563,3,0,0.3530830762441451
45-49,Female,Did not graduate high school,35k-50k,NHOPI,0.1329447159731568,3,0,0.32077154895799964
65-69,Female,Graduated high school,200k+,Hispanic,0.0,3,0,0.30868566568771266
55-59,Female,Did not graduate high school,100k-200k,Asian,0.0,3,0,0.30868566568771266
70-74,Female,Graduated high school,200k+,Asian,0.9403130909528444,3,0,0.39416867395615307
45-49,Male,Did not graduate high school,15k-25k,Asian,0.8462148690968259,3,0,0.38561429015106047
50-54,Female,Did not graduate high school,50k-100k,NHOPI,0.410740577472674,3,0,0.34602571818522854
40-44,Male,Did not graduate high school,200k+,NH-Black,0.3616094840425002,3,0,0.3415592551461218
45-49,Male,Did not graduate high school,35k-50k,NHOPI,0.6176600017048217,3,0,0.3648365749336056
75-79,Female,Graduated college or technical school,100k-200k,NHOPI,0.9597958389765042,3,0,0.39593983286739487
75-79,Male,Graduated high school,100k-200k,Asian,0.0,3,0,0.30868566568771266
60-64,Female,Graduated college or technical school,<15k,NHOPI,0.0147368194151762,3,0,0.31002537654363777
80+,Male,Did not graduate high school,25k-35k,NHOPI,0.0,3,0,0.30868566568771266
75-79,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.8891083033689782,3,0,0.3895136932667107
75-79,Male,Graduated college or technical school,<15k,AIAN,0.0377870331578156,3,0,0.3121208505202414
30-34,Male,Graduated high school,200k+,NHOPI,0.0541238778296683,3,0,0.3136060182176825
45-49,Male,Did not graduate high school,25k-35k,NHOPI,0.6477314960275077,3,0,0.36757034714475884
45-49,Male,Did not graduate high school,50k-100k,NHOPI,0.3173456438459169,3,0,0.3375352696737052
40-44,Male,Did not graduate high school,200k+,Other/Multiracial,0.3925921027861092,3,0,0.34437585685008626
60-64,Female,Graduated high school,200k+,AIAN,0.2814786972011286,3,0,0.3342746381605426
75-79,Female,Graduated college or technical school,200k+,AIAN,0.0,3,0,0.30868566568771266
30-34,Male,Graduated college or technical school,<15k,AIAN,0.8222085938401918,3,0,0.38343190149136647
30-34,Male,Graduated college or technical school,25k-35k,NHOPI,1.0,3,0,0.3995947565968036
50-54,Male,Did not graduate high school,50k-100k,NHOPI,0.1891674290923847,3,0,0.3258827046961113
50-54,Male,Did not graduate high school,15k-25k,NHOPI,1.0,3,0,0.3995947565968036
80+,Male,Did not graduate high school,<15k,Asian,0.2006006241187622,3,0,0.3269220860621456
55-59,Female,Graduated high school,200k+,AIAN,0.0,3,0,0.30868566568771266
40-44,Male,Did not graduate high school,15k-25k,Asian,0.446724213725003,3,0,0.34929695784453113
50-54,Female,Did not graduate high school,35k-50k,Asian,0.0,2,0,0.3183320927404537
35-39,Male,Graduated high school,200k+,AIAN,0.0,2,0,0.3183320927404537
25-29,Female,Attended college or technical school,200k+,NHOPI,0.8450651101875116,2,0,0.3711486621271732
80+,Male,Graduated high school,200k+,AIAN,0.0,2,0,0.3183320927404537
60-64,Male,Did not graduate high school,50k-100k,NHOPI,1.0,2,0,0.3808320927404537
