age_group,sex,education,income_group,race_group,obesity_rate,n,reliable
25-29,Female,Graduated college or technical school,50k-100k,Hispanic,0.230068838022479,746,1
60-64,Male,Attended college or technical school,<15k,NH-White,0.3671893966017723,744,1
40-44,Female,Graduated high school,100k-200k,NH-White,0.3282565590176037,744,1
25-29,Female,Attended college or technical school,25k-35k,NH-White,0.3993819825661815,743,1
70-74,Female,Graduated college or technical school,50k-100k,NH-Black,0.4093914820296443,739,1
40-44,Female,Graduated high school,35k-50k,NH-White,0.5174219264365034,739,1
35-39,Female,Graduated high school,25k-35k,NH-White,0.5024860421599774,739,1
75-79,Female,Graduated high school,<15k,NH-White,0.352371879075438,737,1
30-34,Female,Graduated college or technical school,50k-100k,Hispanic,0.3358506690214399,737,1
25-29,Female,Graduated high school,35k-50k,NH-White,0.4807138073408511,736,1
40-44,Male,Graduated high school,25k-35k,NH-White,0.3411903683902008,733,1
30-34,Male,Graduated high school,25k-35k,NH-White,0.3776677006633672,732,1
35-39,Male,Graduated college or technical school,35k-50k,NH-White,0.3399633772074982,732,1
25-29,Female,Graduated college or technical school,25k-35k,NH-White,0.2411885549633572,729,1
18-24,Female,Graduated high school,15k-25k,NH-White,0.3017627270814954,727,1
55-59,Male,Attended college or technical school,15k-25k,NH-White,0.3762585791129509,725,1
45-49,Male,Attended college or technical school,35k-50k,NH-White,0.4618663972258454,717,1
18-24,Male,Graduated college or technical school,35k-50k,NH-White,0.1873328922894637,717,1
35-39,Male,Graduated high school,25k-35k,NH-White,0.4034590710659936,703,1
35-39,Female,Graduated college or technical school,50k-100k,Hispanic,0.345575933565563,701,1
45-49,Female,Graduated high school,35k-50k,NH-White,0.4357253537751026,698,1
25-29,Male,Graduated college or technical school,50k-100k,Hispanic,0.2715866800162208,696,1
50-54,Male,Graduated high school,15k-25k,NH-White,0.45438256986462,693,1
25-29,Female,Graduated high school,25k-35k,NH-White,0.418600614987795,687,1
45-49,Female,Attended college or technical school,15k-25k,NH-White,0.4736796991886166,684,1
50-54,Female,Graduated high school,<15k,NH-White,0.56428479915451,677,1
35-39,Female,Graduated college or technical school,50k-100k,NH-Black,0.4863974596213814,675,1
45-49,Female,Graduated college or technical school,100k-200k,NH-Black,0.5059773221562226,675,1
30-34,Female,Graduated high school,35k-50k,NH-White,0.4704413340592621,674,1
45-49,Female,Graduated high school,25k-35k,NH-White,0.4577423007340508,673,1
30-34,Male,Graduated college or technical school,50k-100k,Hispanic,0.2885434258136001,668,1
55-59,Female,Graduated college or technical school,100k-200k,NH-Black,0.5174347133530356,664,1
40-44,Male,Graduated college or technical school,35k-50k,NH-White,0.3434701366114593,663,1
40-44,Male,Attended college or technical school,200k+,NH-White,0.3608430400090955,662,1
60-64,Male,Graduated college or technical school,15k-25k,NH-White,0.3822222162371876,658,1
40-44,Female,Graduated college or technical school,100k-200k,NH-Black,0.4410813252084796,656,1
75-79,Female,Graduated college or technical school,200k+,NH-White,0.1500482037215955,654,1
60-64,Male,Attended college or technical school,200k+,NH-White,0.4356751200584118,652,1
50-54,Female,Graduated college or technical school,25k-35k,NH-White,0.4235990112199387,652,1
30-34,Female,Graduated college or technical school,50k-100k,NH-Black,0.47174757856186,645,1
25-29,Male,Graduated college or technical school,25k-35k,NH-White,0.2070891940581801,645,1
50-54,Male,Graduated college or technical school,35k-50k,NH-White,0.3298134536255663,645,1
40-44,Female,Graduated college or technical school,100k-200k,Hispanic,0.3512722880786514,643,1
65-69,Male,Attended college or technical school,<15k,NH-White,0.3385586052081954,640,1
70-74,Male,Graduated high school,<15k,NH-White,0.3915668910436693,633,1
40-44,Female,Attended college or technical school,15k-25k,NH-White,0.4519635224359188,632,1
18-24,Female,Graduated high school,100k-200k,NH-White,0.1335974586753716,632,1
18-24,Female,Graduated college or technical school,25k-35k,NH-White,0.171510006054725,630,1
40-44,Female,Graduated college or technical school,50k-100k,Hispanic,0.3298245421639362,627,1
80+,Male,Graduated college or technical school,15k-25k,NH-White,0.1469985918099661,627,1
80+,Female,Attended college or technical school,100k-200k,NH-White,0.2003713689725009,625,1
35-39,Male,Graduated college or technical school,100k-200k,Asian,0.1610745361525997,620,1
25-29,Male,Attended college or technical school,25k-35k,NH-White,0.3222318347545326,618,1
80+,Female,Attended college or technical school,<15k,NH-White,0.2846310440612603,609,1
45-49,Male,Graduated high school,25k-35k,NH-White,0.4423233356228754,608,1
30-34,Male,Attended college or technical school,25k-35k,NH-White,0.3517582462784515,603,1
55-59,Male,Graduated college or technical school,25k-35k,NH-White,0.3208948709099684,601,1
30-34,Male,Graduated college or technical school,100k-200k,Asian,0.1734278697967859,597,1
60-64,Female,Graduated college or technical school,100k-200k,NH-Black,0.4296016158748732,592,1
35-39,Female,Graduated college or technical school,100k-200k,Hispanic,0.2788725325042307,590,1
80+,Female,Did not graduate high school,25k-35k,NH-White,0.1847687425656953,588,1
40-44,Male,Graduated college or technical school,100k-200k,Hispanic,0.3901694350499615,584,1
45-49,Male,Graduated college or technical school,35k-50k,NH-White,0.3904022349202766,584,1
75-79,Male,Graduated college or technical school,15k-25k,NH-White,0.2865444795469131,583,1
50-54,Male,Graduated high school,<15k,NH-White,0.4417764632906737,582,1
18-24,Male,Attended college or technical school,50k-100k,Hispanic,0.2097854164759884,580,1
45-49,Female,Graduated college or technical school,100k-200k,Hispanic,0.3683494125383005,578,1
35-39,Male,Graduated college or technical school,50k-100k,Hispanic,0.3351131046421245,577,1
35-39,Male,Graduated college or technical school,100k-200k,Hispanic,0.2804033994843747,576,1
35-39,Female,Attended college or technical school,15k-25k,NH-White,0.5060179731277238,576,1
25-29,Male,Graduated high school,50k-100k,Hispanic,0.3709068173606915,575,1
45-49,Female,Graduated high school,15k-25k,NH-White,0.4851439122687027,574,1
45-49,Female,Graduated college or technical school,50k-100k,Hispanic,0.3613281643472717,572,1
60-64,Male,Did not graduate high school,15k-25k,NH-White,0.4089267123137098,571,1
40-44,Male,Attended college or technical school,25k-35k,NH-White,0.4070143059205291,568,1
35-39,Male,Attended college or technical school,25k-35k,NH-White,0.3614906388767927,566,1
18-24,Female,Attended college or technical school,<15k,NH-White,0.1712859053468579,564,1
55-59,Female,Graduated college or technical school,15k-25k,NH-White,0.3484242276143179,559,1
35-39,Female,Graduated high school,100k-200k,NH-White,0.280227421302851,558,1
18-24,Female,Graduated high school,25k-35k,Hispanic,0.3288603525891944,556,1
30-34,Female,Graduated college or technical school,25k-35k,NH-White,0.3304983387330566,556,1
80+,Male,Did not graduate high school,15k-25k,NH-White,0.1760839288180465,554,1
35-39,Female,Graduated college or technical school,100k-200k,NH-Black,0.5133587660187688,554,1
70-74,Female,Graduated high school,100k-200k,NH-White,0.319410160402237,553,1
50-54,Male,Attended college or technical school,25k-35k,NH-White,0.3404362008159765,552,1
40-44,Female,Graduated high school,15k-25k,NH-White,0.5776054834808791,550,1
55-59,Male,Attended college or technical school,<15k,NH-White,0.4345420074752463,550,1
35-39,Female,Graduated high school,15k-25k,NH-White,0.4606131967326698,549,1
30-34,Female,Graduated high school,15k-25k,NH-White,0.5028304460273502,548,1
25-29,Female,Attended college or technical school,100k-200k,NH-White,0.296870955189434,547,1
18-24,Male,Graduated high school,15k-25k,Hispanic,0.2381793956111885,546,1
40-44,Female,Graduated college or technical school,25k-35k,NH-White,0.3285087645512979,546,1
60-64,Female,Graduated college or technical school,<15k,NH-White,0.3452609982702563,545,1
40-44,Male,Graduated college or technical school,100k-200k,Asian,0.1686442605037531,543,1
75-79,Female,Attended college or technical school,<15k,NH-White,0.3389817704948927,543,1
30-34,Male,Attended college or technical school,50k-100k,Hispanic,0.4414949422303048,541,1
30-34,Female,Graduated college or technical school,100k-200k,Hispanic,0.272728477865013,537,1
18-24,Male,Graduated high school,200k+,NH-White,0.0957022283100558,537,1
35-39,Female,Graduated college or technical school,25k-35k,NH-White,0.3631296445518308,536,1
45-49,Female,Graduated college or technical school,25k-35k,NH-White,0.4519270569273932,531,1
60-64,Male,Did not graduate high school,<15k,NH-White,0.3780721417001315,529,1
25-29,Female,Graduated college or technical school,200k+,NH-White,0.1244257006871921,528,1
25-29,Male,Attended college or technical school,50k-100k,Hispanic,0.3088581799329736,526,1
55-59,Female,Attended college or technical school,200k+,NH-White,0.2315153244046229,526,1
25-29,Male,Graduated college or technical school,50k-100k,Asian,0.1709092013913961,525,1
65-69,Male,Did not graduate high school,15k-25k,NH-White,0.3443744227109374,523,1
70-74,Male,Attended college or technical school,<15k,NH-White,0.3177413872057107,521,1
75-79,Male,Graduated high school,100k-200k,NH-White,0.2816468970610448,521,1
18-24,Male,Attended college or technical school,<15k,NH-White,0.116866281172924,521,1
45-49,Male,Attended college or technical school,25k-35k,NH-White,0.3952691732323819,520,1
60-64,Female,Did not graduate high school,<15k,NH-White,0.4252257676776669,518,1
60-64,Female,Attended college or technical school,200k+,NH-White,0.2936372253898557,516,1
60-64,Female,Did not graduate high school,15k-25k,NH-White,0.4737743159615344,511,1
30-34,Male,Graduated college or technical school,100k-200k,Hispanic,0.3240721087651799,510,1
30-34,Male,Graduated college or technical school,50k-100k,Asian,0.1141077767025074,507,1
50-54,Female,Graduated college or technical school,50k-100k,Hispanic,0.4010086795365204,507,1
30-34,Female,Attended college or technical school,15k-25k,NH-White,0.5223815085828329,504,1
50-54,Female,Attended college or technical school,200k+,NH-White,0.2185659138249089,502,1
65-69,Male,Attended college or technical school,200k+,NH-White,0.2776422161282437,501,1
80+,Male,Did not graduate high school,25k-35k,NH-White,0.2006433399032147,500,1
55-59,Male,Graduated high school,200k+,NH-White,0.4103606639075539,495,1
30-34,Male,Graduated high school,50k-100k,Hispanic,0.5188319125017803,494,1
60-64,Female,Attended college or technical school,50k-100k,NH-Black,0.528697154016413,492,1
45-49,Male,Graduated high school,15k-25k,NH-White,0.4530128018928626,490,1
50-54,Male,Graduated college or technical school,100k-200k,NH-Black,0.4470261448016233,487,1
25-29,Female,Graduated college or technical school,50k-100k,NH-Black,0.3787802094202658,486,1
18-24,Male,Graduated college or technical school,25k-35k,NH-White,0.1492702448468739,482,1
45-49,Male,Graduated college or technical school,100k-200k,Hispanic,0.4306667494750134,479,1
65-69,Female,Graduated high school,15k-25k,NH-Black,0.5852528303623095,479,1
35-39,Male,Attended college or technical school,50k-100k,Hispanic,0.465857416439684,477,1
25-29,Male,Graduated college or technical school,100k-200k,Asian,0.1518179471687561,475,1
40-44,Male,Graduated college or technical school,100k-200k,NH-Black,0.4071318442169357,474,1
65-69,Female,Graduated college or technical school,<15k,NH-White,0.3346260394539721,474,1
45-49,Female,Attended college or technical school,<15k,NH-White,0.4555479989958894,473,1
55-59,Female,Attended college or technical school,50k-100k,NH-Black,0.5805416964988065,471,1
18-24,Male,Graduated high school,<15k,NH-White,0.2287431820492345,470,1
50-54,Female,Graduated college or technical school,15k-25k,NH-White,0.4290501300679605,469,1
70-74,Female,Graduated high school,15k-25k,NH-Black,0.5628081440626325,468,1
45-49,Female,Graduated high school,<15k,NH-White,0.4654440594995533,465,1
40-44,Female,Graduated high school,<15k,NH-White,0.4814541550596573,460,1
75-79,Female,Graduated college or technical school,50k-100k,NH-Black,0.3893008215455061,460,1
40-44,Female,Attended college or technical school,<15k,NH-White,0.5045145796341368,460,1
50-54,Female,Graduated college or technical school,100k-200k,Hispanic,0.3746919778266596,460,1
45-49,Male,Graduated college or technical school,100k-200k,NH-Black,0.4243777340959325,458,1
65-69,Female,Did not graduate high school,15k-25k,NH-White,0.4532091600823005,456,1
40-44,Male,Graduated college or technical school,50k-100k,Hispanic,0.362485436961042,455,1
50-54,Male,Attended college or technical school,15k-25k,NH-White,0.3951925557868777,455,1
60-64,Male,Graduated high school,200k+,NH-White,0.3899371768130819,455,1
18-24,Female,Graduated high school,50k-100k,Hispanic,0.2357502174525938,454,1
45-49,Male,Graduated college or technical school,100k-200k,Asian,0.1186559520678187,453,1
18-24,Male,Attended college or technical school,200k+,NH-White,0.1098841069145105,453,1
35-39,Male,Graduated high school,50k-100k,Hispanic,0.4686837019929157,451,1
65-69,Female,Attended college or technical school,50k-100k,NH-Black,0.4557639322373379,450,1
25-29,Female,Graduated high school,15k-25k,NH-White,0.4553052364361513,448,1
35-39,Male,Attended college or technical school,200k+,NH-White,0.4129570260030247,448,1
35-39,Male,Graduated high school,15k-25k,NH-White,0.4448277211180928,445,1
80+,Female,Did not graduate high school,<15k,NH-White,0.2694512157756137,445,1
60-64,Male,Graduated college or technical school,50k-100k,NH-Black,0.376389155213115,445,1
18-24,Female,Graduated high school,15k-25k,Hispanic,0.2986614719212006,444,1
25-29,Male,Graduated college or technical school,100k-200k,Hispanic,0.3074936271159778,444,1
80+,Male,Graduated high school,100k-200k,NH-White,0.201842292039189,442,1
30-34,Female,Attended college or technical school,50k-100k,Hispanic,0.3268748163063444,441,1
55-59,Female,Did not graduate high school,<15k,NH-White,0.4869512698200279,440,1
50-54,Male,Attended college or technical school,<15k,NH-White,0.4028468424156723,440,1
50-54,Male,Graduated college or technical school,25k-35k,NH-White,0.4177337113755111,439,1
30-34,Female,Graduated high school,25k-35k,Hispanic,0.4824176083950215,439,1
30-34,Male,Graduated college or technical school,25k-35k,NH-White,0.2652772260003195,438,1
45-49,Male,Graduated high school,200k+,NH-White,0.4193221740786525,436,1
75-79,Female,Did not graduate high school,15k-25k,NH-White,0.3901121139677996,435,1
40-44,Male,Graduated high school,15k-25k,NH-White,0.4663050657692054,433,1
45-49,Female,Attended college or technical school,50k-100k,NH-Black,0.6090555126258317,431,1
60-64,Male,Graduated college or technical school,100k-200k,NH-Black,0.4127497738457713,427,1
