_STATE,state_code,age_group,sex,education,income_group,race_group,observed,n,predicted,residual
53.0,47,30-34,Female,Graduated college or technical school,50k-100k,Asian,0.06528614385338088,40.0,0.1419936428205408,-0.07670749896715992
53.0,47,30-34,Female,Graduated college or technical school,50k-100k,NH-White,0.23528807952450817,233.0,0.3066012089796684,-0.07131312945516025
53.0,47,30-34,Female,Graduated high school,100k-200k,NH-White,0.2619669154359331,36.0,0.3612335317953939,-0.09926661635946082
53.0,47,30-34,Female,Graduated high school,50k-100k,NH-White,0.3908354901074512,60.0,0.3814242078595472,0.009411282247903996
53.0,47,30-34,Male,Attended college or technical school,100k-200k,NH-White,0.24286611979312783,107.0,0.3397157643235709,-0.09684964453044309
53.0,47,30-34,Male,Attended college or technical school,35k-50k,NH-White,0.4023471179997176,51.0,0.3657909333738629,0.03655618462585469
53.0,47,30-34,Male,Attended college or technical school,50k-100k,Hispanic,0.2836137206736957,30.0,0.39385141470628293,-0.11023769403258721
53.0,47,30-34,Male,Attended college or technical school,50k-100k,NH-White,0.3179692238392599,156.0,0.3593803956789721,-0.04141117183971221
53.0,47,30-34,Male,Graduated college or technical school,100k-200k,Asian,0.11160991852476013,88.0,0.12211154110593242,-0.010501622581172293
53.0,47,30-34,Male,Graduated college or technical school,100k-200k,NH-White,0.2929341069511748,337.0,0.2709490535103541,0.02198505344082069
53.0,47,30-34,Male,Graduated college or technical school,200k+,Asian,0.06876510133231997,75.0,0.08686342434599421,-0.018098323013674242
53.0,47,30-34,Male,Graduated college or technical school,200k+,NH-White,0.1317104603723386,179.0,0.20265594757016422,-0.07094548719782562
53.0,47,30-34,Male,Graduated college or technical school,35k-50k,NH-White,0.24481850091004145,34.0,0.29409695777978395,-0.0492784568697425
53.0,47,30-34,Male,Graduated college or technical school,50k-100k,Asian,0.044643980899875174,36.0,0.13169230736304147,-0.08704832646316629
53.0,47,30-34,Male,Graduated college or technical school,50k-100k,NH-White,0.26418124150449224,222.0,0.2883715671807721,-0.024190325676279878
53.0,47,30-34,Male,Graduated high school,100k-200k,NH-White,0.3473937837620588,79.0,0.3413547105863591,0.0060390731756997384
53.0,47,30-34,Male,Graduated high school,35k-50k,NH-White,0.30651838393432695,51.0,0.3674856642171345,-0.06096728028280757
53.0,47,30-34,Male,Graduated high school,50k-100k,NH-White,0.351284017883746,140.0,0.36106233489435874,-0.009778317010612714
53.0,47,35-39,Female,Attended college or technical school,100k-200k,NH-White,0.4365365305018635,120.0,0.3861524192621665,0.050384111239696994
53.0,47,35-39,Female,Attended college or technical school,15k-25k,NH-White,0.5069599671730206,30.0,0.4177929081110689,0.08916705906195171
53.0,47,35-39,Female,Attended college or technical school,25k-35k,NH-White,0.4131116479409982,48.0,0.42030741245444453,-0.007195764513446334
53.0,47,35-39,Female,Attended college or technical school,35k-50k,NH-White,0.48364182139631007,48.0,0.4135594350100605,0.07008238638624958
53.0,47,35-39,Female,Attended college or technical school,50k-100k,NH-White,0.44280932454610455,127.0,0.4068487839790716,0.03596054056703296
53.0,47,35-39,Female,Graduated college or technical school,100k-200k,Asian,0.14181124267425785,31.0,0.14535116503811005,-0.0035399223638521993
53.0,47,35-39,Female,Graduated college or technical school,100k-200k,Hispanic,0.20519512618197208,48.0,0.3448254829702308,-0.13963035678825872
53.0,47,35-39,Female,Graduated college or technical school,100k-200k,NH-White,0.24675339318576053,449.0,0.3124336554635816,-0.06568026227782106
53.0,47,35-39,Female,Graduated college or technical school,100k-200k,Other/Multiracial,0.4674866417903464,38.0,0.31972471979405465,0.14776192199629173
53.0,47,35-39,Female,Graduated college or technical school,200k+,Asian,0.030595050286684057,64.0,0.10419097035516073,-0.07359592006847668
53.0,47,35-39,Female,Graduated college or technical school,200k+,NH-White,0.19820863658927804,249.0,0.23708462957484736,-0.03887599298556932
53.0,47,35-39,Female,Graduated college or technical school,35k-50k,NH-White,0.4312249043225284,34.0,0.3374850817883519,0.09373982253417651
53.0,47,35-39,Female,Graduated college or technical school,50k-100k,Hispanic,0.3202476006815731,32.0,0.3646225579950408,-0.04437495731346769
53.0,47,35-39,Female,Graduated college or technical school,50k-100k,NH-White,0.2915711313056265,245.0,0.331311463773092,-0.0397403324674655
53.0,47,35-39,Female,Graduated high school,100k-200k,NH-White,0.3033183771950851,45.0,0.38788378996473877,-0.08456541276965368
53.0,47,35-39,Female,Graduated high school,50k-100k,NH-White,0.36726351851872296,64.0,0.4086111802119926,-0.041347661693269644
53.0,47,35-39,Male,Attended college or technical school,100k-200k,NH-White,0.3744957575493454,139.0,0.36568735515731476,0.008808402392030623
53.0,47,35-39,Male,Attended college or technical school,200k+,NH-White,0.2969505765325389,31.0,0.28277724966212414,0.014173326870414782
53.0,47,35-39,Male,Attended college or technical school,35k-50k,NH-White,0.3584507536340508,46.0,0.39257078079813623,-0.03412002716408541
53.0,47,35-39,Male,Attended college or technical school,50k-100k,NH-White,0.3903998471093725,158.0,0.38597654873323267,0.004423298376139806
53.0,47,35-39,Male,Graduated college or technical school,100k-200k,Asian,0.20638559737134687,77.0,0.13484452978738481,0.07154106758396206
53.0,47,35-39,Male,Graduated college or technical school,100k-200k,NH-White,0.2788777543754292,396.0,0.29400426951967706,-0.015126515144247843
53.0,47,35-39,Male,Graduated college or technical school,200k+,Asian,0.09398745209309538,92.0,0.09632425038333325,-0.0023367982902378764
53.0,47,35-39,Male,Graduated college or technical school,200k+,NH-White,0.1888032978631474,303.0,0.22166691972033456,-0.032863621857187164
53.0,47,35-39,Male,Graduated college or technical school,35k-50k,NH-White,0.28179038813221224,34.0,0.3182619977789736,-0.03647160964676138
53.0,47,35-39,Male,Graduated college or technical school,50k-100k,Hispanic,0.2828142973879685,31.0,0.34465786645970964,-0.061843569071741156
53.0,47,35-39,Male,Graduated college or technical school,50k-100k,NH-White,0.2968656628952972,215.0,0.3122742796450442,-0.015408616749746973
53.0,47,35-39,Male,Graduated high school,100k-200k,NH-White,0.39570624551879463,118.0,0.3673818841017343,0.02832436141706035
53.0,47,35-39,Male,Graduated high school,35k-50k,NH-White,0.36683983382400537,38.0,0.3943124434816313,-0.027472609657625935
53.0,47,35-39,Male,Graduated high school,50k-100k,Hispanic,0.3150825730529609,36.0,0.4231012186394931,-0.10801864558653224
53.0,47,35-39,Male,Graduated high school,50k-100k,NH-White,0.4655493153930328,118.0,0.38770762893916016,0.07784168645387263
53.0,47,40-44,Female,Attended college or technical school,100k-200k,NH-White,0.39873918734778724,138.0,0.40645869203244794,-0.007719504684660705
53.0,47,40-44,Female,Attended college or technical school,25k-35k,NH-White,0.6182077470450882,35.0,0.44111907810366313,0.17708866894142505
53.0,47,40-44,Female,Attended college or technical school,35k-50k,NH-White,0.4412307451390581,40.0,0.43428729064907595,0.006943454489982126
53.0,47,40-44,Female,Attended college or technical school,50k-100k,NH-White,0.49797896728750374,140.0,0.42748547390446934,0.0704934933830344
53.0,47,40-44,Female,Did not graduate high school,25k-35k,Hispanic,0.5129219262316046,35.0,0.4601192033087812,0.0528027229228234
53.0,47,40-44,Female,Graduated college or technical school,100k-200k,Asian,0.26975879471945674,43.0,0.15621716525945764,0.1135416294599991
53.0,47,40-44,Female,Graduated college or technical school,100k-200k,Hispanic,0.17265970439225264,34.0,0.36424809041887324,-0.1915883860266206
53.0,47,40-44,Female,Graduated college or technical school,100k-200k,NH-White,0.2788419008053628,473.0,0.33095338724633006,-0.05211148644096725
53.0,47,40-44,Female,Graduated college or technical school,200k+,Asian,0.1176079694938604,50.0,0.11238458294634131,0.005223386547519096
53.0,47,40-44,Female,Graduated college or technical school,200k+,NH-White,0.21016638612071414,298.0,0.25278002913579717,-0.042613643015083025
53.0,47,40-44,Female,Graduated college or technical school,35k-50k,NH-White,0.3499085361870276,43.0,0.3567193459755102,-0.006810809788482586
53.0,47,40-44,Female,Graduated college or technical school,50k-100k,Asian,0.09032525323361335,39.0,0.16796186367289329,-0.07763661043927994
53.0,47,40-44,Female,Graduated college or technical school,50k-100k,NH-White,0.34899907695351595,283.0,0.35037995736220895,-0.001380880408692997
53.0,47,40-44,Female,Graduated high school,100k-200k,NH-White,0.43301471688179227,49.0,0.40822056142262886,0.024794155459163414
53.0,47,40-44,Female,Graduated high school,50k-100k,NH-White,0.4912631865537285,70.0,0.42927256846337564,0.06199061809035289
53.0,47,40-44,Male,Attended college or technical school,100k-200k,NH-White,0.37771246465902036,182.0,0.38559345966307884,-0.007880995004058478
53.0,47,40-44,Male,Attended college or technical school,200k+,NH-White,0.28043732988379577,64.0,0.3003068728364159,-0.01986954295262011
53.0,47,40-44,Male,Attended college or technical school,25k-35k,NH-White,0.401289246597305,33.0,0.4197328187196617,-0.0184435721223567
53.0,47,40-44,Male,Attended college or technical school,50k-100k,NH-White,0.33968804897280747,150.0,0.40627969424243304,-0.06659164526962558
53.0,47,40-44,Male,Graduated college or technical school,100k-200k,Asian,0.256808480683115,64.0,0.14505839893240255,0.11175008175071247
53.0,47,40-44,Male,Graduated college or technical school,100k-200k,Hispanic,0.27578359422616533,34.0,0.34429279223998355,-0.06850919801381822
53.0,47,40-44,Male,Graduated college or technical school,100k-200k,NH-White,0.27494305409870645,406.0,0.3119271804307711,-0.03698412633206466
53.0,47,40-44,Male,Graduated college or technical school,200k+,Asian,0.15363751664201658,82.0,0.10397102339410436,0.049666493247912225
53.0,47,40-44,Male,Graduated college or technical school,200k+,NH-White,0.20224730927085327,314.0,0.23665825800413978,-0.03441094873328651
53.0,47,40-44,Male,Graduated college or technical school,50k-100k,NH-White,0.2652456030666181,161.0,0.3307891093315208,-0.06554350626490268
53.0,47,40-44,Male,Graduated high school,100k-200k,NH-White,0.3659791411083472,138.0,0.3873239055295512,-0.021344764421204032
53.0,47,40-44,Male,Graduated high school,200k+,NH-White,0.2289211908348625,42.0,0.3018426069679045,-0.07292141613304198
53.0,47,40-44,Male,Graduated high school,35k-50k,NH-White,0.34002474463001986,45.0,0.41475788801565056,-0.0747331433856307
53.0,47,40-44,Male,Graduated high school,50k-100k,Hispanic,0.4910335976985917,34.0,0.4439452786593578,0.047088319039233884
53.0,47,40-44,Male,Graduated high school,50k-100k,NH-White,0.45231371424460765,117.0,0.4080413211403447,0.04427239310426295
53.0,47,45-49,Female,Attended college or technical school,100k-200k,NH-White,0.3987773762099985,137.0,0.4276991856608274,-0.028921809450828895
53.0,47,45-49,Female,Attended college or technical school,200k+,NH-White,0.30986838254025434,44.0,0.3382263119240416,-0.028357929383787284
53.0,47,45-49,Female,Attended college or technical school,25k-35k,NH-White,0.7313065144853651,32.0,0.4627586708124653,0.2685478436728998
53.0,47,45-49,Female,Attended college or technical school,35k-50k,NH-White,0.3904024300176669,41.0,0.45586510843678835,-0.06546267841912146
53.0,47,45-49,Female,Attended college or technical school,50k-100k,NH-White,0.405013326647635,173.0,0.4489935646104437,-0.0439802379628087
53.0,47,45-49,Female,Did not graduate high school,25k-35k,Hispanic,0.6117092276916697,31.0,0.48188720213703967,0.12982202555463002
53.0,47,45-49,Female,Graduated college or technical school,100k-200k,Asian,0.09027287591999367,47.0,0.16808392353910168,-0.07781104761910801
53.0,47,45-49,Female,Graduated college or technical school,100k-200k,Hispanic,0.3238163287444482,44.0,0.3847124992180988,-0.06089617047365059
53.0,47,45-49,Female,Graduated college or technical school,100k-200k,NH-White,0.3359119863397853,443.0,0.35057872627138587,-0.014666739931600559
53.0,47,45-49,Female,Graduated college or technical school,200k+,Asian,0.08848883500797766,36.0,0.12140073855409732,-0.032911903546119656
53.0,47,45-49,Female,Graduated college or technical school,200k+,NH-White,0.21223675435190684,262.0,0.2696379793686807,-0.05740122501677389
53.0,47,45-49,Female,Graduated college or technical school,25k-35k,NH-White,0.2506017452867557,36.0,0.3835532709367512,-0.13295152564999546
53.0,47,45-49,Female,Graduated college or technical school,35k-50k,NH-White,0.5127769116108524,37.0,0.37701160721025306,0.1357653044005993
53.0,47,45-49,Female,Graduated college or technical school,50k-100k,NH-White,0.40086363230247823,258.0,0.3705193094417321,0.03034432286074612
53.0,47,45-49,Female,Graduated high school,100k-200k,NH-White,0.48522774868627266,70.0,0.4294865034171734,0.05574124526909924
53.0,47,45-49,Female,Graduated high school,50k-100k,NH-White,0.4174596780621395,72.0,0.4507997746285991,-0.03334009656645959
53.0,47,45-49,Male,Attended college or technical school,100k-200k,NH-White,0.44576286840325924,164.0,0.4064903316993399,0.039272536703919336
53.0,47,45-49,Male,Attended college or technical school,200k+,NH-White,0.4407749814177551,62.0,0.3189813354282668,0.12179364598948833
53.0,47,45-49,Male,Attended college or technical school,50k-100k,NH-White,0.4411192582878177,150.0,0.4275175714048233,0.013601686882994346
53.0,47,45-49,Male,Graduated college or technical school,100k-200k,Asian,0.11147954479490982,68.0,0.15623445299976652,-0.0447549082048567
53.0,47,45-49,Male,Graduated college or technical school,100k-200k,NH-White,0.37232082637737657,376.0,0.3309824269409542,0.04133839943642237
53.0,47,45-49,Male,Graduated college or technical school,200k+,Asian,0.13214367064458846,63.0,0.11239766611267901,0.019746004531909445
53.0,47,45-49,Male,Graduated college or technical school,200k+,NH-White,0.30284591257296645,293.0,0.25280480133258354,0.05004111124038291
53.0,47,45-49,Male,Graduated college or technical school,50k-100k,NH-White,0.38328359572315573,147.0,0.35040980887899986,0.03287378684415587
53.0,47,45-49,Male,Graduated high school,100k-200k,NH-White,0.4099551546671999,98.0,0.4082522439037408,0.0017029107634590757
53.0,47,45-49,Male,Graduated high school,50k-100k,NH-White,0.5081136529742226,112.0,0.429304699528501,0.07880895344572164
53.0,47,50-54,Female,Attended college or technical school,100k-200k,NH-White,0.4333405016465017,189.0,0.4328034032456039,0.000537098400897773
53.0,47,50-54,Female,Attended college or technical school,15k-25k,NH-White,0.47382975497879665,42.0,0.46536848381918006,0.00846127115961659
53.0,47,50-54,Female,Attended college or technical school,200k+,NH-White,0.3307319189323835,39.0,0.3429025253855806,-0.012170606453197064
53.0,47,50-54,Female,Attended college or technical school,25k-35k,NH-White,0.4478875847752764,45.0,0.4679391863300881,-0.02005160155481167
53.0,47,50-54,Female,Attended college or technical school,35k-50k,NH-White,0.52100764504446,65.0,0.46103467719455926,0.059972967849900694
53.0,47,50-54,Female,Attended college or technical school,50k-100k,NH-White,0.4326261690837993,167.0,0.45415024689382866,-0.02152407781002935
53.0,47,50-54,Female,Attended college or technical school,<15k,NH-White,0.6074030235517685,48.0,0.4587451462427892,0.14865787730897922
53.0,47,50-54,Female,Graduated college or technical school,100k-200k,Asian,0.0922390589959773,40.0,0.17101569171800418,-0.07877663272202688
53.0,47,50-54,Female,Graduated college or technical school,100k-200k,Hispanic,0.23742636001081655,30.0,0.3896529918550705,-0.15222663184425397
53.0,47,50-54,Female,Graduated college or technical school,100k-200k,NH-White,0.3077964365587148,521.0,0.35533402111939194,-0.04753758456067714
53.0,47,50-54,Female,Graduated college or technical school,200k+,Asian,0.05048348298550874,41.0,0.12363926062957331,-0.07315577764406457
53.0,47,50-54,Female,Graduated college or technical school,200k+,NH-White,0.201769991831997,280.0,0.2737581903113867,-0.0719881984793897
53.0,47,50-54,Female,Graduated college or technical school,25k-35k,NH-White,0.3481694669502613,38.0,0.38848827617648446,-0.04031880922622316
53.0,47,50-54,Female,Graduated college or technical school,35k-50k,NH-White,0.4182902023927311,36.0,0.3819145898230929,0.03637561256963823
53.0,47,50-54,Female,Graduated college or technical school,50k-100k,NH-White,0.3063455406021102,253.0,0.3753887357485763,-0.06904319514646606
53.0,47,50-54,Female,Graduated high school,100k-200k,NH-White,0.5500970613886905,73.0,0.4345958533694778,0.11550120801921271
53.0,47,50-54,Female,Graduated high school,15k-25k,NH-White,0.6055354353327763,31.0,0.4671847147481446,0.13835072058463171
53.0,47,50-54,Female,Graduated high school,35k-50k,NH-White,0.4718640908118835,34.0,0.4628486371611214,0.009015453650762117
53.0,47,50-54,Female,Graduated high school,50k-100k,NH-White,0.4166753342235423,86.0,0.45596003521822864,-0.03928470099468634
53.0,47,50-54,Male,Attended college or technical school,100k-200k,NH-White,0.45960114809956504,164.0,0.4115234429125565,0.048077705187008546
53.0,47,50-54,Male,Attended college or technical school,200k+,NH-White,0.38510819782173183,58.0,0.32352154999550575,0.06158664782622608
53.0,47,50-54,Male,Attended college or technical school,35k-50k,NH-White,0.31409557108367436,39.0,0.43944207055489565,-0.12534649947122128
53.0,47,50-54,Male,Attended college or technical school,50k-100k,NH-White,0.5055124967566935,122.0,0.4326212599975212,0.0728912367591723
53.0,47,50-54,Male,Attended college or technical school,<15k,NH-White,0.30784287456757453,31.0,0.4371727918442266,-0.12932991727665205
53.0,47,50-54,Male,Graduated college or technical school,100k-200k,Asian,0.09762882381995099,38.0,0.1589990411478072,-0.061370217327856205
53.0,47,50-54,Male,Graduated college or technical school,100k-200k,NH-White,0.3440172115053205,410.0,0.33560927921977685,0.008407932285543651
53.0,47,50-54,Male,Graduated college or technical school,200k+,NH-White,0.2103783044422994,352.0,0.256758217860696,-0.04637991341839662
53.0,47,50-54,Male,Graduated college or technical school,50k-100k,NH-White,0.3352788277919771,150.0,0.35516406556086894,-0.01988523776889184
53.0,47,50-54,Male,Graduated high school,100k-200k,NH-White,0.4123567557561888,113.0,0.41329197941994245,-0.0009352236637536482
53.0,47,50-54,Male,Graduated high school,200k+,NH-White,0.36615461872966015,36.0,0.325120837916403,0.04103378081325715
53.0,47,50-54,Male,Graduated high school,50k-100k,NH-White,0.4324735199942471,106.0,0.4344135335263328,-0.0019400135320856715
53.0,47,55-59,Female,Attended college or technical school,100k-200k,NH-White,0.3144382506215933,214.0,0.4131341440322898,-0.09869589341069651
53.0,47,55-59,Female,Attended college or technical school,15k-25k,NH-White,0.29141451897181947,67.0,0.4453813781110561,-0.15396685913923663
53.0,47,55-59,Female,Attended college or technical school,200k+,NH-White,0.1385535891665622,48.0,0.324978023753429,-0.18642443458686678
53.0,47,55-59,Female,Attended college or technical school,25k-35k,NH-White,0.5025322631072611,47.0,0.4479341763783569,0.05459808672890415
53.0,47,55-59,Female,Attended college or technical school,35k-50k,NH-White,0.4671792380675779,74.0,0.44108014151108577,0.02609909655649212
53.0,47,55-59,Female,Attended college or technical school,50k-100k,NH-White,0.37444079676487596,241.0,0.43425360213874686,-0.0598128053738709
53.0,47,55-59,Female,Attended college or technical school,<15k,NH-White,0.4831658937984997,54.0,0.43880902557063756,0.04435686822786217
53.0,47,55-59,Female,Graduated college or technical school,100k-200k,NH-White,0.31380910777445503,513.0,0.33709305427951886,-0.023283946505063824
53.0,47,55-59,Female,Graduated college or technical school,200k+,NH-White,0.19444536012523567,231.0,0.25802877135521785,-0.06358341122998218
53.0,47,55-59,Female,Graduated college or technical school,25k-35k,NH-White,0.378792893843783,35.0,0.3695209068459983,0.009271986997784698
53.0,47,55-59,Female,Graduated college or technical school,35k-50k,NH-White,0.49184385837298983,52.0,0.3630776105885321,0.12876624778445772
53.0,47,55-59,Female,Graduated college or technical school,50k-100k,NH-White,0.3041613296340065,273.0,0.35668788071830754,-0.05252655108430104
53.0,47,55-59,Female,Graduated high school,100k-200k,NH-White,0.36306609741011253,75.0,0.41490472220473956,-0.05183862479462703
53.0,47,55-59,Female,Graduated high school,15k-25k,NH-White,0.2865806889810413,38.0,0.44718485015546094,-0.16060416117441967
53.0,47,55-59,Female,Graduated high school,25k-35k,NH-White,0.5082583773553709,45.0,0.44973960315837025,0.05851877419700069
53.0,47,55-59,Female,Graduated high school,35k-50k,NH-White,0.5229462876076045,40.0,0.4428801045895769,0.08006618301802765
53.0,47,55-59,Female,Graduated high school,50k-100k,NH-White,0.4198218682795532,131.0,0.4360474409863781,-0.016225572706824898
53.0,47,55-59,Female,Graduated high school,<15k,NH-White,0.5556636857618229,38.0,0.44060702679051555,0.11505665897130735
53.0,47,55-59,Male,Attended college or technical school,100k-200k,NH-White,0.41835344111687994,190.0,0.39215264062040683,0.02620080049647311
53.0,47,55-59,Male,Attended college or technical school,15k-25k,NH-White,0.6084918905096182,37.0,0.4239452267665844,0.18454666374303375
53.0,47,55-59,Male,Attended college or technical school,200k+,NH-White,0.28762484190282434,57.0,0.3061381502189766,-0.018513308316152277
53.0,47,55-59,Male,Attended college or technical school,25k-35k,NH-White,0.3687674959797004,32.0,0.4264696359104616,-0.05770213993076123
53.0,47,55-59,Male,Attended college or technical school,35k-50k,NH-White,0.3299292503358726,43.0,0.41969435225385093,-0.08976510191797832
53.0,47,55-59,Male,Attended college or technical school,50k-100k,NH-White,0.3751732511761453,190.0,0.4129542518097155,-0.037781000633570205
53.0,47,55-59,Male,Attended college or technical school,<15k,NH-White,0.52399507233163,32.0,0.4174511076670161,0.10654396466461391
53.0,47,55-59,Male,Graduated college or technical school,100k-200k,NH-White,0.32889493915641194,459.0,0.31788158600376115,0.011013353152650784
53.0,47,55-59,Male,Graduated college or technical school,200k+,NH-White,0.2567306853587728,291.0,0.2416805192005097,0.0150501661582631
53.0,47,55-59,Male,Graduated college or technical school,35k-50k,NH-White,0.33386706207471223,33.0,0.34315182529330124,-0.00928476321858901
53.0,47,55-59,Male,Graduated college or technical school,50k-100k,NH-White,0.362102368422695,202.0,0.33692726351783503,0.02517510490485997
53.0,47,55-59,Male,Graduated high school,100k-200k,NH-White,0.35555398832269597,127.0,0.39389365116137753,-0.038339662838681565
53.0,47,55-59,Male,Graduated high school,15k-25k,NH-White,0.4063760504765692,32.0,0.4257285267965057,-0.019352476319936474
53.0,47,55-59,Male,Graduated high school,200k+,NH-White,0.4016354751740436,31.0,0.3076905912451096,0.09394488392893396
53.0,47,55-59,Male,Graduated high school,25k-35k,NH-White,0.4023719609890278,40.0,0.4282556604130748,-0.025883699424047002
53.0,47,55-59,Male,Graduated high school,35k-50k,NH-White,0.41686879563365303,54.0,0.4214728539785834,-0.004604058344930384
53.0,47,55-59,Male,Graduated high school,50k-100k,NH-White,0.4306426204714704,130.0,0.4147246038394934,0.015918016631977006
53.0,47,55-59,Male,Graduated high school,<15k,NH-White,0.4759939308354876,32.0,0.4192269707583776,0.05676696007710996
53.0,47,60-64,Female,Attended college or technical school,100k-200k,NH-White,0.30965599239859487,214.0,0.39057559714511225,-0.08091960474651738
53.0,47,60-64,Female,Attended college or technical school,15k-25k,NH-White,0.47803384275109356,87.0,0.4223291615755128,0.05570468117558075
53.0,47,60-64,Female,Attended college or technical school,200k+,NH-White,0.17316616547242933,42.0,0.3047335996580638,-0.13156743418563446
53.0,47,60-64,Female,Attended college or technical school,25k-35k,NH-White,0.4036191354109819,97.0,0.42485104486918546,-0.02123190945820358
53.0,47,60-64,Female,Attended college or technical school,35k-50k,NH-White,0.41619003285005696,129.0,0.41808273075390856,-0.0018926979038516034
53.0,47,60-64,Female,Attended college or technical school,50k-100k,NH-White,0.36130272474857444,381.0,0.411350165804778,-0.05004744105620357
53.0,47,60-64,Female,Attended college or technical school,<15k,NH-White,0.40966105078960785,61.0,0.41584192745986465,-0.006180876670256796
53.0,47,60-64,Female,Graduated college or technical school,100k-200k,NH-White,0.3017683399950641,538.0,0.31644772919377256,-0.014679389198708481
53.0,47,60-64,Female,Graduated college or technical school,15k-25k,NH-White,0.3638758166469897,55.0,0.3455922777461123,0.018283538900877416
53.0,47,60-64,Female,Graduated college or technical school,200k+,NH-White,0.18235807021574144,177.0,0.24046920805803176,-0.05811113784229033
53.0,47,60-64,Female,Graduated college or technical school,25k-35k,NH-White,0.31200100821075694,65.0,0.3479319258722854,-0.03593091766152845
53.0,47,60-64,Female,Graduated college or technical school,35k-50k,NH-White,0.3467107606321715,95.0,0.34166107628808584,0.005049684344085648
53.0,47,60-64,Female,Graduated college or technical school,50k-100k,NH-White,0.24671973738161168,480.0,0.3354497459110777,-0.088730008529466
53.0,47,60-64,Female,Graduated high school,100k-200k,NH-White,0.3852022475146707,89.0,0.39231412506960045,-0.0071118775549297575
53.0,47,60-64,Female,Graduated high school,15k-25k,NH-White,0.416951304408836,76.0,0.4241106685504072,-0.007159364141571201
53.0,47,60-64,Female,Graduated high school,25k-35k,NH-White,0.36498072058087533,67.0,0.4266353332223009,-0.06165461264142558
53.0,47,60-64,Female,Graduated high school,35k-50k,NH-White,0.37424321848918884,92.0,0.41985934423888716,-0.04561612574969831
53.0,47,60-64,Female,Graduated high school,50k-100k,NH-White,0.34781531956344486,203.0,0.4131184804121926,-0.06530316084874777
53.0,47,60-64,Female,Graduated high school,<15k,NH-White,0.2107413885158971,46.0,0.4176158524171009,-0.20687446390120381
53.0,47,60-64,Male,Attended college or technical school,100k-200k,NH-White,0.4085604469542649,197.0,0.3700174189010061,0.03854302805325882
53.0,47,60-64,Male,Attended college or technical school,15k-25k,NH-White,0.4052397094302782,67.0,0.4011999204191806,0.004039789011097583
53.0,47,60-64,Male,Attended college or technical school,200k+,NH-White,0.3193819085478731,38.0,0.2865691086747135,0.03281279987315955
53.0,47,60-64,Male,Attended college or technical school,25k-35k,NH-White,0.35107387619658986,79.0,0.4036838027799238,-0.05260992658333391
53.0,47,60-64,Male,Attended college or technical school,35k-50k,NH-White,0.380177448951481,76.0,0.39701992760430965,-0.016842478652828674
53.0,47,60-64,Male,Attended college or technical school,50k-100k,NH-White,0.4502084348199676,246.0,0.39039899330926403,0.059809441510703554
53.0,47,60-64,Male,Attended college or technical school,<15k,NH-White,0.41416076578614186,42.0,0.39481542162561256,0.0193453441605293
53.0,47,60-64,Male,Graduated college or technical school,100k-200k,NH-White,0.29714194801348054,528.0,0.29788414886204356,-0.0007422008485630238
53.0,47,60-64,Male,Graduated college or technical school,15k-25k,NH-White,0.3727658107240944,37.0,0.3261347309619856,0.04663107976210884
53.0,47,60-64,Male,Graduated college or technical school,200k+,NH-White,0.26483095110599536,266.0,0.22489628009758839,0.039934671008406974
53.0,47,60-64,Male,Graduated college or technical school,25k-35k,NH-White,0.5340763864667614,53.0,0.3284087581546299,0.20566762831213148
53.0,47,60-64,Male,Graduated college or technical school,35k-50k,NH-White,0.28677910894583775,76.0,0.3223158500445435,-0.03553674109870575
53.0,47,60-64,Male,Graduated college or technical school,50k-100k,NH-White,0.24207090189824074,332.0,0.3162872476789459,-0.07421634578070516
53.0,47,60-64,Male,Graduated high school,100k-200k,NH-White,0.40630563595780894,123.0,0.3717202542313622,0.03458538172644676
53.0,47,60-64,Male,Graduated high school,15k-25k,NH-White,0.3402520600385049,66.0,0.40295447027321574,-0.06270241023471085
53.0,47,60-64,Male,Graduated high school,200k+,NH-White,0.3438413232273739,32.0,0.2880635127661993,0.05577781046117458
53.0,47,60-64,Male,Graduated high school,25k-35k,NH-White,0.3544181184989551,71.0,0.4054418602874667,-0.0510237417885116
53.0,47,60-64,Male,Graduated high school,35k-50k,NH-White,0.4041462174520225,83.0,0.3987683708874246,0.005377846564597888
53.0,47,60-64,Male,Graduated high school,50k-100k,NH-White,0.4050961312203167,200.0,0.3921372409545164,0.012958890265800271
53.0,47,60-64,Male,Graduated high school,<15k,NH-White,0.24992087215911632,49.0,0.39656054138830676,-0.14663966922919044
53.0,47,65-69,Female,Attended college or technical school,100k-200k,NH-White,0.304827756209328,172.0,0.36543233624155336,-0.06060458003222535
53.0,47,65-69,Female,Attended college or technical school,15k-25k,NH-White,0.4911425477670787,86.0,0.39647161412431847,0.09467093364276025
53.0,47,65-69,Female,Attended college or technical school,25k-35k,NH-White,0.41595620784839704,157.0,0.3989457261929022,0.017010481655494847
53.0,47,65-69,Female,Attended college or technical school,35k-50k,NH-White,0.365360434167144,184.0,0.39230860924349714,-0.026948175076353165
53.0,47,65-69,Female,Attended college or technical school,50k-100k,NH-White,0.35352759817114615,436.0,0.38571598459265605,-0.032188386421509896
53.0,47,65-69,Female,Attended college or technical school,<15k,NH-White,0.5001072880404371,61.0,0.39011333846393426,0.10999394957650288
53.0,47,65-69,Female,Graduated college or technical school,100k-200k,NH-White,0.2870233543419742,435.0,0.2937760879467826,-0.006752733604808436
