age_group,sex,education,income_group,race_group,predicted,observed,n,reliable
60-64,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.4297459062855524,0.7545422015285472,7,0
18-24,Male,Attended college or technical school,15k-25k,NHOPI,0.2530727797473869,0.2606481974377671,7,0
65-69,Male,Graduated high school,200k+,Hispanic,0.31416948231130887,0.7068957843686322,7,0
18-24,Male,Graduated college or technical school,15k-25k,AIAN,0.19526287881070348,0.2141887039548563,7,0
70-74,Female,Did not graduate high school,100k-200k,NH-Black,0.4288359019487107,0.7287604671955022,7,0
60-64,Female,Did not graduate high school,<15k,NHOPI,0.46838566933132647,0.7756723662526005,7,0
60-64,Male,Graduated college or technical school,25k-35k,NHOPI,0.3936473032319672,0.0328324972785238,7,0
40-44,Male,Graduated college or technical school,<15k,Other/Multiracial,0.3616539468549245,0.7093124595888438,7,0
80+,Male,Graduated high school,35k-50k,NHOPI,0.2577604390483117,0.1479516164252836,7,0
40-44,Female,Did not graduate high school,200k+,NH-White,0.322008621380468,0.4332768965063472,7,0
18-24,Male,Did not graduate high school,<15k,NHOPI,0.2352172902418816,0.3484421722723794,7,0
80+,Female,Graduated high school,<15k,NHOPI,0.27296914223737695,0.0862325208790215,7,0
50-54,Female,Attended college or technical school,25k-35k,NHOPI,0.5386638831391067,0.0703948206791131,7,0
45-49,Male,Graduated college or technical school,15k-25k,AIAN,0.4262144417471693,0.7120141447804105,7,0
60-64,Female,Did not graduate high school,200k+,NH-White,0.307714696805134,0.1754915570303564,7,0
80+,Male,Attended college or technical school,100k-200k,Asian,0.08618248255112679,0.0,7,0
18-24,Male,Did not graduate high school,200k+,NH-Black,0.18133808374902413,0.1094912459485338,7,0
70-74,Female,Graduated high school,100k-200k,Hispanic,0.39694042858242734,0.1663265237562012,7,0
18-24,Female,Attended college or technical school,15k-25k,NHOPI,0.2699173554990162,0.1663121527523819,7,0
60-64,Male,Graduated high school,200k+,Other/Multiracial,0.31283415012626586,0.4688934933903623,7,0
60-64,Male,Did not graduate high school,<15k,Asian,0.19847469143458024,0.0878802270454398,7,0
80+,Female,Graduated high school,35k-50k,NHOPI,0.2748022340849215,0.1394427565935642,7,0
80+,Male,Graduated college or technical school,15k-25k,AIAN,0.20078615814014505,0.4642215856603723,7,0
45-49,Male,Did not graduate high school,100k-200k,AIAN,0.45663924471816125,0.346047205098147,7,0
60-64,Female,Graduated high school,100k-200k,AIAN,0.4593803456674816,0.0861616410683389,7,0
50-54,Female,Did not graduate high school,200k+,NH-White,0.3460711577344784,0.5847131952677416,7,0
65-69,Male,Graduated high school,<15k,NHOPI,0.4394481362440395,0.3047538279089035,7,0
70-74,Female,Attended college or technical school,100k-200k,AIAN,0.4056809371703052,0.0558253559564625,7,0
80+,Male,Attended college or technical school,<15k,Other/Multiracial,0.22449932604270045,0.0033222670300833,7,0
80+,Male,Attended college or technical school,50k-100k,NHOPI,0.25111446738664506,0.0,7,0
40-44,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.4460560083990651,0.1280826102043732,7,0
45-49,Male,Attended college or technical school,15k-25k,NHOPI,0.5091402696637486,0.1742210197863579,7,0
80+,Female,Graduated high school,25k-35k,NHOPI,0.28036855616781853,0.8511348017345911,7,0
70-74,Male,Attended college or technical school,200k+,Hispanic,0.29054463298343436,0.0,7,0
45-49,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.4746515817105332,0.1601961195213088,7,0
70-74,Male,Attended college or technical school,200k+,NH-Black,0.3354425744741655,0.4065588944761902,7,0
18-24,Male,Did not graduate high school,100k-200k,Asian,0.07826992631144042,0.0,7,0
40-44,Female,Attended college or technical school,15k-25k,NHOPI,0.5091074937669627,0.3589832365460958,7,0
40-44,Male,Did not graduate high school,25k-35k,Asian,0.21541134927860967,0.8455828237902927,6,0
40-44,Male,Did not graduate high school,15k-25k,NHOPI,0.46979709068221465,0.2015406999683574,6,0
75-79,Female,Did not graduate high school,200k+,NH-White,0.22901914705026505,0.0137895892266964,6,0
65-69,Female,Graduated college or technical school,200k+,AIAN,0.2724315925059521,0.8364701530190399,6,0
18-24,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.20386035215986198,0.0,6,0
40-44,Male,Did not graduate high school,200k+,Hispanic,0.3351681100017058,0.7456735768226669,6,0
18-24,Male,Attended college or technical school,100k-200k,NHOPI,0.2290002778599457,0.2383058253127657,6,0
30-34,Female,Graduated college or technical school,<15k,AIAN,0.3722025523401975,0.0545533424969362,6,0
75-79,Male,Graduated high school,<15k,AIAN,0.36630717904680227,0.13158021512075,6,0
65-69,Female,Did not graduate high school,<15k,NHOPI,0.44186519652065404,0.2885091730320344,6,0
80+,Male,Did not graduate high school,100k-200k,NH-Black,0.2511358702625866,0.6761647658795674,6,0
80+,Female,Attended college or technical school,15k-25k,NHOPI,0.27682592264496,0.3372878591276122,6,0
35-39,Female,Did not graduate high school,25k-35k,Asian,0.2158102638919886,0.0997434689166618,6,0
18-24,Female,Attended college or technical school,<15k,NHOPI,0.26469851078954515,0.2319404159212399,6,0
40-44,Male,Attended college or technical school,15k-25k,NHOPI,0.48729905438881405,0.5031702264948885,6,0
50-54,Male,Attended college or technical school,<15k,NHOPI,0.507684446277957,0.1364441131771454,6,0
55-59,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.4313691591776276,0.0,6,0
65-69,Female,Did not graduate high school,50k-100k,AIAN,0.4351811907710288,0.7779172894550382,6,0
35-39,Female,Did not graduate high school,<15k,NHOPI,0.46375186011419944,0.6066649855699905,6,0
25-29,Male,Attended college or technical school,100k-200k,NHOPI,0.3527762579020898,0.3890341706124203,6,0
30-34,Male,Attended college or technical school,<15k,AIAN,0.42928316624584006,0.3719212956047066,6,0
75-79,Female,Attended college or technical school,200k+,NH-Black,0.31265395006056473,0.8080068811560984,6,0
40-44,Male,Did not graduate high school,100k-200k,NH-Black,0.47605124992519143,0.2222898835585528,6,0
25-29,Male,Did not graduate high school,<15k,Other/Multiracial,0.3235610500449329,0.3772317385678225,6,0
50-54,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.4231366900718605,0.0988680191075799,6,0
50-54,Male,Graduated college or technical school,25k-35k,NHOPI,0.43596963276380407,0.4432759042847045,6,0
18-24,Female,Did not graduate high school,<15k,NHOPI,0.2512732115784406,0.0886704009888883,6,0
60-64,Male,Graduated high school,200k+,AIAN,0.34749920875532225,0.006632512332314,6,0
30-34,Male,Graduated college or technical school,200k+,NHOPI,0.2522982562247414,0.5072102077985863,6,0
75-79,Female,Graduated college or technical school,35k-50k,NHOPI,0.31527994854325897,0.0145744902874117,6,0
25-29,Male,Graduated high school,<15k,NHOPI,0.3788263066876039,0.8916561143413289,6,0
60-64,Male,Attended college or technical school,25k-35k,NHOPI,0.4733366175210435,0.1140111187974606,6,0
70-74,Female,Attended college or technical school,25k-35k,NHOPI,0.4424512130616044,0.1469146509993166,6,0
70-74,Female,Graduated college or technical school,25k-35k,NHOPI,0.3643642815549048,0.0,6,0
55-59,Female,Graduated high school,200k+,Hispanic,0.37927882554624026,0.0115621087808209,6,0
45-49,Male,Attended college or technical school,<15k,Asian,0.23648246313518803,0.0380012199331252,6,0
18-24,Female,Did not graduate high school,50k-100k,AIAN,0.24620050313145647,0.2783641837649995,6,0
18-24,Female,Did not graduate high school,35k-50k,Asian,0.09409787209865876,0.0117789974444074,6,0
30-34,Female,Attended college or technical school,200k+,NH-Black,0.3735242565205796,0.2186864301268049,6,0
45-49,Female,Graduated high school,200k+,NH-Black,0.4442919398284562,0.4980096595528321,6,0
45-49,Female,Did not graduate high school,50k-100k,AIAN,0.4999689081834825,0.7816889391805265,6,0
65-69,Male,Attended college or technical school,200k+,Asian,0.12812151593442087,0.389949570752484,6,0
25-29,Male,Graduated high school,100k-200k,NHOPI,0.3544443899742187,0.211800704709688,6,0
40-44,Male,Graduated high school,25k-35k,NHOPI,0.4917038094578997,0.3630249960590843,6,0
30-34,Male,Did not graduate high school,100k-200k,NH-Black,0.4268887883616022,0.4575536027087089,6,0
75-79,Female,Did not graduate high school,<15k,Asian,0.1529512442712016,0.0,6,0
55-59,Female,Attended college or technical school,<15k,Asian,0.24147815137722717,0.3209834815146701,6,0
80+,Male,Graduated high school,25k-35k,NHOPI,0.2631068058339307,0.187218108374674,6,0
50-54,Male,Did not graduate high school,15k-25k,Asian,0.23241283929833995,0.1551073470324876,6,0
80+,Male,Did not graduate high school,50k-100k,Asian,0.08747986960312021,0.0,6,0
60-64,Female,Graduated high school,200k+,Hispanic,0.3574429566961875,0.1985528024683567,6,0
55-59,Female,Attended college or technical school,200k+,NHOPI,0.38993074558278745,0.482037156839593,6,0
25-29,Male,Graduated college or technical school,15k-25k,NHOPI,0.3099323585073362,0.0448530780069084,6,0
18-24,Female,Graduated college or technical school,35k-50k,AIAN,0.2064677514993302,0.1815263130198748,6,0
40-44,Male,Graduated high school,200k+,Asian,0.14967727308706766,0.0,6,0
70-74,Female,Graduated high school,100k-200k,Asian,0.1753891157926871,0.6417073249507363,6,0
55-59,Female,Graduated high school,200k+,Other/Multiracial,0.3530214470261241,0.5720529723735879,6,0
70-74,Female,Attended college or technical school,200k+,Asian,0.12617982986140497,0.0,6,0
25-29,Male,Graduated college or technical school,25k-35k,NHOPI,0.31214574334004225,0.9966837522334118,6,0
30-34,Male,Graduated high school,200k+,Asian,0.12610752908558356,0.0,6,0
55-59,Female,Attended college or technical school,15k-25k,NHOPI,0.5160031788276752,0.4484238364616639,6,0
50-54,Male,Did not graduate high school,35k-50k,AIAN,0.49029793716526315,0.743561606234959,6,0
70-74,Male,Attended college or technical school,15k-25k,NHOPI,0.418533288018749,0.0065337902077952,6,0
35-39,Female,Did not graduate high school,35k-50k,AIAN,0.4638988016563448,0.0416879730609141,6,0
50-54,Male,Attended college or technical school,25k-35k,NHOPI,0.5169225797622458,0.9739739689153232,6,0
70-74,Male,Graduated college or technical school,<15k,AIAN,0.3341837404080384,0.3805015771570038,6,0
25-29,Female,Did not graduate high school,35k-50k,NH-Black,0.4209817834486184,0.2758140479282938,6,0
25-29,Female,Attended college or technical school,50k-100k,NHOPI,0.393385703792439,0.4388431628544976,6,0
18-24,Male,Graduated high school,200k+,NHOPI,0.16985850054747756,0.1670621443956691,6,0
70-74,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.3521531709037505,0.0117435648727617,6,0
55-59,Male,Did not graduate high school,<15k,Asian,0.21383104830860847,0.2244288671324441,6,0
35-39,Male,Did not graduate high school,15k-25k,Asian,0.19975458991417597,0.454007801654712,6,0
35-39,Male,Graduated college or technical school,25k-35k,NHOPI,0.3892115554505381,0.6193291628615425,6,0
75-79,Male,Attended college or technical school,15k-25k,Asian,0.15419166438722323,0.0200707935626767,6,0
50-54,Female,Did not graduate high school,<15k,NHOPI,0.5119589029487565,0.7385585158875121,6,0
60-64,Male,Did not graduate high school,<15k,NHOPI,0.4467341465411791,0.1988719875500775,6,0
40-44,Female,Did not graduate high school,50k-100k,AIAN,0.4781378897509489,0.4440833620788054,6,0
70-74,Male,Did not graduate high school,100k-200k,Hispanic,0.358260793504356,0.1742790736107854,6,0
65-69,Male,Graduated high school,100k-200k,NHOPI,0.413763430964358,0.4667950915368855,6,0
80+,Female,Graduated college or technical school,25k-35k,NHOPI,0.21837112774526,0.2671313275126339,6,0
55-59,Male,Graduated college or technical school,35k-50k,NHOPI,0.409533169492356,0.0,6,0
40-44,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.4392129751998759,0.1164857753827309,6,0
80+,Male,Attended college or technical school,100k-200k,AIAN,0.23365074223895096,0.5730654403433142,6,0
55-59,Male,Did not graduate high school,<15k,NHOPI,0.4700345725443305,0.6412993522379824,6,0
70-74,Female,Did not graduate high school,35k-50k,NHOPI,0.41845414472879044,0.2048833827711299,6,0
45-49,Male,Graduated high school,200k+,AIAN,0.38310228021522624,0.684955553388029,6,0
30-34,Female,Graduated college or technical school,200k+,AIAN,0.26741647332863605,0.0,6,0
80+,Female,Graduated high school,15k-25k,NHOPI,0.2782893369689212,0.252550406581654,6,0
70-74,Male,Attended college or technical school,200k+,Asian,0.1168694841068022,0.0168364934121771,6,0
65-69,Female,Attended college or technical school,200k+,Asian,0.13818798654005726,0.0,6,0
75-79,Female,Attended college or technical school,100k-200k,NHOPI,0.362497220574519,0.0364659806201515,6,0
25-29,Female,Attended college or technical school,200k+,Asian,0.11090273768268186,0.0,6,0
40-44,Female,Attended college or technical school,200k+,AIAN,0.38134801375548943,0.0220041144745268,6,0
70-74,Male,Attended college or technical school,200k+,AIAN,0.299629699808336,0.5617156222215258,6,0
35-39,Female,Graduated college or technical school,200k+,NHOPI,0.292071266939687,0.7525709092732036,6,0
35-39,Female,Attended college or technical school,200k+,AIAN,0.3615321139178944,0.0174683148561481,5,0
60-64,Female,Did not graduate high school,100k-200k,NH-Black,0.4812866197908166,0.8306901552867904,5,0
70-74,Female,Graduated high school,100k-200k,AIAN,0.4074417495131812,0.0325465836065175,5,0
25-29,Female,Did not graduate high school,35k-50k,AIAN,0.3812760219341359,0.1991811450309339,5,0
45-49,Female,Graduated college or technical school,200k+,NHOPI,0.328919571637377,0.0495322751948558,5,0
18-24,Female,Attended college or technical school,100k-200k,NHOPI,0.24476764620242825,0.1522493219765338,5,0
18-24,Male,Did not graduate high school,50k-100k,NHOPI,0.23190203278608906,0.0311765759829815,5,0
40-44,Male,Graduated high school,15k-25k,NHOPI,0.48912257093320793,0.8142664895678238,5,0
50-54,Male,Did not graduate high school,25k-35k,NHOPI,0.49939299915882307,0.9549381480169512,5,0
25-29,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.33878218814146965,0.7121069873893148,5,0
60-64,Male,Graduated high school,200k+,Asian,0.14143728159887906,0.4509092685163522,5,0
70-74,Female,Graduated high school,100k-200k,NHOPI,0.4095261461357177,0.29437293975983,5,0
55-59,Male,Attended college or technical school,15k-25k,NHOPI,0.4941967277190949,0.2486838503246725,5,0
30-34,Male,Graduated high school,<15k,NHOPI,0.4331890272228223,0.3564907834237607,5,0
55-59,Female,Attended college or technical school,200k+,AIAN,0.38788056874289,0.0,5,0
50-54,Male,Did not graduate high school,50k-100k,Asian,0.2244526581406603,0.0315544792229158,5,0
50-54,Female,Did not graduate high school,100k-200k,Hispanic,0.4726554652439084,1.0,5,0
70-74,Female,Did not graduate high school,200k+,NH-White,0.2645331612283325,0.0382689165932119,5,0
60-64,Female,Attended college or technical school,<15k,NHOPI,0.48588323774761494,0.1654115139652983,5,0
50-54,Female,Did not graduate high school,15k-25k,NHOPI,0.5186143780977609,0.9236004217453008,5,0
45-49,Female,Did not graduate high school,35k-50k,AIAN,0.5069028960706322,1.0,5,0
50-54,Male,Graduated high school,200k+,Asian,0.1639766683409611,0.0058028269730727,5,0
45-49,Female,Graduated high school,200k+,Other/Multiracial,0.36679176355232856,0.6292035205696062,5,0
80+,Male,Graduated high school,100k-200k,Other/Multiracial,0.2079437220661231,0.1668136262715426,5,0
18-24,Female,Did not graduate high school,200k+,Hispanic,0.1639496885238528,0.0469731199038192,5,0
25-29,Female,Attended college or technical school,200k+,NH-Black,0.3223903373700668,0.5450994609264735,5,0
25-29,Female,Attended college or technical school,25k-35k,NHOPI,0.4067043406929886,0.8172898881314615,5,0
75-79,Male,Graduated college or technical school,200k+,AIAN,0.2033263831557058,0.6375528339392871,5,0
80+,Male,Graduated college or technical school,<15k,Other/Multiracial,0.17294639350075358,0.0,5,0
70-74,Female,Graduated college or technical school,200k+,AIAN,0.25217140175296393,0.2222802212911129,5,0
80+,Male,Graduated college or technical school,<15k,AIAN,0.19654412635390472,0.0143184518193234,5,0
40-44,Female,Attended college or technical school,<15k,NHOPI,0.5024466808485029,1.0,5,0
55-59,Female,Graduated high school,200k+,Asian,0.16488995539805915,0.0,5,0
35-39,Male,Graduated college or technical school,<15k,AIAN,0.3784269961994462,0.1119163481474896,5,0
45-49,Female,Attended college or technical school,25k-35k,NHOPI,0.5334854641545365,0.9602265750577036,5,0
25-29,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.3196822088959261,0.0937915301872248,5,0
70-74,Female,Did not graduate high school,200k+,NH-Black,0.3392662001773355,0.9142539270580676,5,0
75-79,Male,Did not graduate high school,<15k,Asian,0.14198651000994952,0.0019786398276562,5,0
40-44,Female,Did not graduate high school,15k-25k,Asian,0.2286957895187783,0.3259600576918966,5,0
45-49,Female,Did not graduate high school,50k-100k,Asian,0.23622693861296784,0.6234606134350971,5,0
18-24,Female,Did not graduate high school,<15k,Asian,0.09331507840458592,0.0,5,0
65-69,Male,Did not graduate high school,100k-200k,NH-Black,0.43312642723477873,0.0987666311404318,5,0
25-29,Female,Did not graduate high school,25k-35k,Asian,0.16386727684505437,0.0217757080991393,5,0
25-29,Male,Graduated high school,200k+,Asian,0.10326113363663048,0.0,5,0
18-24,Female,Graduated college or technical school,25k-35k,NHOPI,0.212492729686282,0.4009766177347617,5,0
65-69,Female,Attended college or technical school,15k-25k,NHOPI,0.4658521721549937,0.8363407657314895,5,0
40-44,Male,Graduated college or technical school,15k-25k,NHOPI,0.4070759831946438,0.2173546567123947,5,0
40-44,Female,Graduated high school,200k+,Asian,0.16112438815086969,0.0,5,0
18-24,Male,Did not graduate high school,200k+,Other/Multiracial,0.13829166601922832,0.2578974074920385,5,0
18-24,Male,Attended college or technical school,200k+,AIAN,0.16762479938714547,0.0,5,0
75-79,Male,Graduated high school,100k-200k,AIAN,0.34228701895508223,0.1214076591586259,5,0
55-59,Male,Did not graduate high school,200k+,Hispanic,0.34134607430161196,0.7851858528608191,5,0
30-34,Female,Did not graduate high school,50k-100k,Asian,0.188536846640097,0.5895973732340156,5,0
75-79,Male,Did not graduate high school,35k-50k,AIAN,0.3506195729656754,0.007511680948361,5,0
55-59,Male,Did not graduate high school,25k-35k,Asian,0.2201127344083698,0.0,5,0
65-69,Male,Graduated high school,200k+,AIAN,0.3236562663561067,0.6791371642904,5,0
45-49,Male,Graduated college or technical school,15k-25k,NHOPI,0.42832545605133,0.8216558604699973,5,0
80+,Male,Attended college or technical school,35k-50k,NHOPI,0.2563666308398015,0.0,5,0
35-39,Female,Graduated high school,200k+,NH-Black,0.4022662897560069,0.9133461535983116,5,0
70-74,Male,Graduated high school,<15k,NHOPI,0.41383199383962777,0.0623152239874382,5,0
50-54,Female,Attended college or technical school,<15k,NHOPI,0.5294630584396636,0.7838555050748163,5,0
80+,Female,Attended college or technical school,200k+,NH-Black,0.2116289561963199,0.0166078358276802,5,0
18-24,Male,Did not graduate high school,15k-25k,Asian,0.08831256476357963,0.0,5,0
65-69,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.39709237749679255,0.8439689822899477,5,0
35-39,Female,Did not graduate high school,50k-100k,Asian,0.2065664544476622,0.1697384956564142,5,0
35-39,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.4184239102293699,0.7716137453788688,5,0
25-29,Male,Attended college or technical school,15k-25k,NHOPI,0.38339002867761746,0.7951783923719621,5,0
35-39,Female,Graduated college or technical school,35k-50k,NHOPI,0.40344352093496505,0.146395069125857,5,0
65-69,Male,Did not graduate high school,35k-50k,Asian,0.18338096611642796,0.0,5,0
80+,Female,Attended college or technical school,35k-50k,NHOPI,0.2733502117529863,0.0426174059923195,5,0
80+,Female,Attended college or technical school,<15k,Asian,0.1025793291236454,0.4816219858948821,5,0
75-79,Female,Attended college or technical school,15k-25k,NHOPI,0.3934417666606399,0.659148706159866,5,0
30-34,Female,Did not graduate high school,200k+,NH-White,0.2802455057681572,0.0,5,0
18-24,Female,Did not graduate high school,100k-200k,Asian,0.08480052959649617,0.1219818804904489,5,0
50-54,Female,Graduated high school,200k+,NHOPI,0.4110313027766507,0.9957287949180014,5,0
75-79,Female,Did not graduate high school,35k-50k,Asian,0.15414925570655222,0.3843588018880591,5,0
45-49,Female,Graduated high school,200k+,Asian,0.17328735955221125,0.0,5,0
60-64,Male,Did not graduate high school,50k-100k,Asian,0.19554488888268384,0.6494093248293259,5,0
75-79,Female,Did not graduate high school,50k-100k,NHOPI,0.36628692599922763,0.1794087678491611,5,0
18-24,Female,Did not graduate high school,15k-25k,Asian,0.09559419225131262,0.0,5,0
55-59,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.4597721492523542,0.0664516550358726,5,0
70-74,Female,Graduated high school,200k+,Hispanic,0.3104120728225882,0.7292004726797551,5,0
80+,Female,Did not graduate high school,50k-100k,Hispanic,0.24455294046499734,0.2866206245228319,5,0
50-54,Female,Graduated college or technical school,25k-35k,NHOPI,0.45753087993613356,0.5034458433222654,5,0
18-24,Female,Graduated high school,100k-200k,NHOPI,0.2461192645568862,0.6119393542023298,5,0
60-64,Female,Did not graduate high school,15k-25k,NHOPI,0.47502603834073,0.9696879249038628,5,0
60-64,Male,Did not graduate high school,25k-35k,NHOPI,0.4558902210309789,0.961000595906492,5,0
80+,Male,Did not graduate high school,50k-100k,AIAN,0.23659334212330507,0.0,5,0
60-64,Male,Did not graduate high school,200k+,Hispanic,0.32056623278666035,0.745609670625456,5,0
80+,Female,Did not graduate high school,35k-50k,Asian,0.09710485834148187,0.0,5,0
18-24,Male,Did not graduate high school,25k-35k,NHOPI,0.2419338975280902,0.3502656673899009,5,0
50-54,Female,Did not graduate high school,25k-35k,Asian,0.2502725391003,0.7206003973167102,5,0
25-29,Male,Did not graduate high school,50k-100k,AIAN,0.3545445686321326,0.3960295930363203,5,0
80+,Female,Did not graduate high school,25k-35k,Asian,0.09956596707807396,0.0,5,0
80+,Male,Graduated high school,<15k,Asian,0.09544966842921729,0.0,5,0
40-44,Female,Did not graduate high school,50k-100k,Asian,0.22082629241684884,0.0,5,0
70-74,Male,Graduated high school,200k+,Other/Multiracial,0.2692135763366632,0.7603835843320248,5,0
30-34,Female,Did not graduate high school,<15k,NHOPI,0.4355984134459462,0.2437278473993394,5,0
80+,Male,Graduated high school,15k-25k,NHOPI,0.2611091520641811,0.5223756533416286,4,0
80+,Male,Graduated high school,<15k,NHOPI,0.2560008964007002,0.3199964784657905,4,0
75-79,Male,Did not graduate high school,15k-25k,NHOPI,0.356575068123552,0.0,4,0
75-79,Male,Did not graduate high school,15k-25k,Asian,0.14526391398477784,0.6214899954456712,4,0
75-79,Male,Did not graduate high school,200k+,NH-Black,0.27986450722967304,0.2970476056037205,4,0
55-59,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.44602212673732733,0.2386990765383806,4,0
75-79,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.3098315020236401,0.3875859766468519,4,0
75-79,Male,Did not graduate high school,25k-35k,Asian,0.14655106310038699,0.0,4,0
30-34,Female,Graduated college or technical school,15k-25k,AIAN,0.37845005188704944,0.1520089726537458,4,0
30-34,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.3706215300682086,0.4345116832198484,4,0
30-34,Female,Graduated college or technical school,200k+,NHOPI,0.26910985332452075,0.2379627106940474,4,0
18-24,Female,Did not graduate high school,15k-25k,NHOPI,0.25631963119496026,0.963724251447206,4,0
25-29,Female,Attended college or technical school,200k+,Other/Multiracial,0.2563451574595002,0.0785736044643228,4,0
55-59,Female,Graduated college or technical school,15k-25k,NHOPI,0.4350645422730127,0.3786164656976257,4,0
80+,Male,Attended college or technical school,200k+,Hispanic,0.1663869958394113,0.0,4,0
65-69,Female,Did not graduate high school,35k-50k,Asian,0.1968090997099356,0.0,4,0
25-29,Female,Graduated high school,100k-200k,NHOPI,0.3746518890005901,0.7380903873006179,4,0
60-64,Female,Did not graduate high school,25k-35k,NHOPI,0.47760243152772913,0.034972107074335,4,0
18-24,Male,Did not graduate high school,15k-25k,NHOPI,0.2400446334907844,0.0,4,0
25-29,Female,Graduated high school,100k-200k,AIAN,0.37263297746303037,0.4124100079113504,4,0
80+,Female,Did not graduate high school,15k-25k,NHOPI,0.2630055394920586,0.1373591769081222,4,0
60-64,Female,Did not graduate high school,25k-35k,Asian,0.2189783063810665,0.0,4,0
80+,Male,Attended college or technical school,25k-35k,NHOPI,0.261694280647717,0.0,4,0
25-29,Female,Graduated college or technical school,<15k,AIAN,0.32115681398365686,0.8927684528997768,4,0
80+,Male,Attended college or technical school,200k+,Other/Multiracial,0.15127615371318745,0.3474734734302721,4,0
25-29,Female,Graduated college or technical school,200k+,AIAN,0.22557792970118132,0.2429893048117429,4,0
80+,Male,Graduated high school,100k-200k,Hispanic,0.22719975317851868,0.0,4,0
18-24,Male,Did not graduate high school,35k-50k,NHOPI,0.2368794646689716,0.4873405790856812,4,0
60-64,Female,Did not graduate high school,15k-25k,Asian,0.21721693732522437,0.070155403045365,4,0
25-29,Female,Did not graduate high school,50k-100k,NH-Black,0.4142357661437083,0.2952983993764663,4,0
25-29,Female,Did not graduate high school,50k-100k,Asian,0.15640459767596204,0.0720562408242682,4,0
75-79,Male,Attended college or technical school,200k+,Other/Multiracial,0.23196773739540347,0.30536885723475,4,0
80+,Female,Graduated college or technical school,200k+,Other/Multiracial,0.12318272126959545,0.2203716005179193,4,0
60-64,Female,Did not graduate high school,100k-200k,Hispanic,0.429483598339286,0.9617918632859316,4,0
60-64,Female,Attended college or technical school,200k+,Asian,0.15142695982681617,0.0,4,0
60-64,Female,Attended college or technical school,200k+,AIAN,0.3658413531381171,0.3762675247295902,4,0
80+,Female,Graduated high school,100k-200k,Hispanic,0.24288220374032035,0.0,4,0
65-69,Female,Did not graduate high school,35k-50k,NHOPI,0.44413961165008825,0.1597740225105787,4,0
65-69,Female,Did not graduate high school,35k-50k,Other/Multiracial,0.4037516436784,0.9136992911098608,4,0
60-64,Female,Did not graduate high school,50k-100k,AIAN,0.4616323005999316,0.3246532830027535,4,0
18-24,Male,Attended college or technical school,200k+,NHOPI,0.16883189397289303,0.2611461310269108,4,0
65-69,Female,Graduated college or technical school,<15k,NHOPI,0.3801991168629395,0.1428521321440725,4,0
80+,Male,Graduated high school,100k-200k,AIAN,0.23496007094970114,0.0479375314924716,4,0
18-24,Female,Did not graduate high school,35k-50k,AIAN,0.25138438915949485,0.0430580327949758,4,0
55-59,Female,Graduated college or technical school,<15k,NHOPI,0.4285268018192583,0.1401898436745062,4,0
80+,Male,Graduated college or technical school,25k-35k,NHOPI,0.20384520560503946,0.0318084820930811,4,0
75-79,Male,Graduated college or technical school,25k-35k,NHOPI,0.3025805923642684,0.1137180380592958,4,0
25-29,Male,Graduated college or technical school,<15k,AIAN,0.30243921320944483,0.988202209766646,4,0
18-24,Female,Graduated college or technical school,100k-200k,NHOPI,0.18969891023977342,0.1570922523834505,4,0
18-24,Female,Graduated college or technical school,<15k,AIAN,0.20496165977032793,0.0628085566578131,4,0
25-29,Male,Graduated college or technical school,15k-25k,AIAN,0.30809038251530707,0.0,4,0
60-64,Female,Graduated high school,200k+,NH-Black,0.4067517387113659,0.362895843040357,4,0
80+,Male,Did not graduate high school,<15k,NHOPI,0.2415315304054092,0.5470415201749618,4,0
65-69,Female,Graduated college or technical school,200k+,NHOPI,0.2741448458770152,0.3796202605350581,4,0
75-79,Male,Graduated high school,200k+,NH-Black,0.29573488474215315,0.3650261994255057,4,0
55-59,Male,Did not graduate high school,100k-200k,AIAN,0.44184955815959603,0.471124444675622,4,0
80+,Male,Did not graduate high school,35k-50k,Asian,0.08971957532649787,0.0,4,0
80+,Male,Did not graduate high school,200k+,Hispanic,0.15688410453889046,0.0125471103548096,4,0
25-29,Male,Did not graduate high school,25k-35k,NHOPI,0.3693516426174527,0.0805119789502306,4,0
80+,Male,Did not graduate high school,15k-25k,NHOPI,0.2464467017271141,0.0,4,0
80+,Female,Attended college or technical school,100k-200k,AIAN,0.2496346351839801,0.6692743740203461,4,0
25-29,Male,Did not graduate high school,15k-25k,Asian,0.15093223484854573,0.4434534231463602,4,0
65-69,Female,Graduated college or technical school,15k-25k,NHOPI,0.38649820655407935,0.133023375684804,4,0
