age_group,sex,education,income_group,race_group,predicted,observed,n,reliable
75-79,Male,Attended college or technical school,<15k,Hispanic,0.34503290596279235,0.2916967303904006,26,0
30-34,Female,Did not graduate high school,<15k,AIAN,0.4229247241865387,0.3492218860390426,26,0
80+,Female,Attended college or technical school,35k-50k,Asian,0.09995410686775476,0.1054527137813407,26,0
50-54,Female,Graduated college or technical school,15k-25k,AIAN,0.4420976576249261,0.4021331977026037,26,0
45-49,Male,Did not graduate high school,35k-50k,NH-Black,0.5152895312292465,0.3655692682029094,26,0
25-29,Male,Graduated high school,35k-50k,NHOPI,0.37107632014621017,0.3849787495554603,26,0
65-69,Male,Did not graduate high school,50k-100k,NH-Black,0.4437301652421332,0.6339207410026756,26,0
45-49,Male,Graduated college or technical school,200k+,AIAN,0.2994094947865065,0.3355134769307205,26,0
80+,Female,Attended college or technical school,35k-50k,AIAN,0.2636818338015006,0.3687969786532477,26,0
50-54,Male,Attended college or technical school,100k-200k,NHOPI,0.4704968896961464,0.2289804261724494,26,0
65-69,Female,Graduated high school,100k-200k,Hispanic,0.411827372635591,0.0727164209028503,26,0
25-29,Female,Attended college or technical school,15k-25k,Asian,0.1667261435407815,0.13784420207813,26,0
35-39,Female,Graduated college or technical school,<15k,Asian,0.1650114802218495,0.0304687812874152,26,0
18-24,Female,Graduated high school,50k-100k,NHOPI,0.25476202371250567,0.4667759527176359,26,0
35-39,Female,Graduated college or technical school,<15k,Other/Multiracial,0.3525546311712879,0.5803213160598074,26,0
65-69,Male,Did not graduate high school,200k+,NH-White,0.26007310937836237,0.4333904074628709,26,0
80+,Female,Attended college or technical school,25k-35k,Asian,0.10247566173410552,0.1736395290872611,26,0
45-49,Female,Graduated high school,35k-50k,AIAN,0.5151153243116898,0.5114271818108871,26,0
70-74,Male,Attended college or technical school,25k-35k,Asian,0.1765795143989287,0.0517202026415531,26,0
40-44,Female,Did not graduate high school,<15k,AIAN,0.47181294112405026,0.1525649527632595,26,0
40-44,Female,Graduated college or technical school,15k-25k,Asian,0.18092217257672866,0.3561595914766425,26,0
55-59,Male,Did not graduate high school,15k-25k,AIAN,0.4636297417260175,0.6112050793542506,26,0
30-34,Male,Attended college or technical school,100k-200k,AIAN,0.3935426875431407,0.5845283174931959,26,0
30-34,Male,Graduated high school,<15k,AIAN,0.42054241155384653,0.3324858100071615,26,0
65-69,Female,Did not graduate high school,100k-200k,NH-White,0.3589495525053721,0.3159180774590864,26,0
75-79,Male,Attended college or technical school,100k-200k,Hispanic,0.32177931700442114,0.0440310491428774,26,0
75-79,Female,Graduated college or technical school,200k+,NH-Black,0.23990080553369436,0.2610095288716167,26,0
45-49,Male,Graduated college or technical school,50k-100k,NHOPI,0.406921358929902,0.5269952930268723,26,0
75-79,Male,Attended college or technical school,25k-35k,AIAN,0.36341325231189886,0.7458156391882926,26,0
50-54,Male,Graduated college or technical school,15k-25k,Asian,0.1840407690201362,0.055583196829669,26,0
65-69,Male,Graduated college or technical school,<15k,Other/Multiracial,0.3137133950222144,0.1578580647279563,26,0
70-74,Male,Graduated college or technical school,15k-25k,Asian,0.1330100863837076,0.0361993652647099,26,0
70-74,Female,Did not graduate high school,<15k,AIAN,0.4037727162185201,0.6328522976605233,26,0
70-74,Female,Graduated college or technical school,50k-100k,NHOPI,0.34213404975481576,0.0872147297923338,26,0
30-34,Male,Did not graduate high school,25k-35k,NH-Black,0.45112955181188263,0.22097630907963,26,0
35-39,Male,Graduated high school,15k-25k,AIAN,0.4549602498238083,0.2555799471981406,26,0
50-54,Male,Graduated college or technical school,35k-50k,AIAN,0.416556308230638,0.383131758790325,26,0
35-39,Female,Did not graduate high school,100k-200k,NH-White,0.3794457908866257,0.1188098123424895,26,0
45-49,Male,Graduated high school,200k+,NH-Black,0.4124248466066617,0.383244064595632,26,0
35-39,Female,Attended college or technical school,200k+,Hispanic,0.34203731037888163,0.3688898398644843,26,0
60-64,Male,Graduated high school,100k-200k,Asian,0.18802963473131926,0.2941561843532955,25,0
45-49,Female,Did not graduate high school,<15k,AIAN,0.4935416449587819,0.6744567431023366,25,0
18-24,Male,Graduated college or technical school,200k+,NH-Black,0.1417143730935493,0.0773637045555869,25,0
18-24,Male,Did not graduate high school,15k-25k,NH-Black,0.2618754434663696,0.048254347607374,25,0
60-64,Female,Graduated college or technical school,100k-200k,NHOPI,0.3707403352356614,0.0038388326378993,25,0
70-74,Female,Graduated high school,50k-100k,Asian,0.1823160792460828,0.0059703724342337,25,0
60-64,Female,Graduated high school,<15k,Asian,0.21907403172217407,0.3328218015094047,25,0
80+,Female,Graduated college or technical school,<15k,Hispanic,0.19717711780089237,0.1959054242054131,25,0
80+,Female,Graduated high school,50k-100k,Hispanic,0.2514589005114275,0.0635082494940793,25,0
50-54,Female,Did not graduate high school,<15k,Other/Multiracial,0.4597556893730826,0.2649760214655184,25,0
70-74,Male,Graduated college or technical school,25k-35k,AIAN,0.33313580099298945,0.6471054360397169,25,0
60-64,Male,Attended college or technical school,25k-35k,Asian,0.20940903202073705,0.1406657641592905,25,0
65-69,Female,Did not graduate high school,50k-100k,Hispanic,0.4140163283004173,0.4729110556690566,25,0
75-79,Male,Graduated high school,50k-100k,Asian,0.14446175783865806,0.0498157651924225,25,0
25-29,Male,Attended college or technical school,15k-25k,AIAN,0.37142633805569786,0.3467745517124753,25,0
35-39,Male,Graduated college or technical school,200k+,AIAN,0.26466953410943445,0.1570149102126472,25,0
70-74,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.3528761623002918,0.1087968221114748,25,0
65-69,Female,Attended college or technical school,15k-25k,Asian,0.20448999633854248,0.0242610505297316,25,0
40-44,Female,Graduated college or technical school,200k+,AIAN,0.2993820756862847,0.0554939178126059,25,0
40-44,Male,Attended college or technical school,50k-100k,NHOPI,0.4651169172842224,0.5986659966527531,25,0
45-49,Female,Graduated high school,50k-100k,Asian,0.24299766059342615,0.3089678818534754,25,0
35-39,Male,Attended college or technical school,25k-35k,Asian,0.20635063615916038,0.3371297389317243,25,0
30-34,Male,Attended college or technical school,50k-100k,NHOPI,0.41637487603413725,0.6154946414807133,25,0
45-49,Female,Attended college or technical school,35k-50k,Asian,0.24676632214569896,0.1392288865869188,25,0
60-64,Male,Attended college or technical school,200k+,Hispanic,0.3268170052905209,0.3985113464151654,25,0
40-44,Male,Graduated high school,200k+,Other/Multiracial,0.31819302132103566,0.4593404322634274,25,0
80+,Male,Graduated high school,50k-100k,Asian,0.09068659585398585,0.1651747351793487,25,0
50-54,Female,Graduated high school,50k-100k,Asian,0.24683725371423015,0.2440390289215929,25,0
35-39,Female,Attended college or technical school,50k-100k,NHOPI,0.465701460131153,0.4847402071519549,25,0
30-34,Female,Attended college or technical school,15k-25k,Asian,0.20039132923355957,0.1777904873657815,25,0
30-34,Female,Graduated college or technical school,<15k,Asian,0.1499532316528198,0.017002581166328,25,0
55-59,Male,Graduated high school,25k-35k,NHOPI,0.4875719117816787,0.3593996216298118,25,0
30-34,Female,Graduated college or technical school,<15k,Other/Multiracial,0.32712287750915975,0.1082831239430329,25,0
40-44,Male,Graduated college or technical school,50k-100k,NHOPI,0.38609479938189184,0.2236326706367954,25,0
18-24,Male,Did not graduate high school,100k-200k,Hispanic,0.20164412667136267,0.1757743991210062,25,0
30-34,Female,Graduated high school,25k-35k,NHOPI,0.45308524617235385,0.4321813824491166,25,0
45-49,Female,Graduated college or technical school,<15k,Other/Multiracial,0.39264884384305504,0.4919401632399372,25,0
65-69,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.3770573049442932,0.7734488149107166,25,0
40-44,Female,Attended college or technical school,50k-100k,NHOPI,0.48678899723157837,0.3898136209777663,25,0
18-24,Female,Graduated college or technical school,200k+,Hispanic,0.12755789613202068,0.0560172245879128,25,0
75-79,Male,Attended college or technical school,35k-50k,Asian,0.14700141897692584,0.0986290735686355,25,0
60-64,Female,Attended college or technical school,15k-25k,Asian,0.2223933431893305,0.6540998360055581,25,0
50-54,Female,Did not graduate high school,35k-50k,NH-Black,0.5421045256038483,0.2549268300898334,25,0
40-44,Male,Graduated high school,50k-100k,NHOPI,0.46692585057532565,0.555387472558496,24,0
45-49,Male,Graduated college or technical school,35k-50k,AIAN,0.4115239927321293,0.3951810856914024,24,0
60-64,Male,Graduated college or technical school,<15k,Other/Multiracial,0.3371069541846731,0.174903181142478,24,0
35-39,Female,Did not graduate high school,<15k,AIAN,0.4508038460371726,0.6095515931635676,24,0
75-79,Female,Attended college or technical school,25k-35k,Asian,0.16198393635352767,0.006843934231195,24,0
18-24,Female,Graduated college or technical school,200k+,NH-Black,0.15263998992195277,0.274071879983698,24,0
70-74,Male,Graduated high school,35k-50k,Asian,0.17363080321447294,0.0272344107758271,24,0
50-54,Male,Graduated college or technical school,<15k,Other/Multiracial,0.37698375663918227,0.5992303382588816,24,0
35-39,Female,Did not graduate high school,25k-35k,NH-Black,0.5010356866653245,0.302788629333192,24,0
70-74,Female,Did not graduate high school,100k-200k,NH-White,0.3353025923692189,0.5039227021532631,24,0
70-74,Male,Attended college or technical school,15k-25k,Asian,0.17508607381244354,0.0094157876653298,24,0
35-39,Male,Did not graduate high school,100k-200k,Hispanic,0.39353678007490817,0.3805848206463395,24,0
45-49,Male,Graduated high school,100k-200k,NHOPI,0.46714233270401634,0.5890475326072278,24,0
18-24,Male,Attended college or technical school,200k+,NH-Black,0.18594814106460122,0.1674464409201621,24,0
60-64,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.40487362841486957,0.2851973011295406,24,0
18-24,Female,Graduated high school,200k+,Asian,0.06187076538385373,0.0035986751796602,24,0
18-24,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.20631318760328354,0.222049098426121,24,0
30-34,Female,Graduated high school,100k-200k,Other/Multiracial,0.37882980548553075,0.5324705642636014,24,0
35-39,Male,Did not graduate high school,<15k,NH-Black,0.47013842552484003,0.2710910584483465,24,0
50-54,Female,Graduated high school,25k-35k,Asian,0.25726769481695166,0.2783696808382336,24,0
55-59,Male,Attended college or technical school,35k-50k,Asian,0.22053466920728437,0.0804118515287834,24,0
18-24,Male,Graduated college or technical school,50k-100k,AIAN,0.1823252289273909,0.2685399043057143,24,0
75-79,Female,Graduated college or technical school,15k-25k,Asian,0.12147938123739395,0.3102947947520405,24,0
18-24,Male,Graduated college or technical school,<15k,NH-Black,0.21128277801122244,0.2542478320184561,24,0
45-49,Male,Graduated college or technical school,<15k,NH-Black,0.44964627125584333,0.2224364541321636,24,0
25-29,Male,Graduated high school,<15k,AIAN,0.3669367296872178,0.268746061887321,24,0
55-59,Female,Graduated high school,25k-35k,NHOPI,0.5092936285500647,0.5496091543029664,24,0
75-79,Male,Graduated college or technical school,25k-35k,Asian,0.11351874177535401,0.0385233038077102,24,0
55-59,Female,Attended college or technical school,50k-100k,NHOPI,0.493658970354167,0.3558902158488036,24,0
40-44,Male,Did not graduate high school,35k-50k,NH-Black,0.493536708993809,0.4268894920737494,24,0
40-44,Male,Attended college or technical school,<15k,AIAN,0.4675693934325592,0.1401374037490842,24,0
45-49,Male,Attended college or technical school,200k+,Other/Multiracial,0.33575208116629374,0.3353169365239267,24,0
45-49,Male,Graduated college or technical school,<15k,Other/Multiracial,0.3721238817178728,0.3411931209806992,24,0
60-64,Male,Graduated high school,25k-35k,Asian,0.210616730938442,0.1518450554359129,24,0
70-74,Male,Graduated college or technical school,50k-100k,NHOPI,0.32284143755197336,0.1083478049380308,24,0
75-79,Female,Graduated college or technical school,15k-25k,AIAN,0.30830710355850605,0.4697717810991634,24,0
18-24,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.1787186337675549,0.5121617628183569,24,0
80+,Female,Graduated college or technical school,15k-25k,AIAN,0.2085179553161501,0.0191026551272506,24,0
18-24,Male,Attended college or technical school,15k-25k,AIAN,0.24393768959967535,0.2021134720137935,24,0
55-59,Male,Graduated high school,100k-200k,Asian,0.2027453854867593,0.170278341676886,24,0
25-29,Female,Graduated high school,200k+,NH-White,0.2438336430511806,0.1890211371300068,24,0
55-59,Female,Graduated college or technical school,15k-25k,Asian,0.18503873833442872,0.1876638475639465,24,0
50-54,Female,Graduated college or technical school,25k-35k,AIAN,0.4446367596193867,0.8523006979262855,23,0
50-54,Female,Attended college or technical school,15k-25k,Asian,0.2539238452609052,0.0479175631593678,23,0
80+,Female,Graduated college or technical school,100k-200k,Hispanic,0.18111528072935454,0.0058013032889308,23,0
80+,Female,Graduated college or technical school,15k-25k,Asian,0.0754958187009068,0.015239547254957,23,0
80+,Female,Graduated college or technical school,35k-50k,AIAN,0.20566323728387315,0.0451391584606918,23,0
80+,Male,Graduated college or technical school,25k-35k,Asian,0.0703045541409383,0.0408270468612103,23,0
50-54,Female,Graduated college or technical school,<15k,Other/Multiracial,0.3976066156151885,0.6530441557691935,23,0
45-49,Male,Graduated college or technical school,100k-200k,NHOPI,0.38630100862606287,0.1869291101226553,23,0
50-54,Female,Graduated high school,100k-200k,AIAN,0.49185813583071814,0.2880467229820502,23,0
50-54,Female,Graduated high school,100k-200k,Asian,0.23115258208153014,0.0686975598004745,23,0
50-54,Female,Graduated high school,35k-50k,Asian,0.25201484784645883,0.5100927046567463,23,0
80+,Female,Graduated high school,35k-50k,AIAN,0.26509693099740844,0.1361091109364455,23,0
50-54,Female,Graduated high school,15k-25k,Asian,0.2553048369258581,0.3286211826870103,23,0
18-24,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.1662959571959721,0.1658141129519912,23,0
45-49,Male,Graduated high school,15k-25k,Asian,0.23536216229920434,0.2425484252376527,23,0
80+,Male,Graduated college or technical school,200k+,Other/Multiracial,0.11025872644339954,0.3325176749590728,23,0
40-44,Female,Did not graduate high school,25k-35k,NH-Black,0.5221590929715467,0.3298266898342074,23,0
30-34,Female,Graduated college or technical school,25k-35k,AIAN,0.3709628744714925,0.8192179188765628,23,0
75-79,Female,Graduated high school,25k-35k,AIAN,0.3854731033252336,0.3299542962439122,23,0
65-69,Female,Graduated high school,35k-50k,Asian,0.20285089712972287,0.0473462012782383,23,0
40-44,Female,Attended college or technical school,15k-25k,Asian,0.23403148229755077,0.2358557371953972,23,0
55-59,Female,Attended college or technical school,35k-50k,Asian,0.2358545277922108,0.174284162427003,23,0
35-39,Male,Graduated high school,35k-50k,NHOPI,0.4527867681196066,0.9190992956271756,23,0
25-29,Male,Graduated college or technical school,50k-100k,NHOPI,0.2918028261943274,0.2177988987139313,23,0
25-29,Male,Graduated high school,100k-200k,AIAN,0.34298262142821095,0.2864752619142886,23,0
70-74,Female,Graduated college or technical school,<15k,Asian,0.14014200850828307,0.021795927876311,23,0
30-34,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.31397042156783705,0.6047364443524156,23,0
